TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-08,2025-04-08,FO,NSE,STO,63915,,ABCAPITAL,,2025-05-29,2025-05-29,160.0,CE,ABCAPITAL25MAY160CE,0.0,0.0,0.0,33.65,33.65,33.65,184.02,27.85,18900,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83641,,ABCAPITAL,,2025-04-24,2025-04-24,135.0,PE,ABCAPITAL25APR135PE,0.25,0.25,0.1,0.1,0.1,0.3,184.02,0.0,113400,5400,3,1095120.0,2,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83689,,ABCAPITAL,,2025-04-24,2025-04-24,155.0,PE,ABCAPITAL25APR155PE,0.7,0.8,0.55,0.55,0.55,1.45,184.02,0.15,126900,-10800,15,6304770.0,15,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63761,,ABCAPITAL,,2025-04-24,2025-04-24,167.5,PE,ABCAPITAL25APR167.5PE,2.2,2.2,1.35,1.7,1.6,3.6,184.02,1.7,275400,-13500,61,27881955.0,61,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83775,,ABCAPITAL,,2025-04-24,2025-04-24,185.0,PE,ABCAPITAL25APR185PE,7.75,8.85,5.25,6.75,6.2,10.25,184.02,6.75,953100,-48600,314,162614655.0,298,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63920,,ABCAPITAL,,2025-05-29,2025-05-29,170.0,PE,ABCAPITAL25MAY170PE,5.25,5.25,3.95,4.7,4.75,7.3,184.02,4.7,132300,78300,38,17874810.0,38,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65440,,ABCAPITAL,,2025-06-26,2025-06-26,180.0,PE,ABCAPITAL25JUN180PE,0.0,0.0,0.0,10.7,0.0,10.7,184.02,10.55,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63749,,ABCAPITAL,,2025-04-24,2025-04-24,142.5,CE,ABCAPITAL25APR142.5CE,0.0,0.0,0.0,20.05,0.0,20.05,184.02,41.95,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STF,57137,,ABCAPITAL,,2025-05-29,2025-05-29,,,ABCAPITAL25MAYFUT,185.9,189.0,182.36,186.04,186.74,180.47,184.02,186.04,1838700,108000,173,86857353.0,157,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63755,,ABCAPITAL,,2025-04-24,2025-04-24,157.5,CE,ABCAPITAL25APR157.5CE,0.0,0.0,0.0,10.85,0.0,10.85,184.02,27.2,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65395,,ABCAPITAL,,2025-05-29,2025-05-29,197.5,CE,ABCAPITAL25MAY197.5CE,0.0,0.0,0.0,8.4,0.0,8.4,184.02,6.65,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83798,,ABCAPITAL,,2025-04-24,2025-04-24,195.0,CE,ABCAPITAL25APR195CE,3.35,3.6,2.25,2.7,2.8,2.4,184.02,2.7,1044900,97200,392,209440755.0,345,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63772,,ABCAPITAL,,2025-04-24,2025-04-24,197.5,CE,ABCAPITAL25APR197.5CE,2.85,2.85,1.9,2.1,2.1,1.85,184.02,2.1,345600,51300,87,46946925.0,64,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83831,,ABCAPITAL,,2025-04-24,2025-04-24,215.0,CE,ABCAPITAL25APR215CE,0.35,0.4,0.35,0.35,0.35,0.35,184.02,0.35,310500,-2700,41,23840730.0,38,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63917,,ABCAPITAL,,2025-05-29,2025-05-29,165.0,CE,ABCAPITAL25MAY165CE,0.0,0.0,0.0,10.75,0.0,10.75,184.02,23.95,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63938,,ABCAPITAL,,2025-05-29,2025-05-29,210.0,CE,ABCAPITAL25MAY210CE,0.0,0.0,0.0,1.55,0.0,1.55,184.02,3.6,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65397,,ABCAPITAL,,2025-05-29,2025-05-29,202.5,CE,ABCAPITAL25MAY202.5CE,0.0,0.0,0.0,6.8,0.0,6.8,184.02,5.25,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63762,,ABCAPITAL,,2025-04-24,2025-04-24,172.5,CE,ABCAPITAL25APR172.5CE,15.15,15.15,14.45,14.8,15.0,12.6,184.02,14.8,51300,-5400,9,4552200.0,9,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83682,,ABCAPITAL,,2025-04-24,2025-04-24,150.0,CE,ABCAPITAL25APR150CE,0.0,0.0,0.0,29.85,29.85,29.85,184.02,34.5,2700,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65452,,ABCAPITAL,,2025-06-26,2025-06-26,205.0,PE,ABCAPITAL25JUN205PE,0.0,0.0,0.0,24.85,0.0,24.85,184.02,25.25,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65400,,ABCAPITAL,,2025-05-29,2025-05-29,207.5,PE,ABCAPITAL25MAY207.5PE,0.0,0.0,0.0,25.2,0.0,25.2,184.02,25.55,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65393,,ABCAPITAL,,2025-05-29,2025-05-29,192.5,CE,ABCAPITAL25MAY192.5CE,0.0,0.0,0.0,10.25,0.0,10.25,184.02,8.4,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65438,,ABCAPITAL,,2025-06-26,2025-06-26,175.0,PE,ABCAPITAL25JUN175PE,0.0,0.0,0.0,8.65,0.0,8.65,184.02,8.45,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65357,,ABCAPITAL,,2025-05-29,2025-05-29,172.5,CE,ABCAPITAL25MAY172.5CE,0.0,0.0,0.0,20.75,0.0,20.75,184.02,18.65,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65339,,ABCAPITAL,,2025-05-29,2025-05-29,147.5,CE,ABCAPITAL25MAY147.5CE,0.0,0.0,0.0,40.5,0.0,40.5,184.02,38.7,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63935,,ABCAPITAL,,2025-05-29,2025-05-29,200.0,PE,ABCAPITAL25MAY200PE,0.0,0.0,0.0,14.5,14.5,14.5,184.02,19.95,18900,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63916,,ABCAPITAL,,2025-05-29,2025-05-29,160.0,PE,ABCAPITAL25MAY160PE,0.0,0.0,0.0,12.4,0.0,12.4,184.02,2.25,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65342,,ABCAPITAL,,2025-05-29,2025-05-29,152.5,PE,ABCAPITAL25MAY152.5PE,0.0,0.0,0.0,1.5,0.0,1.5,184.02,1.2,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63763,,ABCAPITAL,,2025-04-24,2025-04-24,172.5,PE,ABCAPITAL25APR172.5PE,3.35,3.4,2.0,2.5,2.5,5.1,184.02,2.5,229500,-21600,43,20351385.0,43,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83759,,ABCAPITAL,,2025-04-24,2025-04-24,170.0,PE,ABCAPITAL25APR170PE,2.5,2.85,1.6,2.05,1.9,4.05,184.02,2.05,1007100,29700,154,71619930.0,141,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63750,,ABCAPITAL,,2025-04-24,2025-04-24,142.5,PE,ABCAPITAL25APR142.5PE,0.0,0.0,0.0,3.35,0.0,3.35,184.02,0.0,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83644,,ABCAPITAL,,2025-04-24,2025-04-24,145.0,CE,ABCAPITAL25APR145CE,0.0,0.0,0.0,36.65,0.0,36.65,184.02,39.5,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65430,,ABCAPITAL,,2025-06-26,2025-06-26,165.0,PE,ABCAPITAL25JUN165PE,0.0,0.0,0.0,5.3,0.0,5.3,184.02,5.05,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65380,,ABCAPITAL,,2025-05-29,2025-05-29,177.5,PE,ABCAPITAL25MAY177.5PE,0.0,0.0,0.0,7.75,0.0,7.75,184.02,7.3,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63925,,ABCAPITAL,,2025-05-29,2025-05-29,175.0,PE,ABCAPITAL25MAY175PE,0.0,0.0,0.0,21.55,0.0,21.55,184.02,6.35,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65378,,ABCAPITAL,,2025-05-29,2025-05-29,172.5,PE,ABCAPITAL25MAY172.5PE,0.0,0.0,0.0,5.9,0.0,5.9,184.02,5.45,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63910,,ABCAPITAL,,2025-05-29,2025-05-29,145.0,PE,ABCAPITAL25MAY145PE,0.0,0.0,0.0,5.95,0.0,5.95,184.02,0.55,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63775,,ABCAPITAL,,2025-04-24,2025-04-24,202.5,PE,ABCAPITAL25APR202.5PE,19.3,19.35,16.85,19.1,18.8,23.75,184.02,19.1,56700,-2700,10,5977530.0,10,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83686,,ABCAPITAL,,2025-04-24,2025-04-24,150.0,PE,ABCAPITAL25APR150PE,0.5,0.55,0.35,0.35,0.35,1.05,184.02,0.35,207900,2700,23,9343080.0,21,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65439,,ABCAPITAL,,2025-06-26,2025-06-26,180.0,CE,ABCAPITAL25JUN180CE,0.0,0.0,0.0,19.15,0.0,19.15,184.02,17.3,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63942,,ABCAPITAL,,2025-05-29,2025-05-29,220.0,CE,ABCAPITAL25MAY220CE,1.25,1.25,1.25,1.25,1.25,0.95,184.02,2.1,10800,10800,4,2389500.0,2,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63922,,ABCAPITAL,,2025-05-29,2025-05-29,175.0,CE,ABCAPITAL25MAY175CE,0.0,0.0,0.0,7.3,0.0,7.3,184.02,17.05,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63768,,ABCAPITAL,,2025-04-24,2025-04-24,187.5,CE,ABCAPITAL25APR187.5CE,5.9,6.85,4.3,5.15,5.35,4.35,184.02,5.15,494100,37800,223,116249580.0,212,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65428,,ABCAPITAL,,2025-06-26,2025-06-26,160.0,PE,ABCAPITAL25JUN160PE,0.0,0.0,0.0,1.75,1.75,1.75,184.02,3.8,2700,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65348,,ABCAPITAL,,2025-05-29,2025-05-29,162.5,PE,ABCAPITAL25MAY162.5PE,0.0,0.0,0.0,3.15,0.0,3.15,184.02,2.75,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,65344,,ABCAPITAL,,2025-05-29,2025-05-29,157.5,PE,ABCAPITAL25MAY157.5PE,0.0,0.0,0.0,2.2,0.0,2.2,184.02,1.85,0,0,0,0.0,0,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,83773,,ABCAPITAL,,2025-04-24,2025-04-24,180.0,PE,ABCAPITAL25APR180PE,5.05,6.35,3.55,4.65,4.3,7.65,184.02,4.65,1285200,-62100,600,299463075.0,576,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63757,,ABCAPITAL,,2025-04-24,2025-04-24,157.5,PE,ABCAPITAL25APR157.5PE,0.8,0.8,0.7,0.7,0.7,1.85,184.02,0.2,64800,18900,10,4271940.0,10,F1,2700,,,,,
2025-04-08,2025-04-08,FO,NSE,STO,63752,,ABCAPITAL,,2025-04-24,2025-04-24,147.5,PE,ABCAPITAL25APR147.5PE,0.0,0.0,0.0,4.8,0.0,4.8,184.02,0.05,0,0,0,0.0,0,F1,2700,,,,,
