INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,25-Jan-2024,0.0,XX,48750.0,48805.0,48404.75,48628.8,48628.8,129897,946629.41,2077725,-10920,29-DEC-2023,
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,49454.9,49454.9,48730.0,48932.0,48932.0,7709,56537.73,179340,11430,29-DEC-2023,
FUTIDX,BANKNIFTY,28-Mar-2024,0.0,XX,49106.45,49319.0,49000.0,49151.75,49151.75,4152,30601.68,45510,45510,29-DEC-2023,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,21614.6,21699.25,21583.7,21657.0,21657.0,2236,19351.42,65640,14280,29-DEC-2023,
FUTIDX,FINNIFTY,27-Feb-2024,0.0,XX,21800.0,21881.75,21701.15,21786.75,21786.75,19,165.43,2240,0,29-DEC-2023,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,0.0,0.0,0.0,21650.55,21840.0,0,0.0,0,0,29-DEC-2023,
FUTIDX,MIDCPNIFTY,29-Jan-2024,0.0,XX,10435.75,10461.4,10339.9,10444.55,10444.55,3492,27272.98,618525,22200,29-DEC-2023,
FUTIDX,MIDCPNIFTY,26-Feb-2024,0.0,XX,10420.0,10460.0,10400.0,10459.5,10459.5,38,297.54,6600,-225,29-DEC-2023,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,10451.35,10451.35,10451.35,10451.35,10560.35,1,7.83,225,0,29-DEC-2023,
FUTIDX,NIFTY,25-Jan-2024,0.0,XX,21924.95,21939.9,21830.0,21885.95,21885.95,127070,1390586.67,12790350,-89700,29-DEC-2023,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,22055.65,22064.75,21965.0,22016.15,22016.15,8187,90128.49,967050,16850,29-DEC-2023,
FUTIDX,NIFTY,28-Mar-2024,0.0,XX,22174.95,22196.0,22092.3,22155.7,22155.7,2352,26048.79,56950,56950,29-DEC-2023,
FUTSTK,AARTIIND,25-Jan-2024,0.0,XX,650.3,666.55,649.05,655.65,655.65,6945,45609.07,11246000,327000,29-DEC-2023,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,653.35,672.2,653.35,661.05,661.05,707,4677.19,2029000,182000,29-DEC-2023,
FUTSTK,AARTIIND,28-Mar-2024,0.0,XX,671.0,672.0,661.0,667.2,667.2,20,133.19,12000,12000,29-DEC-2023,
FUTSTK,ABB,25-Jan-2024,0.0,XX,4693.9,4730.0,4662.25,4709.1,4709.1,1593,9352.9,997625,8750,29-DEC-2023,
FUTSTK,ABB,29-Feb-2024,0.0,XX,4713.0,4764.55,4713.0,4750.05,4750.05,26,153.89,8625,750,29-DEC-2023,
FUTSTK,ABB,28-Mar-2024,0.0,XX,0.0,0.0,0.0,4728.0,4753.25,0,0.0,0,0,29-DEC-2023,
FUTSTK,ABBOTINDIA,25-Jan-2024,0.0,XX,22831.65,23100.0,22730.0,23062.05,23062.05,1252,11476.72,134520,5360,29-DEC-2023,
FUTSTK,ABBOTINDIA,29-Feb-2024,0.0,XX,22949.0,23246.95,22940.15,23220.9,23220.9,16,147.93,1280,160,29-DEC-2023,
FUTSTK,ABBOTINDIA,28-Mar-2024,0.0,XX,0.0,0.0,0.0,23038.1,23234.8,0,0.0,0,0,29-DEC-2023,
FUTSTK,ABCAPITAL,25-Jan-2024,0.0,XX,163.95,168.65,163.4,167.9,167.9,4429,39942.04,72916200,939600,29-DEC-2023,
FUTSTK,ABCAPITAL,29-Feb-2024,0.0,XX,164.9,170.0,164.8,169.3,169.3,206,1874.45,1668600,0,29-DEC-2023,
FUTSTK,ABCAPITAL,28-Mar-2024,0.0,XX,168.6,170.7,168.6,170.7,169.2,4,36.62,10800,10800,29-DEC-2023,
FUTSTK,ABFRL,25-Jan-2024,0.0,XX,222.35,226.9,222.0,225.8,225.8,2700,15804.53,30492800,257400,29-DEC-2023,
FUTSTK,ABFRL,29-Feb-2024,0.0,XX,224.2,228.1,223.6,226.9,226.9,96,564.97,663000,49400,29-DEC-2023,
FUTSTK,ABFRL,28-Mar-2024,0.0,XX,228.5,228.5,228.5,228.5,227.45,1,5.94,2600,2600,29-DEC-2023,
FUTSTK,ACC,25-Jan-2024,0.0,XX,2186.25,2230.95,2186.25,2224.75,2224.75,3186,21139.22,4051800,-47100,29-DEC-2023,
FUTSTK,ACC,29-Feb-2024,0.0,XX,2204.65,2248.0,2204.4,2242.0,2242.0,66,441.64,133200,600,29-DEC-2023,
FUTSTK,ACC,28-Mar-2024,0.0,XX,0.0,0.0,0.0,2210.5,2248.25,0,0.0,0,0,29-DEC-2023,
FUTSTK,ADANIENT,25-Jan-2024,0.0,XX,2847.05,2892.1,2828.05,2877.5,2877.5,9243,79533.68,12937500,175500,29-DEC-2023,
FUTSTK,ADANIENT,29-Feb-2024,0.0,XX,2875.85,2917.4,2853.75,2901.65,2901.65,185,1605.78,108300,2100,29-DEC-2023,
FUTSTK,ADANIENT,28-Mar-2024,0.0,XX,2919.0,2925.35,2919.0,2921.05,2921.05,10,87.63,3000,3000,29-DEC-2023,
FUTSTK,ADANIPORTS,25-Jan-2024,0.0,XX,1028.1,1042.65,1025.5,1033.45,1033.45,7197,59585.05,49834400,-20000,29-DEC-2023,
FUTSTK,ADANIPORTS,29-Feb-2024,0.0,XX,1039.85,1051.0,1034.8,1041.95,1041.95,129,1076.69,356800,18400,29-DEC-2023,
FUTSTK,ADANIPORTS,28-Mar-2024,0.0,XX,1052.25,1054.25,1049.8,1054.25,1041.55,8,67.32,4800,4800,29-DEC-2023,
FUTSTK,ALKEM,25-Jan-2024,0.0,XX,5160.0,5229.95,5096.65,5220.45,5220.45,1027,10641.99,439600,6800,29-DEC-2023,
FUTSTK,ALKEM,29-Feb-2024,0.0,XX,5122.35,5215.0,5116.55,5209.7,5209.7,47,485.92,11600,1600,29-DEC-2023,
FUTSTK,ALKEM,28-Mar-2024,0.0,XX,5156.6,5156.6,5154.9,5155.0,5289.7,3,30.93,600,600,29-DEC-2023,
FUTSTK,AMBUJACEM,25-Jan-2024,0.0,XX,517.85,527.65,515.65,526.05,526.05,6380,60114.94,48718800,315000,29-DEC-2023,
FUTSTK,AMBUJACEM,29-Feb-2024,0.0,XX,522.4,531.3,520.45,529.8,529.8,124,1176.95,417600,21600,29-DEC-2023,
FUTSTK,AMBUJACEM,28-Mar-2024,0.0,XX,534.8,534.8,531.15,534.0,534.0,4,38.37,7200,7200,29-DEC-2023,
FUTSTK,APOLLOHOSP,25-Jan-2024,0.0,XX,5770.1,5779.55,5726.0,5757.6,5757.6,3004,21606.4,1971500,65125,29-DEC-2023,
FUTSTK,APOLLOHOSP,29-Feb-2024,0.0,XX,5809.45,5814.25,5772.0,5802.8,5802.8,49,354.93,11250,500,29-DEC-2023,
FUTSTK,APOLLOHOSP,28-Mar-2024,0.0,XX,0.0,0.0,0.0,5866.05,5799.8,0,0.0,0,0,29-DEC-2023,
FUTSTK,APOLLOTYRE,25-Jan-2024,0.0,XX,443.65,459.45,442.5,458.3,458.3,5082,39183.62,16328500,703800,29-DEC-2023,
FUTSTK,APOLLOTYRE,29-Feb-2024,0.0,XX,448.4,461.45,448.4,460.6,460.6,171,1323.81,222700,32300,29-DEC-2023,
FUTSTK,APOLLOTYRE,28-Mar-2024,0.0,XX,460.55,460.55,459.2,460.55,461.65,3,23.46,1700,1700,29-DEC-2023,
FUTSTK,ASHOKLEY,25-Jan-2024,0.0,XX,178.15,184.75,176.9,183.15,183.15,13184,120073.36,83315000,8190000,29-DEC-2023,
FUTSTK,ASHOKLEY,29-Feb-2024,0.0,XX,179.8,186.45,178.5,184.75,184.75,542,4982.61,2670000,540000,29-DEC-2023,
FUTSTK,ASHOKLEY,28-Mar-2024,0.0,XX,181.35,187.25,180.0,186.4,186.4,58,537.3,175000,175000,29-DEC-2023,
FUTSTK,ASIANPAINT,25-Jan-2024,0.0,XX,3425.1,3452.75,3414.55,3430.05,3430.05,3926,26953.11,4665600,16000,29-DEC-2023,
FUTSTK,ASIANPAINT,29-Feb-2024,0.0,XX,3451.7,3480.0,3444.95,3458.85,3458.85,101,699.27,63600,2400,29-DEC-2023,
FUTSTK,ASIANPAINT,28-Mar-2024,0.0,XX,3490.0,3491.35,3482.25,3486.55,3486.55,15,104.61,2200,2200,29-DEC-2023,
FUTSTK,ASTRAL,25-Jan-2024,0.0,XX,1914.0,1924.0,1900.3,1920.75,1920.75,1671,11740.63,2912879,31562,29-DEC-2023,
FUTSTK,ASTRAL,29-Feb-2024,0.0,XX,1917.35,1935.5,1914.4,1934.0,1934.0,50,353.79,40370,9909,29-DEC-2023,
FUTSTK,ASTRAL,28-Mar-2024,0.0,XX,0.0,0.0,0.0,1924.2,1939.5,0,0.0,0,0,29-DEC-2023,
FUTSTK,ATUL,25-Jan-2024,0.0,XX,7127.1,7268.9,7120.55,7225.65,7225.65,1331,7184.95,212925,9300,29-DEC-2023,
FUTSTK,ATUL,29-Feb-2024,0.0,XX,7192.1,7290.65,7170.0,7239.9,7239.9,57,309.31,5025,600,29-DEC-2023,
FUTSTK,ATUL,28-Mar-2024,0.0,XX,7240.0,7332.8,7240.0,7332.8,7274.3,2,10.92,150,150,29-DEC-2023,
FUTSTK,AUBANK,25-Jan-2024,0.0,XX,785.0,791.0,776.0,783.3,783.3,3227,25214.85,13375000,206000,29-DEC-2023,
FUTSTK,AUBANK,29-Feb-2024,0.0,XX,781.05,786.55,778.0,784.25,784.25,126,985.37,159000,33000,29-DEC-2023,
FUTSTK,AUBANK,28-Mar-2024,0.0,XX,784.85,785.0,778.3,785.0,785.0,6,47.02,4000,4000,29-DEC-2023,
FUTSTK,AUROPHARMA,25-Jan-2024,0.0,XX,1097.25,1105.25,1081.75,1091.95,1091.95,3761,45158.66,21226700,176000,29-DEC-2023,
FUTSTK,AUROPHARMA,29-Feb-2024,0.0,XX,1101.55,1110.0,1087.95,1097.4,1097.4,134,1614.72,289300,18700,29-DEC-2023,
FUTSTK,AUROPHARMA,28-Mar-2024,0.0,XX,1105.0,1115.0,1099.0,1105.0,1105.0,13,157.86,3300,3300,29-DEC-2023,
