TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-09,2026-02-09,FO,NSE,STO,69411,,ABCAPITAL,,2026-02-24,2026-02-24,350.0,PE,ABCAPITAL26FEB350PE,10.7,10.7,6.8,7.5,7.2,11.45,352.9,7.5,1664700,114700,699,775758725.0,682,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,69389,,ABCAPITAL,,2026-02-24,2026-02-24,340.0,PE,ABCAPITAL26FEB340PE,6.4,6.5,3.7,4.1,3.95,6.8,352.9,4.1,1041600,-96100,711,759563705.0,647,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,75826,,ABCAPITAL,,2026-03-30,2026-03-30,385.0,PE,ABCAPITAL26MAR385PE,0.0,0.0,0.0,41.95,0.0,41.95,352.9,35.25,0,0,0,0.0,0,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,57606,,ABCAPITAL,,2026-03-30,2026-03-30,360.0,CE,ABCAPITAL26MAR360CE,13.0,13.2,11.95,12.85,12.1,10.25,352.9,12.85,49600,-12400,54,62397885.0,52,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,57571,,ABCAPITAL,,2026-03-30,2026-03-30,290.0,PE,ABCAPITAL26MAR290PE,0.0,0.0,0.0,4.45,0.0,4.45,352.9,0.55,0,0,0,0.0,0,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,69388,,ABCAPITAL,,2026-02-24,2026-02-24,340.0,CE,ABCAPITAL26FEB340CE,16.2,19.6,15.0,18.25,18.35,15.0,352.9,18.25,682000,-133300,358,396776130.0,342,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,69322,,ABCAPITAL,,2026-02-24,2026-02-24,300.0,CE,ABCAPITAL26FEB300CE,0.0,0.0,0.0,46.1,46.3,46.1,352.9,53.6,793600,0,0,0.0,0,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,57382,,ABCAPITAL,,2026-02-24,2026-02-24,295.0,PE,ABCAPITAL26FEB295PE,0.25,0.35,0.25,0.3,0.3,0.5,352.9,0.05,145700,-9300,7,6407545.0,6,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,69328,,ABCAPITAL,,2026-02-24,2026-02-24,310.0,PE,ABCAPITAL26FEB310PE,0.85,1.0,0.5,0.55,0.5,1.15,352.9,0.55,1085000,-182900,511,492106865.0,304,F1,3100,,,,,
2026-02-09,2026-02-09,FO,NSE,STO,57600,,ABCAPITAL,,2026-03-30,2026-03-30,330.0,CE,ABCAPITAL26MAR330CE,0.0,0.0,0.0,12.5,12.5,12.5,352.9,31.3,12400,0,0,0.0,0,F1,3100,,,,,
