INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,30-Nov-2023,0.0,XX,43791.0,43795.3,43375.0,43587.95,43587.95,205507,1342790.51,2094420,112695,22-NOV-2023,
FUTIDX,BANKNIFTY,28-Dec-2023,0.0,XX,44052.8,44052.8,43650.15,43873.05,43873.05,32349,212619.59,674715,290835,22-NOV-2023,
FUTIDX,BANKNIFTY,25-Jan-2024,0.0,XX,44285.55,44299.0,43919.35,44121.1,44121.1,2702,17870.8,61995,2955,22-NOV-2023,
FUTIDX,FINNIFTY,28-Nov-2023,0.0,XX,19633.1,19640.9,19492.0,19600.85,19600.85,1872,14659.81,71520,-6680,22-NOV-2023,
FUTIDX,FINNIFTY,26-Dec-2023,0.0,XX,19760.05,19800.0,19652.0,19751.2,19751.2,193,1524.01,11640,2560,22-NOV-2023,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,19885.25,19889.95,19820.0,19879.55,19879.55,9,71.53,1000,160,22-NOV-2023,
FUTIDX,MIDCPNIFTY,24-Nov-2023,0.0,XX,9496.0,9519.0,9433.95,9499.65,9499.65,8100,57552.14,568500,-70950,22-NOV-2023,
FUTIDX,MIDCPNIFTY,22-Dec-2023,0.0,XX,9500.35,9509.7,9424.7,9481.55,9481.55,4040,28644.21,218925,136200,22-NOV-2023,
FUTIDX,MIDCPNIFTY,29-Jan-2024,0.0,XX,9493.3,9499.75,9462.75,9472.3,9472.3,10,71.14,2325,75,22-NOV-2023,
FUTIDX,NIFTY,30-Nov-2023,0.0,XX,19839.95,19894.4,19755.6,19884.1,19884.1,81891,812508.14,10454850,262450,22-NOV-2023,
FUTIDX,NIFTY,28-Dec-2023,0.0,XX,19952.05,20004.2,19867.25,19993.15,19993.15,18259,182168.19,1760700,255950,22-NOV-2023,
FUTIDX,NIFTY,25-Jan-2024,0.0,XX,20066.65,20114.35,19980.0,20105.85,20105.85,2109,21157.29,423150,15650,22-NOV-2023,
FUTSTK,AARTIIND,30-Nov-2023,0.0,XX,523.1,525.5,518.85,521.65,521.65,1304,6805.93,10631000,-163000,22-NOV-2023,
FUTSTK,AARTIIND,28-Dec-2023,0.0,XX,525.05,528.45,522.25,524.95,524.95,401,2105.06,2553000,101000,22-NOV-2023,
FUTSTK,AARTIIND,25-Jan-2024,0.0,XX,528.1,531.0,526.95,528.4,528.4,33,174.33,729000,1000,22-NOV-2023,
FUTSTK,ABB,30-Nov-2023,0.0,XX,4353.85,4378.9,4229.0,4244.3,4244.3,3257,17410.07,1287875,-17000,22-NOV-2023,
FUTSTK,ABB,28-Dec-2023,0.0,XX,4390.55,4402.0,4260.5,4271.7,4271.7,942,5063.57,107875,35375,22-NOV-2023,
FUTSTK,ABB,25-Jan-2024,0.0,XX,4307.25,4307.25,4307.25,4307.25,4307.25,1,5.38,3000,125,22-NOV-2023,
FUTSTK,ABBOTINDIA,30-Nov-2023,0.0,XX,24014.0,24222.2,23887.05,24010.55,24010.55,351,3376.17,72840,-760,22-NOV-2023,
FUTSTK,ABBOTINDIA,28-Dec-2023,0.0,XX,24247.55,24346.7,24030.0,24171.9,24171.9,44,425.55,3520,520,22-NOV-2023,
FUTSTK,ABBOTINDIA,25-Jan-2024,0.0,XX,0.0,0.0,0.0,22635.65,24188.55,0,0.0,0,0,22-NOV-2023,
FUTSTK,ABCAPITAL,30-Nov-2023,0.0,XX,172.65,174.55,169.5,171.65,171.65,2700,25090.53,51678000,-1755000,22-NOV-2023,
FUTSTK,ABCAPITAL,28-Dec-2023,0.0,XX,173.8,175.7,170.5,172.7,172.7,1263,11783.19,7641000,2138400,22-NOV-2023,
FUTSTK,ABCAPITAL,25-Jan-2024,0.0,XX,176.15,176.6,171.8,173.0,173.0,19,179.38,264600,-21600,22-NOV-2023,
FUTSTK,ABFRL,30-Nov-2023,0.0,XX,214.55,218.5,214.3,215.95,215.95,2345,13197.03,27414400,-1086800,22-NOV-2023,
FUTSTK,ABFRL,28-Dec-2023,0.0,XX,213.05,216.75,212.9,214.35,214.35,1274,7113.55,7836400,1518400,22-NOV-2023,
FUTSTK,ABFRL,25-Jan-2024,0.0,XX,212.5,215.4,212.5,213.65,213.65,98,545.01,468000,-26000,22-NOV-2023,
FUTSTK,ACC,30-Nov-2023,0.0,XX,1840.6,1845.0,1803.3,1816.65,1816.65,2573,14047.04,4421700,-144000,22-NOV-2023,
FUTSTK,ACC,28-Dec-2023,0.0,XX,1858.35,1858.35,1815.85,1828.65,1828.65,1235,6792.13,558000,192600,22-NOV-2023,
FUTSTK,ACC,25-Jan-2024,0.0,XX,1863.0,1863.0,1830.0,1840.9,1840.9,51,282.53,99000,11400,22-NOV-2023,
FUTSTK,ADANIENT,30-Nov-2023,0.0,XX,2238.8,2240.0,2156.1,2181.0,2181.0,5990,39128.52,10034100,65100,22-NOV-2023,
FUTSTK,ADANIENT,28-Dec-2023,0.0,XX,2226.95,2235.4,2170.0,2194.9,2194.9,1295,8511.22,603900,176700,22-NOV-2023,
FUTSTK,ADANIENT,25-Jan-2024,0.0,XX,2234.45,2234.45,2190.0,2211.95,2211.95,44,291.09,43200,9000,22-NOV-2023,
FUTSTK,ADANIPORTS,30-Nov-2023,0.0,XX,804.15,806.55,789.15,794.75,794.75,6834,43500.21,53999200,-1216800,22-NOV-2023,
FUTSTK,ADANIPORTS,28-Dec-2023,0.0,XX,810.85,810.85,794.35,799.6,799.6,2358,15105.75,2740000,1032800,22-NOV-2023,
FUTSTK,ADANIPORTS,25-Jan-2024,0.0,XX,814.0,815.45,801.0,805.1,805.1,59,380.47,115200,24800,22-NOV-2023,
FUTSTK,ALKEM,30-Nov-2023,0.0,XX,4496.5,4576.0,4475.0,4534.75,4534.75,2156,19537.68,809200,-41400,22-NOV-2023,
FUTSTK,ALKEM,28-Dec-2023,0.0,XX,4504.9,4565.9,4474.15,4535.95,4535.95,501,4534.51,104600,22800,22-NOV-2023,
FUTSTK,ALKEM,25-Jan-2024,0.0,XX,4550.7,4573.2,4484.55,4513.5,4584.95,5,45.24,7000,400,22-NOV-2023,
FUTSTK,AMBUJACEM,30-Nov-2023,0.0,XX,420.05,422.7,413.7,415.65,415.65,2345,17593.62,57218400,-237600,22-NOV-2023,
FUTSTK,AMBUJACEM,28-Dec-2023,0.0,XX,424.9,426.7,416.4,418.35,418.35,1067,8060.47,3697200,1049400,22-NOV-2023,
FUTSTK,AMBUJACEM,25-Jan-2024,0.0,XX,424.3,424.65,420.0,421.15,421.15,25,189.68,144000,28800,22-NOV-2023,
FUTSTK,APOLLOHOSP,30-Nov-2023,0.0,XX,5484.65,5559.0,5460.85,5549.5,5549.5,3666,25331.46,2135125,7875,22-NOV-2023,
FUTSTK,APOLLOHOSP,28-Dec-2023,0.0,XX,5510.9,5590.0,5506.5,5581.3,5581.3,707,4911.79,96625,28250,22-NOV-2023,
FUTSTK,APOLLOHOSP,25-Jan-2024,0.0,XX,5555.8,5604.5,5555.8,5595.0,5597.85,6,41.84,4750,375,22-NOV-2023,
FUTSTK,APOLLOTYRE,30-Nov-2023,0.0,XX,426.1,426.5,418.0,422.6,422.6,1375,9850.93,10893600,-588200,22-NOV-2023,
FUTSTK,APOLLOTYRE,28-Dec-2023,0.0,XX,423.85,423.9,417.0,421.3,421.3,528,3773.52,1803700,173400,22-NOV-2023,
FUTSTK,APOLLOTYRE,25-Jan-2024,0.0,XX,422.0,422.95,417.0,418.9,425.85,19,135.52,139400,-1700,22-NOV-2023,
FUTSTK,ASHOKLEY,30-Nov-2023,0.0,XX,179.15,181.2,176.75,178.75,178.75,7609,68061.96,68505000,410000,22-NOV-2023,
FUTSTK,ASHOKLEY,28-Dec-2023,0.0,XX,180.2,182.2,178.0,179.85,179.85,2401,21614.96,12820000,3605000,22-NOV-2023,
FUTSTK,ASHOKLEY,25-Jan-2024,0.0,XX,181.0,183.4,179.55,181.0,181.0,106,960.98,935000,250000,22-NOV-2023,
FUTSTK,ASIANPAINT,30-Nov-2023,0.0,XX,3141.2,3164.1,3130.1,3140.95,3140.95,4393,27657.75,5020400,-164000,22-NOV-2023,
FUTSTK,ASIANPAINT,28-Dec-2023,0.0,XX,3159.05,3182.75,3150.0,3160.9,3160.9,1437,9107.27,505400,133800,22-NOV-2023,
FUTSTK,ASIANPAINT,25-Jan-2024,0.0,XX,3174.85,3200.3,3170.0,3177.55,3177.55,54,343.74,27200,4200,22-NOV-2023,
FUTSTK,ASTRAL,30-Nov-2023,0.0,XX,1949.2,1978.0,1933.0,1951.2,1951.2,2916,20982.65,3025181,-103494,22-NOV-2023,
FUTSTK,ASTRAL,28-Dec-2023,0.0,XX,1957.45,1983.0,1936.3,1955.95,1955.95,1272,9169.27,310115,156342,22-NOV-2023,
