INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,30-Nov-2023,0.0,XX,43614.2,43758.35,43562.0,43690.15,43690.15,67336,441072.08,1989795,-104625,23-NOV-2023,
FUTIDX,BANKNIFTY,28-Dec-2023,0.0,XX,43873.0,44027.9,43837.75,43967.55,43967.55,12013,79186.27,710265,35550,23-NOV-2023,
FUTIDX,BANKNIFTY,25-Jan-2024,0.0,XX,44150.05,44270.0,44080.8,44218.8,44218.8,1518,10061.59,63810,1815,23-NOV-2023,
FUTIDX,FINNIFTY,28-Nov-2023,0.0,XX,19592.85,19668.3,19590.1,19634.15,19634.15,1513,11886.31,73080,1560,23-NOV-2023,
FUTIDX,FINNIFTY,26-Dec-2023,0.0,XX,19809.7,19814.0,19755.4,19784.85,19784.85,197,1558.95,14000,2360,23-NOV-2023,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,19922.95,19951.35,19842.05,19951.35,19951.35,6,47.78,960,-40,23-NOV-2023,
FUTIDX,MIDCPNIFTY,24-Nov-2023,0.0,XX,9509.95,9530.45,9497.1,9510.4,9510.4,5775,41195.2,421575,-146925,23-NOV-2023,
FUTIDX,MIDCPNIFTY,22-Dec-2023,0.0,XX,9501.0,9514.8,9483.6,9497.4,9497.4,3465,24670.24,395250,176325,23-NOV-2023,
FUTIDX,MIDCPNIFTY,29-Jan-2024,0.0,XX,9482.4,9495.85,9474.2,9495.85,9495.85,5,35.56,2400,75,23-NOV-2023,
FUTIDX,NIFTY,30-Nov-2023,0.0,XX,19903.05,19922.0,19838.05,19868.75,19868.75,77037,765427.56,10839650,384800,23-NOV-2023,
FUTIDX,NIFTY,28-Dec-2023,0.0,XX,19998.05,20027.85,19953.0,19980.25,19980.25,16097,160835.94,2003500,242800,23-NOV-2023,
FUTIDX,NIFTY,25-Jan-2024,0.0,XX,20111.0,20199.0,20069.25,20091.8,20091.8,1696,17048.31,439650,16500,23-NOV-2023,
FUTSTK,AARTIIND,30-Nov-2023,0.0,XX,521.65,537.8,521.6,531.05,531.05,4134,21928.51,10829000,198000,23-NOV-2023,
FUTSTK,AARTIIND,28-Dec-2023,0.0,XX,525.5,540.3,525.45,534.25,534.25,2292,12226.72,3440000,887000,23-NOV-2023,
FUTSTK,AARTIIND,25-Jan-2024,0.0,XX,530.0,542.0,528.65,537.7,537.7,136,730.04,786000,57000,23-NOV-2023,
FUTSTK,ABB,30-Nov-2023,0.0,XX,4245.4,4282.2,4226.35,4260.1,4260.1,2152,11450.32,1234375,-53500,23-NOV-2023,
FUTSTK,ABB,28-Dec-2023,0.0,XX,4277.85,4305.75,4255.0,4285.05,4285.05,717,3837.82,130625,22750,23-NOV-2023,
FUTSTK,ABB,25-Jan-2024,0.0,XX,4307.25,4321.0,4282.0,4313.55,4313.55,7,37.6,3250,250,23-NOV-2023,
FUTSTK,ABBOTINDIA,30-Nov-2023,0.0,XX,23815.05,24004.0,23815.05,23918.95,23918.95,294,2811.51,68280,-4560,23-NOV-2023,
FUTSTK,ABBOTINDIA,28-Dec-2023,0.0,XX,24055.2,24086.0,23977.5,24037.0,24037.0,206,1981.76,8560,5040,23-NOV-2023,
FUTSTK,ABBOTINDIA,25-Jan-2024,0.0,XX,0.0,0.0,0.0,22635.65,24166.45,0,0.0,0,0,23-NOV-2023,
FUTSTK,ABCAPITAL,30-Nov-2023,0.0,XX,171.45,172.35,171.05,171.5,171.5,1110,10294.32,49825800,-1852200,23-NOV-2023,
FUTSTK,ABCAPITAL,28-Dec-2023,0.0,XX,172.5,173.45,172.2,172.6,172.6,458,4272.93,8656200,1015200,23-NOV-2023,
FUTSTK,ABCAPITAL,25-Jan-2024,0.0,XX,173.5,174.5,173.5,173.8,173.8,6,56.37,291600,27000,23-NOV-2023,
FUTSTK,ABFRL,30-Nov-2023,0.0,XX,216.1,228.8,216.0,227.3,227.3,8550,49748.27,24983400,-2431000,23-NOV-2023,
FUTSTK,ABFRL,28-Dec-2023,0.0,XX,214.65,227.95,214.5,226.15,226.15,4779,27648.51,10602800,2766400,23-NOV-2023,
FUTSTK,ABFRL,25-Jan-2024,0.0,XX,214.15,226.5,214.15,224.9,224.9,203,1161.61,379600,-88400,23-NOV-2023,
FUTSTK,ACC,30-Nov-2023,0.0,XX,1815.0,1827.1,1805.55,1820.3,1820.3,1968,10733.33,4254300,-167400,23-NOV-2023,
FUTSTK,ACC,28-Dec-2023,0.0,XX,1829.75,1837.45,1817.5,1831.65,1831.65,1015,5570.84,664500,106500,23-NOV-2023,
FUTSTK,ACC,25-Jan-2024,0.0,XX,1842.2,1850.7,1832.85,1844.25,1844.25,48,265.57,104100,5100,23-NOV-2023,
FUTSTK,ADANIENT,30-Nov-2023,0.0,XX,2182.7,2194.95,2166.25,2182.35,2182.35,3517,23032.96,9805800,-228300,23-NOV-2023,
FUTSTK,ADANIENT,28-Dec-2023,0.0,XX,2196.0,2208.2,2180.0,2195.7,2195.7,1677,11048.83,881700,277800,23-NOV-2023,
FUTSTK,ADANIENT,25-Jan-2024,0.0,XX,2216.45,2222.1,2203.2,2209.7,2209.7,41,272.3,44400,1200,23-NOV-2023,
FUTSTK,ADANIPORTS,30-Nov-2023,0.0,XX,800.05,803.95,792.05,793.4,793.4,8969,57242.4,49975200,-4024000,23-NOV-2023,
FUTSTK,ADANIPORTS,28-Dec-2023,0.0,XX,805.1,808.8,797.2,798.15,798.15,5296,34059.36,6246400,3506400,23-NOV-2023,
FUTSTK,ADANIPORTS,25-Jan-2024,0.0,XX,808.45,813.1,803.0,803.7,803.7,98,632.23,139200,24000,23-NOV-2023,
FUTSTK,ALKEM,30-Nov-2023,0.0,XX,4535.55,4571.95,4505.0,4525.9,4525.9,1882,17050.2,777400,-31800,23-NOV-2023,
FUTSTK,ALKEM,28-Dec-2023,0.0,XX,4525.0,4563.0,4505.55,4530.5,4530.5,616,5583.35,114200,9600,23-NOV-2023,
FUTSTK,ALKEM,25-Jan-2024,0.0,XX,4540.0,4540.4,4540.0,4540.4,4540.4,2,18.16,7400,400,23-NOV-2023,
FUTSTK,AMBUJACEM,30-Nov-2023,0.0,XX,414.55,417.3,408.8,416.05,416.05,4151,30939.03,54621000,-2597400,23-NOV-2023,
FUTSTK,AMBUJACEM,28-Dec-2023,0.0,XX,418.15,419.85,411.35,418.7,418.7,2177,16333.74,6620400,2923200,23-NOV-2023,
FUTSTK,AMBUJACEM,25-Jan-2024,0.0,XX,422.25,422.5,415.85,421.7,421.7,25,189.01,169200,25200,23-NOV-2023,
FUTSTK,APOLLOHOSP,30-Nov-2023,0.0,XX,5540.1,5561.85,5480.1,5498.8,5498.8,3972,27340.85,1961750,-173375,23-NOV-2023,
FUTSTK,APOLLOHOSP,28-Dec-2023,0.0,XX,5574.85,5592.75,5515.0,5532.45,5532.45,1997,13821.64,239375,142750,23-NOV-2023,
FUTSTK,APOLLOHOSP,25-Jan-2024,0.0,XX,5569.25,5569.25,5547.2,5556.35,5556.35,9,62.5,4625,-125,23-NOV-2023,
FUTSTK,APOLLOTYRE,30-Nov-2023,0.0,XX,421.85,424.5,420.9,422.45,422.45,1077,7731.4,11004100,110500,23-NOV-2023,
FUTSTK,APOLLOTYRE,28-Dec-2023,0.0,XX,420.05,423.55,420.05,422.3,422.3,594,4259.02,2293300,489600,23-NOV-2023,
FUTSTK,APOLLOTYRE,25-Jan-2024,0.0,XX,422.0,422.0,419.4,421.5,425.9,10,71.54,144500,5100,23-NOV-2023,
FUTSTK,ASHOKLEY,30-Nov-2023,0.0,XX,179.05,179.55,177.4,177.9,177.9,2865,25550.68,64675000,-3830000,23-NOV-2023,
FUTSTK,ASHOKLEY,28-Dec-2023,0.0,XX,180.25,180.5,178.55,178.95,178.95,1562,14015.63,15285000,2465000,23-NOV-2023,
FUTSTK,ASHOKLEY,25-Jan-2024,0.0,XX,181.05,181.6,180.0,180.4,180.4,44,397.49,1005000,70000,23-NOV-2023,
FUTSTK,ASIANPAINT,30-Nov-2023,0.0,XX,3154.0,3173.0,3125.2,3130.4,3130.4,5266,33124.63,4975200,-45200,23-NOV-2023,
FUTSTK,ASIANPAINT,28-Dec-2023,0.0,XX,3175.5,3191.85,3145.1,3150.05,3150.05,2167,13702.09,676200,170800,23-NOV-2023,
FUTSTK,ASIANPAINT,25-Jan-2024,0.0,XX,3195.0,3203.1,3167.1,3168.65,3168.65,55,350.67,33000,5800,23-NOV-2023,
FUTSTK,ASTRAL,30-Nov-2023,0.0,XX,1960.0,1967.0,1949.5,1956.45,1956.45,1123,8076.39,2882051,-143130,23-NOV-2023,
FUTSTK,ASTRAL,28-Dec-2023,0.0,XX,1966.7,1971.15,1952.95,1957.5,1957.5,756,5441.37,413242,103127,23-NOV-2023,
FUTSTK,ASTRAL,25-Jan-2024,0.0,XX,1964.5,1969.0,1964.5,1966.0,1976.85,6,43.29,7707,1468,23-NOV-2023,
FUTSTK,ATUL,30-Nov-2023,0.0,XX,6562.1,6651.4,6557.4,6631.05,6631.05,1014,5030.3,222000,-5325,23-NOV-2023,
FUTSTK,ATUL,28-Dec-2023,0.0,XX,6526.55,6623.25,6526.55,6604.15,6604.15,456,2251.29,148050,6225,23-NOV-2023,
FUTSTK,ATUL,25-Jan-2024,0.0,XX,6536.55,6611.2,6533.2,6610.0,6689.85,17,83.69,6075,450,23-NOV-2023,
FUTSTK,AUBANK,30-Nov-2023,0.0,XX,721.9,726.4,718.2,720.65,720.65,1821,13162.5,13119000,-273000,23-NOV-2023,
FUTSTK,AUBANK,28-Dec-2023,0.0,XX,722.35,726.9,720.55,721.0,721.0,637,4606.18,1884000,126000,23-NOV-2023,
FUTSTK,AUBANK,25-Jan-2024,0.0,XX,0.0,0.0,0.0,720.25,727.75,0,0.0,48000,0,23-NOV-2023,
FUTSTK,AUROPHARMA,30-Nov-2023,0.0,XX,1053.9,1053.9,1027.9,1032.95,1032.95,5614,63999.11,15649700,-2390300,23-NOV-2023,
FUTSTK,AUROPHARMA,28-Dec-2023,0.0,XX,1055.0,1058.9,1034.05,1038.5,1038.5,3004,34420.12,3350600,1317800,23-NOV-2023,
FUTSTK,AUROPHARMA,25-Jan-2024,0.0,XX,1061.0,1061.0,1040.0,1044.1,1044.1,60,691.42,132000,-14300,23-NOV-2023,
FUTSTK,AXISBANK,30-Nov-2023,0.0,XX,1000.4,1004.8,998.0,1001.7,1001.7,10726,67184.55,42661250,-945625,23-NOV-2023,
FUTSTK,AXISBANK,28-Dec-2023,0.0,XX,1008.1,1011.0,1004.35,1007.85,1007.85,4285,27005.95,8554375,1737500,23-NOV-2023,
FUTSTK,AXISBANK,25-Jan-2024,0.0,XX,1012.0,1016.05,1011.9,1013.9,1013.9,22,139.41,134375,-3125,23-NOV-2023,
FUTSTK,BAJAJ-AUTO,30-Nov-2023,0.0,XX,5800.0,5957.95,5787.65,5937.9,5937.9,12783,94603.32,2594375,-120000,23-NOV-2023,
FUTSTK,BAJAJ-AUTO,28-Dec-2023,0.0,XX,5815.0,5987.65,5815.0,5974.4,5974.4,5070,37765.45,445625,290125,23-NOV-2023,
FUTSTK,BAJAJ-AUTO,25-Jan-2024,0.0,XX,5901.2,6020.5,5901.2,5995.6,5995.6,112,837.15,15625,7500,23-NOV-2023,
