TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-12-24,2025-12-24,FO,NSE,STO,69441,,ABCAPITAL,,2026-02-24,2026-02-24,400.0,CE,ABCAPITAL26FEB400CE,0.0,0.0,0.0,3.3,3.3,3.3,347.4,4.15,34100,0,0,0.0,0,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69169,,ABCAPITAL,,2026-01-27,2026-01-27,345.0,CE,ABCAPITAL26JAN345CE,14.0,18.35,13.05,13.55,13.25,13.3,347.4,13.55,238700,65100,111,123845310.0,107,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61404,,ABCAPITAL,,2025-12-30,2025-12-30,375.0,CE,ABCAPITAL25DEC375CE,0.35,0.8,0.2,0.25,0.2,0.4,347.4,0.25,2669100,254200,1156,1345328390.0,579,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,68956,,ABCAPITAL,,2025-12-30,2025-12-30,310.0,CE,ABCAPITAL25DEC310CE,37.7,37.7,37.7,37.7,37.7,37.75,347.4,37.7,52700,-3100,1,1077870.0,1,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,68950,,ABCAPITAL,,2025-12-30,2025-12-30,280.0,CE,ABCAPITAL25DEC280CE,0.0,0.0,0.0,85.5,85.5,85.5,347.4,67.65,27900,0,0,0.0,0,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69426,,ABCAPITAL,,2026-02-24,2026-02-24,370.0,PE,ABCAPITAL26FEB370PE,0.0,0.0,0.0,38.35,0.0,38.35,347.4,29.95,0,0,0,0.0,0,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69166,,ABCAPITAL,,2026-01-27,2026-01-27,325.0,PE,ABCAPITAL26JAN325PE,2.3,2.9,1.8,2.75,2.65,2.8,347.4,2.75,120900,65100,49,49762905.0,40,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69163,,ABCAPITAL,,2026-01-27,2026-01-27,315.0,CE,ABCAPITAL26JAN315CE,0.0,0.0,0.0,35.5,35.5,35.5,347.4,36.45,3100,0,0,0.0,0,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69175,,ABCAPITAL,,2026-01-27,2026-01-27,375.0,CE,ABCAPITAL26JAN375CE,3.9,4.95,3.0,3.05,3.0,3.25,347.4,3.05,257300,-9300,68,79854915.0,61,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,68961,,ABCAPITAL,,2025-12-30,2025-12-30,310.0,PE,ABCAPITAL25DEC310PE,0.15,0.2,0.1,0.15,0.15,0.15,347.4,0.15,489800,18600,50,48074645.0,44,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61393,,ABCAPITAL,,2025-12-30,2025-12-30,325.0,PE,ABCAPITAL25DEC325PE,0.3,0.35,0.15,0.2,0.2,0.35,347.4,0.2,694400,-83700,131,132070385.0,97,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61395,,ABCAPITAL,,2025-12-30,2025-12-30,335.0,PE,ABCAPITAL25DEC335PE,0.6,0.7,0.3,0.55,0.5,0.8,347.4,0.55,1317500,-142600,542,563651145.0,384,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61401,,ABCAPITAL,,2025-12-30,2025-12-30,365.0,PE,ABCAPITAL25DEC365PE,15.25,18.7,11.45,17.95,18.2,18.2,347.4,17.95,523900,-6200,43,50585800.0,42,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61497,,ABCAPITAL,,2026-01-27,2026-01-27,400.0,PE,ABCAPITAL26JAN400PE,0.0,0.0,0.0,48.4,48.4,48.4,347.4,51.95,6200,0,0,0.0,0,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69323,,ABCAPITAL,,2026-02-24,2026-02-24,300.0,PE,ABCAPITAL26FEB300PE,0.0,0.0,0.0,7.65,0.0,7.65,347.4,2.5,0,0,0,0.0,0,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STF,49237,,ABCAPITAL,,2026-01-27,2026-01-27,,,ABCAPITAL26JANFUT,350.25,358.45,348.7,350.0,349.6,349.6,347.4,350.0,33055300,18116400,8110,8878141925.0,6559,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STF,59190,,ABCAPITAL,,2026-02-24,2026-02-24,,,ABCAPITAL26FEBFUT,354.0,360.0,351.5,352.0,351.8,351.7,347.4,352.0,502200,-9300,79,86998245.0,76,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61388,,ABCAPITAL,,2025-12-30,2025-12-30,315.0,CE,ABCAPITAL25DEC315CE,35.5,35.5,35.5,35.5,35.5,31.0,347.4,32.7,27900,0,1,1086550.0,1,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61398,,ABCAPITAL,,2025-12-30,2025-12-30,355.0,CE,ABCAPITAL25DEC355CE,2.0,5.15,1.45,1.75,1.55,2.0,347.4,1.75,2123500,310000,5116,5681120450.0,4265,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,35167,,ABCAPITAL,,2025-12-30,2025-12-30,390.0,CE,ABCAPITAL25DEC390CE,0.2,0.3,0.1,0.15,0.1,0.15,347.4,0.15,1137700,-105400,279,337488630.0,171,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61475,,ABCAPITAL,,2026-01-27,2026-01-27,310.0,PE,ABCAPITAL26JAN310PE,0.95,1.2,0.75,1.1,1.05,1.15,347.4,1.1,213900,49600,59,56867485.0,52,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STF,49557,,ABCAPITAL,,2025-12-30,2025-12-30,,,ABCAPITAL25DECFUT,348.0,355.85,346.5,347.75,347.7,347.4,347.4,347.75,45139100,-16386600,7617,8278070275.0,6140,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,68964,,ABCAPITAL,,2025-12-30,2025-12-30,330.0,CE,ABCAPITAL25DEC330CE,21.65,25.2,17.2,18.05,17.9,17.5,347.4,18.05,226300,-62000,35,38209670.0,34,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61405,,ABCAPITAL,,2025-12-30,2025-12-30,375.0,PE,ABCAPITAL25DEC375PE,22.15,28.0,20.15,27.85,27.85,28.3,347.4,27.85,89900,6200,16,19891305.0,11,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,68997,,ABCAPITAL,,2025-12-30,2025-12-30,380.0,CE,ABCAPITAL25DEC380CE,0.25,0.5,0.15,0.15,0.15,0.3,347.4,0.15,1680200,-288300,665,784064865.0,336,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69165,,ABCAPITAL,,2026-01-27,2026-01-27,325.0,CE,ABCAPITAL26JAN325CE,0.0,0.0,0.0,27.15,27.15,27.15,347.4,28.5,9300,0,0,0.0,0,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69173,,ABCAPITAL,,2026-01-27,2026-01-27,365.0,CE,ABCAPITAL26JAN365CE,5.3,8.1,5.0,5.25,5.05,5.25,347.4,5.25,170500,-18600,76,87549735.0,75,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,69322,,ABCAPITAL,,2026-02-24,2026-02-24,300.0,CE,ABCAPITAL26FEB300CE,0.0,0.0,0.0,57.6,0.0,57.6,347.4,52.7,0,0,0,0.0,0,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61399,,ABCAPITAL,,2025-12-30,2025-12-30,355.0,PE,ABCAPITAL25DEC355PE,7.0,9.6,4.25,8.95,8.9,9.6,347.4,8.95,923800,235600,658,735682080.0,615,F1,3100,,,,,
2025-12-24,2025-12-24,FO,NSE,STO,61493,,ABCAPITAL,,2026-01-27,2026-01-27,380.0,PE,ABCAPITAL26JAN380PE,0.0,0.0,0.0,33.0,33.0,33.0,347.4,34.5,6200,0,0,0.0,0,F1,3100,,,,,
