INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,30-Sep-2021,0.0,XX,37810.05,37913.15,37384.4,37428.8,37425.1,131689,1239129.18,428325,-348175,30-SEP-2021,
FUTIDX,BANKNIFTY,28-Oct-2021,0.0,XX,37900.0,38023.1,37560.0,37618.9,37618.9,103397,976333.01,2094925,687300,30-SEP-2021,
FUTIDX,BANKNIFTY,25-Nov-2021,0.0,XX,38152.3,38159.1,37704.85,37750.5,37750.5,3257,30875.23,71450,6875,30-SEP-2021,
FUTIDX,FINNIFTY,30-Sep-2021,0.0,XX,18408.05,18471.25,18210.0,18258.75,18303.8,110,807.15,640,-1400,30-SEP-2021,
FUTIDX,FINNIFTY,07-Oct-2021,0.0,XX,0.0,0.0,0.0,17306.15,18316.7,0,0.0,0,0,30-SEP-2021,
FUTIDX,FINNIFTY,14-Oct-2021,0.0,XX,0.0,0.0,0.0,17346.9,18329.6,0,0.0,0,0,30-SEP-2021,
FUTIDX,FINNIFTY,21-Oct-2021,0.0,XX,0.0,0.0,0.0,17386.7,18342.5,0,0.0,0,0,30-SEP-2021,
FUTIDX,FINNIFTY,28-Oct-2021,0.0,XX,18338.75,18582.85,18338.75,18426.65,18426.65,52,383.24,2480,760,30-SEP-2021,
FUTIDX,FINNIFTY,03-Nov-2021,0.0,XX,0.0,0.0,0.0,18299.85,18369.6,0,0.0,0,0,30-SEP-2021,
FUTIDX,FINNIFTY,11-Nov-2021,0.0,XX,0.0,0.0,0.0,18274.65,18385.1,0,0.0,0,0,30-SEP-2021,
FUTIDX,FINNIFTY,18-Nov-2021,0.0,XX,0.0,0.0,0.0,18477.9,18398.65,0,0.0,0,0,30-SEP-2021,
FUTIDX,FINNIFTY,25-Nov-2021,0.0,XX,0.0,0.0,0.0,18645.0,18412.25,0,0.0,120,0,30-SEP-2021,
FUTIDX,FINNIFTY,02-Dec-2021,0.0,XX,0.0,0.0,0.0,18702.75,18425.85,0,0.0,0,0,30-SEP-2021,
FUTIDX,NIFTY,30-Sep-2021,0.0,XX,17697.3,17740.2,17580.5,17621.75,17618.15,178284,1574875.07,4073300,-2416350,30-SEP-2021,
FUTIDX,NIFTY,28-Oct-2021,0.0,XX,17719.0,17757.75,17604.0,17623.15,17623.15,181648,1605435.75,11652000,3240200,30-SEP-2021,
FUTIDX,NIFTY,25-Nov-2021,0.0,XX,17780.0,17787.0,17637.0,17656.85,17656.85,7038,62291.78,555500,103850,30-SEP-2021,
FUTSTK,AARTIIND,30-Sep-2021,0.0,XX,940.95,946.0,923.8,926.6,929.85,1535,12155.8,232900,-568650,30-SEP-2021,
FUTSTK,AARTIIND,28-Oct-2021,0.0,XX,940.5,949.65,928.6,932.05,932.05,2071,16484.31,2733600,373150,30-SEP-2021,
FUTSTK,AARTIIND,25-Nov-2021,0.0,XX,940.1,948.0,932.3,933.95,933.95,50,398.36,92650,9350,30-SEP-2021,
FUTSTK,ABFRL,30-Sep-2021,0.0,XX,228.6,249.85,228.6,246.7,246.35,2143,13504.55,3577600,-1240200,30-SEP-2021,
FUTSTK,ABFRL,28-Oct-2021,0.0,XX,231.1,250.3,229.0,247.3,247.3,7014,44442.8,9458800,832000,30-SEP-2021,
FUTSTK,ABFRL,25-Nov-2021,0.0,XX,233.6,250.8,233.6,247.9,247.9,97,617.07,85800,2600,30-SEP-2021,
FUTSTK,ACC,30-Sep-2021,0.0,XX,2262.65,2277.9,2247.0,2254.3,2254.5,1381,15623.25,118500,-407000,30-SEP-2021,
FUTSTK,ACC,28-Oct-2021,0.0,XX,2278.2,2286.0,2258.0,2262.4,2262.4,1987,22553.17,2889000,377500,30-SEP-2021,
FUTSTK,ACC,25-Nov-2021,0.0,XX,2290.0,2296.85,2265.95,2270.05,2270.05,24,272.82,15500,5500,30-SEP-2021,
FUTSTK,ADANIENT,30-Sep-2021,0.0,XX,1485.7,1519.0,1463.1,1468.05,1468.05,6492,96686.27,661000,-3054000,30-SEP-2021,
FUTSTK,ADANIENT,28-Oct-2021,0.0,XX,1495.0,1525.0,1470.0,1474.95,1474.95,10434,155976.75,26359000,2983000,30-SEP-2021,
FUTSTK,ADANIENT,25-Nov-2021,0.0,XX,1502.75,1527.0,1477.4,1480.85,1480.85,142,2130.7,191000,47000,30-SEP-2021,
FUTSTK,ADANIPORTS,30-Sep-2021,0.0,XX,714.2,756.0,714.2,736.45,737.9,8955,83159.47,1201250,-5912500,30-SEP-2021,
