TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-06-09,2025-06-09,FO,NSE,STO,74829,,ABCAPITAL,,2025-07-31,2025-07-31,242.5,PE,ABCAPITAL25JUL242.5PE,0.0,0.0,0.0,26.85,0.0,26.85,240.23,15.15,0,0,0,0.0,0,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,74963,,ABCAPITAL,,2025-08-28,2025-08-28,210.0,PE,ABCAPITAL25AUG210PE,0.0,0.0,0.0,11.4,0.0,11.4,240.23,5.6,0,0,0,0.0,0,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,65457,,ABCAPITAL,,2025-06-26,2025-06-26,220.0,CE,ABCAPITAL25JUN220CE,19.25,24.4,19.2,22.1,21.95,15.65,240.23,22.1,558900,-118800,151,98936910.0,118,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,49552,,ABCAPITAL,,2025-06-26,2025-06-26,245.0,CE,ABCAPITAL25JUN245CE,3.4,6.65,3.4,5.05,4.7,2.55,240.23,5.05,1417500,780300,3149,2130643845.0,2725,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58776,,ABCAPITAL,,2025-06-26,2025-06-26,242.5,CE,ABCAPITAL25JUN242.5CE,4.0,7.85,4.0,6.1,5.8,3.1,240.23,6.1,510300,294300,1556,1046995335.0,1416,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58519,,ABCAPITAL,,2025-06-26,2025-06-26,217.5,CE,ABCAPITAL25JUN217.5CE,23.75,23.75,23.75,23.75,23.75,18.25,240.23,24.65,116100,2700,1,651375.0,1,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58499,,ABCAPITAL,,2025-06-26,2025-06-26,212.5,CE,ABCAPITAL25JUN212.5CE,0.0,0.0,0.0,20.3,20.3,20.3,240.23,29.1,70200,0,0,0.0,0,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,74969,,ABCAPITAL,,2025-08-28,2025-08-28,225.0,PE,ABCAPITAL25AUG225PE,0.0,0.0,0.0,18.45,0.0,18.45,240.23,10.25,0,0,0,0.0,0,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,35185,,ABCAPITAL,,2025-07-31,2025-07-31,245.0,PE,ABCAPITAL25JUL245PE,0.0,0.0,0.0,45.85,0.0,45.85,240.23,16.5,0,0,0,0.0,0,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,74811,,ABCAPITAL,,2025-07-31,2025-07-31,212.5,PE,ABCAPITAL25JUL212.5PE,0.0,0.0,0.0,10.0,0.0,10.0,240.23,4.0,0,0,0,0.0,0,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58980,,ABCAPITAL,,2025-07-31,2025-07-31,200.0,PE,ABCAPITAL25JUL200PE,0.9,0.95,0.9,0.9,0.9,1.15,240.23,1.85,71300,-18600,14,8719215.0,14,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,74945,,ABCAPITAL,,2025-08-28,2025-08-28,200.0,PE,ABCAPITAL25AUG200PE,0.0,0.0,0.0,7.8,0.0,7.8,240.23,3.5,0,0,0,0.0,0,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,65428,,ABCAPITAL,,2025-06-26,2025-06-26,160.0,PE,ABCAPITAL25JUN160PE,0.0,0.0,0.0,0.15,0.15,0.15,240.23,0.0,51300,0,0,0.0,0,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,65440,,ABCAPITAL,,2025-06-26,2025-06-26,180.0,PE,ABCAPITAL25JUN180PE,0.15,0.15,0.05,0.05,0.05,0.1,240.23,0.05,658800,110700,70,34037415.0,16,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58449,,ABCAPITAL,,2025-06-26,2025-06-26,207.5,PE,ABCAPITAL25JUN207.5PE,0.0,0.0,0.0,14.75,0.0,14.75,240.23,0.4,0,0,0,0.0,0,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,65453,,ABCAPITAL,,2025-06-26,2025-06-26,210.0,CE,ABCAPITAL25JUN210CE,34.0,34.0,30.0,30.7,30.7,24.65,240.23,31.4,240300,-32400,17,11065950.0,9,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58500,,ABCAPITAL,,2025-06-26,2025-06-26,212.5,PE,ABCAPITAL25JUN212.5PE,0.0,0.0,0.0,0.95,0.95,0.95,240.23,0.75,151200,0,0,0.0,0,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,65458,,ABCAPITAL,,2025-06-26,2025-06-26,220.0,PE,ABCAPITAL25JUN220PE,1.4,1.4,0.8,1.05,1.0,1.9,240.23,1.05,896400,113400,488,291122370.0,372,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,37559,,ABCAPITAL,,2025-06-26,2025-06-26,235.0,PE,ABCAPITAL25JUN235PE,5.0,5.0,3.2,4.0,4.15,7.05,240.23,4.0,726300,602100,1225,789712470.0,917,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,65496,,ABCAPITAL,,2025-06-26,2025-06-26,240.0,PE,ABCAPITAL25JUN240PE,7.75,7.8,5.05,6.05,6.15,9.85,240.23,6.05,648000,504900,1745,1159024140.0,1572,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58984,,ABCAPITAL,,2025-07-31,2025-07-31,210.0,PE,ABCAPITAL25JUL210PE,0.0,0.0,0.0,6.15,6.15,6.15,240.23,3.45,6200,0,0,0.0,0,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58996,,ABCAPITAL,,2025-07-31,2025-07-31,240.0,PE,ABCAPITAL25JUL240PE,9.0,10.35,8.5,9.0,9.0,39.1,240.23,13.85,24800,24800,9,6952060.0,8,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,58989,,ABCAPITAL,,2025-07-31,2025-07-31,225.0,CE,ABCAPITAL25JUL225CE,0.0,0.0,0.0,16.15,16.15,16.15,240.23,24.7,6200,0,0,0.0,0,F1,3100,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,52531,,ABCAPITAL,,2025-06-26,2025-06-26,255.0,CE,ABCAPITAL25JUN255CE,2.2,3.3,1.75,2.15,2.0,2.55,240.23,2.15,675000,675000,953,662544630.0,598,F1,2700,,,,,
2025-06-09,2025-06-09,FO,NSE,STO,47693,,ABCAPITAL,,2025-06-26,2025-06-26,260.0,CE,ABCAPITAL25JUN260CE,1.5,2.15,1.0,1.35,1.25,1.2,240.23,1.35,936900,936900,1268,895569615.0,952,F1,2700,,,,,
