TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-02,2026-02-02,FO,NSE,STO,76094,,ABCAPITAL,,2026-04-28,2026-04-28,320.0,PE,ABCAPITAL26APR320PE,0.0,0.0,0.0,11.35,0.0,11.35,333.05,12.1,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,75789,,ABCAPITAL,,2026-03-30,2026-03-30,335.0,PE,ABCAPITAL26MAR335PE,0.0,0.0,0.0,13.3,0.0,13.3,333.05,15.75,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57414,,ABCAPITAL,,2026-02-24,2026-02-24,375.0,PE,ABCAPITAL26FEB375PE,0.0,0.0,0.0,34.4,0.0,34.4,333.05,41.5,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,69411,,ABCAPITAL,,2026-02-24,2026-02-24,350.0,PE,ABCAPITAL26FEB350PE,28.55,33.0,19.65,21.6,20.1,25.95,333.05,21.6,1013700,-3100,58,67699350.0,44,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,69389,,ABCAPITAL,,2026-02-24,2026-02-24,340.0,PE,ABCAPITAL26FEB340PE,23.0,25.45,13.45,15.35,14.0,18.85,333.05,15.35,716100,15500,144,160297125.0,133,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,69323,,ABCAPITAL,,2026-02-24,2026-02-24,300.0,PE,ABCAPITAL26FEB300PE,4.2,5.9,2.35,2.95,2.45,3.55,333.05,2.95,1097400,282100,3681,3476903270.0,2884,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,76109,,ABCAPITAL,,2026-04-28,2026-04-28,400.0,CE,ABCAPITAL26APR400CE,0.0,0.0,0.0,10.75,0.0,10.75,333.05,3.5,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,76099,,ABCAPITAL,,2026-04-28,2026-04-28,350.0,CE,ABCAPITAL26APR350CE,0.0,0.0,0.0,27.95,0.0,27.95,333.05,14.7,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,76081,,ABCAPITAL,,2026-04-28,2026-04-28,260.0,CE,ABCAPITAL26APR260CE,0.0,0.0,0.0,94.0,0.0,94.0,333.05,77.1,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57415,,ABCAPITAL,,2026-02-24,2026-02-24,385.0,CE,ABCAPITAL26FEB385CE,0.9,1.9,0.7,1.5,1.75,1.0,333.05,1.5,170500,24800,147,175904695.0,108,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57381,,ABCAPITAL,,2026-02-24,2026-02-24,295.0,CE,ABCAPITAL26FEB295CE,0.0,0.0,0.0,59.75,0.0,59.75,333.05,39.55,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,76102,,ABCAPITAL,,2026-04-28,2026-04-28,360.0,PE,ABCAPITAL26APR360PE,0.0,0.0,0.0,29.0,0.0,29.0,333.05,33.7,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,76096,,ABCAPITAL,,2026-04-28,2026-04-28,330.0,PE,ABCAPITAL26APR330PE,0.0,0.0,0.0,14.85,0.0,14.85,333.05,16.35,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57407,,ABCAPITAL,,2026-02-24,2026-02-24,355.0,CE,ABCAPITAL26FEB355CE,3.85,7.0,2.5,5.7,6.5,4.15,333.05,5.7,688200,192200,312,347441955.0,289,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,76106,,ABCAPITAL,,2026-04-28,2026-04-28,380.0,PE,ABCAPITAL26APR380PE,0.0,0.0,0.0,41.35,0.0,41.35,333.05,48.6,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,75777,,ABCAPITAL,,2026-03-30,2026-03-30,315.0,PE,ABCAPITAL26MAR315PE,0.0,0.0,0.0,6.55,6.55,6.55,333.05,7.5,3100,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57406,,ABCAPITAL,,2026-02-24,2026-02-24,345.0,PE,ABCAPITAL26FEB345PE,26.0,29.45,16.85,18.9,17.3,22.05,333.05,18.9,291400,-21700,68,77707390.0,58,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57614,,ABCAPITAL,,2026-03-30,2026-03-30,390.0,CE,ABCAPITAL26MAR390CE,0.0,0.0,0.0,13.65,0.0,13.65,333.05,2.35,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,75820,,ABCAPITAL,,2026-03-30,2026-03-30,385.0,CE,ABCAPITAL26MAR385CE,3.5,3.5,3.5,3.5,3.5,4.45,333.05,3.5,0,-3100,1,1204350.0,1,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57416,,ABCAPITAL,,2026-02-24,2026-02-24,385.0,PE,ABCAPITAL26FEB385PE,0.0,0.0,0.0,37.0,37.0,37.0,333.05,51.0,3100,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,76107,,ABCAPITAL,,2026-04-28,2026-04-28,390.0,CE,ABCAPITAL26APR390CE,0.0,0.0,0.0,13.15,0.0,13.15,333.05,4.8,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,76091,,ABCAPITAL,,2026-04-28,2026-04-28,310.0,CE,ABCAPITAL26APR310CE,0.0,0.0,0.0,52.1,0.0,52.1,333.05,35.6,0,0,0,0.0,0,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57602,,ABCAPITAL,,2026-03-30,2026-03-30,340.0,CE,ABCAPITAL26MAR340CE,10.65,16.9,9.0,16.3,16.7,17.3,333.05,16.3,18600,-3100,12,13081535.0,12,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,69443,,ABCAPITAL,,2026-02-24,2026-02-24,410.0,CE,ABCAPITAL26FEB410CE,0.35,0.7,0.3,0.6,0.65,0.35,333.05,0.6,418500,-136400,138,175580435.0,75,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,69421,,ABCAPITAL,,2026-02-24,2026-02-24,360.0,CE,ABCAPITAL26FEB360CE,2.85,5.7,1.95,4.55,5.25,3.3,333.05,4.55,1317500,-108500,1166,1313356385.0,966,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,57405,,ABCAPITAL,,2026-02-24,2026-02-24,345.0,CE,ABCAPITAL26FEB345CE,5.7,10.6,4.0,8.95,9.95,6.85,333.05,8.95,486700,-15500,1078,1173738740.0,977,F1,3100,,,,,
2026-02-02,2026-02-02,FO,NSE,STO,69313,,ABCAPITAL,,2026-02-24,2026-02-24,280.0,PE,ABCAPITAL26FEB280PE,2.0,2.1,1.0,1.2,1.0,3.85,333.05,1.2,585900,585900,468,408473670.0,335,F1,3100,,,,,
