INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,26-May-2022,0.0,XX,33232.3,33849.2,33005.15,33596.6,33596.6,212407,1783345.46,2825550,-372625,16-MAY-2022,
FUTIDX,BANKNIFTY,30-Jun-2022,0.0,XX,33295.45,33930.0,33103.05,33686.5,33686.5,12647,106453.01,319725,-13100,16-MAY-2022,
FUTIDX,BANKNIFTY,28-Jul-2022,0.0,XX,33280.35,34003.0,33188.7,33774.1,33774.1,2802,23629.66,76450,-3375,16-MAY-2022,
FUTIDX,FINNIFTY,31-May-2022,0.0,XX,15453.9,15647.85,15404.45,15464.0,15464.0,45,279.72,6280,-320,16-MAY-2022,
FUTIDX,FINNIFTY,28-Jun-2022,0.0,XX,15513.45,15513.45,15488.8,15488.8,15488.8,2,12.4,160,-40,16-MAY-2022,
FUTIDX,FINNIFTY,26-Jul-2022,0.0,XX,0.0,0.0,0.0,16100.0,15634.25,0,0.0,40,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,17-May-2022,0.0,XX,0.0,0.0,0.0,6981.6,6539.65,0,0.0,0,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,24-May-2022,0.0,XX,0.0,0.0,0.0,7209.4,6545.3,0,0.0,0,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,31-May-2022,0.0,XX,6500.0,6678.35,6468.05,6628.65,6551.0,5,24.55,1650,-150,16-MAY-2022,
FUTIDX,MIDCPNIFTY,07-Jun-2022,0.0,XX,0.0,0.0,0.0,7654.85,6556.7,0,0.0,0,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,14-Jun-2022,0.0,XX,0.0,0.0,0.0,7566.2,6562.4,0,0.0,0,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,21-Jun-2022,0.0,XX,0.0,0.0,0.0,7355.5,6569.0,0,0.0,0,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,28-Jun-2022,0.0,XX,6676.35,6676.35,6676.35,6676.35,6574.9,1,5.0,150,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,05-Jul-2022,0.0,XX,0.0,0.0,0.0,7249.3,6580.8,0,0.0,0,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,12-Jul-2022,0.0,XX,0.0,0.0,0.0,6651.35,6586.7,0,0.0,0,0,16-MAY-2022,
FUTIDX,MIDCPNIFTY,26-Jul-2022,0.0,XX,0.0,0.0,0.0,6438.8,6598.5,0,0.0,75,0,16-MAY-2022,
