TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-07,2024-11-07,FO,NSE,STO,104353,,JINDALSTEL,,2024-12-26,2024-12-26,890.0,CE,JINDALSTEL24DEC890CE,0.0,0.0,0.0,78.4,0.0,78.4,947.6,84.6,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121522,,JINDALSTEL,,2024-11-28,2024-11-28,890.0,PE,JINDALSTEL24NOV890PE,4.95,9.95,3.5,6.4,6.7,8.05,947.6,6.4,128125,21250,980,548668375.0,885,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104515,,JINDALSTEL,,2025-01-30,2025-01-30,1020.0,PE,JINDALSTEL25JAN1020PE,0.0,0.0,0.0,123.4,0.0,123.4,947.6,94.25,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121555,,JINDALSTEL,,2024-11-28,2024-11-28,1020.0,CE,JINDALSTEL24NOV1020CE,7.7,9.5,3.35,5.2,4.8,7.65,947.6,5.2,218125,21875,1169,749741281.25,935,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104357,,JINDALSTEL,,2024-12-26,2024-12-26,930.0,CE,JINDALSTEL24DEC930CE,0.0,0.0,0.0,57.55,0.0,57.55,947.6,59.45,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104358,,JINDALSTEL,,2024-12-26,2024-12-26,930.0,PE,JINDALSTEL24DEC930PE,0.0,0.0,0.0,56.75,0.0,56.75,947.6,33.45,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121526,,JINDALSTEL,,2024-11-28,2024-11-28,910.0,PE,JINDALSTEL24NOV910PE,9.0,16.15,6.2,10.5,11.05,12.2,947.6,10.5,137500,16250,963,553677687.5,873,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121917,,JINDALSTEL,,2024-12-26,2024-12-26,880.0,PE,JINDALSTEL24DEC880PE,0.0,0.0,0.0,11.8,11.8,11.8,947.6,16.2,1250,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104486,,JINDALSTEL,,2025-01-30,2025-01-30,880.0,CE,JINDALSTEL25JAN880CE,0.0,0.0,0.0,102.3,0.0,102.3,947.6,106.9,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,112488,,JINDALSTEL,,2024-11-28,2024-11-28,1120.0,PE,JINDALSTEL24NOV1120PE,0.0,0.0,0.0,195.0,195.0,195.0,947.6,168.65,625,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121525,,JINDALSTEL,,2024-11-28,2024-11-28,910.0,CE,JINDALSTEL24NOV910CE,56.55,64.1,39.7,51.6,50.7,57.7,947.6,51.6,85000,-4375,51,30618406.25,49,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104355,,JINDALSTEL,,2024-12-26,2024-12-26,910.0,CE,JINDALSTEL24DEC910CE,0.0,0.0,0.0,67.45,0.0,67.45,947.6,71.35,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104356,,JINDALSTEL,,2024-12-26,2024-12-26,910.0,PE,JINDALSTEL24DEC910PE,0.0,0.0,0.0,46.85,0.0,46.85,947.6,25.55,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121940,,JINDALSTEL,,2024-12-26,2024-12-26,1120.0,CE,JINDALSTEL24DEC1120CE,0.0,0.0,0.0,53.75,0.0,53.75,947.6,5.65,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104539,,JINDALSTEL,,2025-01-30,2025-01-30,1120.0,PE,JINDALSTEL25JAN1120PE,0.0,0.0,0.0,199.55,0.0,199.55,947.6,169.9,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,112475,,JINDALSTEL,,2024-11-28,2024-11-28,880.0,CE,JINDALSTEL24NOV880CE,78.95,78.95,71.8,74.3,73.55,74.45,947.6,74.3,12500,1250,6,3580312.5,6,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121916,,JINDALSTEL,,2024-12-26,2024-12-26,880.0,CE,JINDALSTEL24DEC880CE,0.0,0.0,0.0,184.15,0.0,184.15,947.6,91.75,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,112476,,JINDALSTEL,,2024-11-28,2024-11-28,880.0,PE,JINDALSTEL24NOV880PE,4.3,7.6,2.75,4.8,4.8,6.45,947.6,4.8,322500,-65000,910,503056093.75,708,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104538,,JINDALSTEL,,2025-01-30,2025-01-30,1120.0,CE,JINDALSTEL25JAN1120CE,0.0,0.0,0.0,20.2,0.0,20.2,947.6,14.75,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,104487,,JINDALSTEL,,2025-01-30,2025-01-30,880.0,PE,JINDALSTEL25JAN880PE,0.0,0.0,0.0,45.95,0.0,45.95,947.6,25.75,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,112487,,JINDALSTEL,,2024-11-28,2024-11-28,1120.0,CE,JINDALSTEL24NOV1120CE,0.0,0.0,0.0,1.9,1.9,1.9,947.6,0.6,625,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121941,,JINDALSTEL,,2024-12-26,2024-12-26,1120.0,PE,JINDALSTEL24DEC1120PE,0.0,0.0,0.0,125.3,0.0,125.3,947.6,167.95,0,0,0,0.0,0,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,112478,,JINDALSTEL,,2024-11-28,2024-11-28,920.0,PE,JINDALSTEL24NOV920PE,11.7,20.5,8.0,13.55,14.3,14.8,947.6,13.55,319375,22500,1647,960975500.0,1263,F1,625,,,,,
2024-11-07,2024-11-07,FO,NSE,STO,121921,,JINDALSTEL,,2024-12-26,2024-12-26,920.0,PE,JINDALSTEL24DEC920PE,25.1,25.1,25.1,25.1,25.1,23.3,947.6,29.3,1875,0,1,590687.5,1,F1,625,,,,,
