TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-04,2024-11-04,FO,NSE,STO,101000,,IGL,,2025-01-30,2025-01-30,520.0,CE,IGL25JAN520CE,0.0,0.0,0.0,7.4,0.0,7.4,412.6,2.9,0,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,110575,,IGL,,2024-11-28,2024-11-28,400.0,CE,IGL24NOV400CE,24.05,24.05,17.25,18.5,18.05,24.8,412.6,18.5,148500,12375,91,52500181.25,88,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,115745,,IGL,,2024-12-26,2024-12-26,320.0,PE,IGL24DEC320PE,0.0,0.0,0.0,0.05,0.0,0.05,412.6,0.25,0,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,100957,,IGL,,2025-01-30,2025-01-30,360.0,PE,IGL25JAN360PE,0.0,0.0,0.0,7.6,0.0,7.6,412.6,5.35,0,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,115782,,IGL,,2024-12-26,2024-12-26,620.0,PE,IGL24DEC620PE,0.0,0.0,0.0,78.2,0.0,78.2,412.6,201.5,0,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,115781,,IGL,,2024-12-26,2024-12-26,620.0,CE,IGL24DEC620CE,0.0,0.0,0.0,18.25,0.0,18.25,412.6,0.05,0,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,110679,,IGL,,2024-11-28,2024-11-28,620.0,PE,IGL24NOV620PE,0.0,0.0,0.0,82.5,0.0,82.5,412.6,204.65,0,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,110637,,IGL,,2024-11-28,2024-11-28,560.0,CE,IGL24NOV560CE,0.45,0.45,0.45,0.45,0.45,0.35,412.6,0.05,12375,0,1,770618.75,1,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,110638,,IGL,,2024-11-28,2024-11-28,560.0,PE,IGL24NOV560PE,0.0,0.0,0.0,142.85,142.85,142.85,412.6,144.9,4125,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,110601,,IGL,,2024-11-28,2024-11-28,510.0,PE,IGL24NOV510PE,0.0,0.0,0.0,95.0,95.0,95.0,412.6,95.2,28875,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,110599,,IGL,,2024-11-28,2024-11-28,500.0,PE,IGL24NOV500PE,86.9,93.25,86.9,93.25,93.25,81.3,412.6,85.35,475750,-1375,24,19457487.5,21,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,100994,,IGL,,2025-01-30,2025-01-30,460.0,PE,IGL25JAN460PE,0.0,0.0,0.0,51.75,0.0,51.75,412.6,51.8,0,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,110641,,IGL,,2024-11-28,2024-11-28,570.0,CE,IGL24NOV570CE,0.0,0.0,0.0,0.45,0.45,0.45,412.6,0.05,2750,0,0,0.0,0,F1,1375,,,,,
2024-11-04,2024-11-04,FO,NSE,STO,100744,,IGL,,2024-12-26,2024-12-26,470.0,PE,IGL24DEC470PE,0.0,0.0,0.0,54.85,0.0,54.85,412.6,57.45,0,0,0,0.0,0,F1,1375,,,,,
