INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,25-Jan-2023,0.0,XX,42496.4,42908.5,42353.0,42767.35,42767.35,140607,1499984.46,2161450,-192525,09-JAN-2023,
FUTIDX,BANKNIFTY,23-Feb-2023,0.0,XX,42698.95,43059.55,42520.45,42922.15,42922.15,6036,64625.15,244700,-11200,09-JAN-2023,
FUTIDX,BANKNIFTY,29-Mar-2023,0.0,XX,42674.55,43211.0,42674.55,43079.0,43079.0,1508,16206.99,34500,1800,09-JAN-2023,
FUTIDX,FINNIFTY,31-Jan-2023,0.0,XX,18751.0,18903.35,18738.0,18837.7,18837.7,1476,11115.71,24200,6200,09-JAN-2023,
FUTIDX,FINNIFTY,28-Feb-2023,0.0,XX,18902.95,19025.05,18753.25,18907.4,18907.4,8,60.45,640,160,09-JAN-2023,
FUTIDX,FINNIFTY,28-Mar-2023,0.0,XX,19017.4,19017.4,19017.4,19017.4,19017.4,1,7.6,320,40,09-JAN-2023,
FUTIDX,MIDCPNIFTY,10-Jan-2023,0.0,XX,0.0,0.0,0.0,7153.9,7168.35,0,0.0,75,0,09-JAN-2023,
FUTIDX,MIDCPNIFTY,17-Jan-2023,0.0,XX,0.0,0.0,0.0,7403.55,7177.5,0,0.0,0,0,09-JAN-2023,
FUTIDX,MIDCPNIFTY,24-Jan-2023,0.0,XX,0.0,0.0,0.0,7313.0,7186.65,0,0.0,0,0,09-JAN-2023,
FUTIDX,MIDCPNIFTY,31-Jan-2023,0.0,XX,7169.2,7189.95,7169.15,7189.95,7189.95,3,16.14,150,-150,09-JAN-2023,
FUTIDX,MIDCPNIFTY,07-Feb-2023,0.0,XX,0.0,0.0,0.0,7543.55,7205.05,0,0.0,0,0,09-JAN-2023,
FUTIDX,MIDCPNIFTY,28-Feb-2023,0.0,XX,0.0,0.0,0.0,7425.95,7234.3,0,0.0,0,0,09-JAN-2023,
FUTIDX,MIDCPNIFTY,28-Mar-2023,0.0,XX,0.0,0.0,0.0,7282.85,7272.25,0,0.0,0,0,09-JAN-2023,
FUTIDX,NIFTY,25-Jan-2023,0.0,XX,18028.0,18228.0,18018.9,18173.2,18173.2,212748,1929759.5,11259900,-261650,09-JAN-2023,
FUTIDX,NIFTY,23-Feb-2023,0.0,XX,18027.85,18287.5,18027.85,18240.05,18240.05,16361,148921.65,1361400,99250,09-JAN-2023,
FUTIDX,NIFTY,29-Mar-2023,0.0,XX,18199.95,18346.5,18149.9,18302.9,18302.9,4666,42633.59,224900,46900,09-JAN-2023,
FUTSTK,AARTIIND,25-Jan-2023,0.0,XX,602.9,605.95,597.05,603.15,603.15,713,3646.77,3088050,23800,09-JAN-2023,
FUTSTK,AARTIIND,23-Feb-2023,0.0,XX,602.1,603.5,599.0,603.25,603.25,33,168.55,197200,11900,09-JAN-2023,
FUTSTK,AARTIIND,29-Mar-2023,0.0,XX,603.95,604.95,599.7,599.7,609.0,5,25.6,17000,850,09-JAN-2023,
FUTSTK,ABB,25-Jan-2023,0.0,XX,2866.3,2891.5,2838.05,2870.7,2870.7,1094,7847.53,1694750,-38000,09-JAN-2023,
FUTSTK,ABB,23-Feb-2023,0.0,XX,2886.5,2900.0,2848.75,2887.4,2887.4,22,158.4,12250,-250,09-JAN-2023,
FUTSTK,ABB,29-Mar-2023,0.0,XX,0.0,0.0,0.0,2892.0,2904.7,0,0.0,250,0,09-JAN-2023,
FUTSTK,ABBOTINDIA,25-Jan-2023,0.0,XX,22280.0,22541.95,22103.25,22350.1,22350.1,764,6821.44,44200,-2280,09-JAN-2023,
FUTSTK,ABBOTINDIA,23-Feb-2023,0.0,XX,22499.0,22533.55,22146.8,22350.0,22350.0,75,670.4,2080,240,09-JAN-2023,
FUTSTK,ABBOTINDIA,29-Mar-2023,0.0,XX,22631.75,22631.75,22400.0,22400.0,22400.0,2,18.01,120,40,09-JAN-2023,
FUTSTK,ABCAPITAL,25-Jan-2023,0.0,XX,146.55,147.85,145.9,147.45,147.45,952,7554.27,35937000,-32400,09-JAN-2023,
FUTSTK,ABCAPITAL,23-Feb-2023,0.0,XX,147.5,148.75,146.85,148.4,148.4,40,319.37,723600,54000,09-JAN-2023,
FUTSTK,ABCAPITAL,29-Mar-2023,0.0,XX,149.65,149.65,148.2,149.2,149.2,6,48.29,81000,5400,09-JAN-2023,
FUTSTK,ABFRL,25-Jan-2023,0.0,XX,280.8,281.45,273.0,275.35,275.35,1481,10631.86,14469000,1120600,09-JAN-2023,
FUTSTK,ABFRL,23-Feb-2023,0.0,XX,281.65,281.65,275.0,277.1,277.1,111,799.62,538200,83200,09-JAN-2023,
FUTSTK,ABFRL,29-Mar-2023,0.0,XX,279.0,279.0,278.85,278.85,278.85,2,14.5,20800,0,09-JAN-2023,
FUTSTK,ACC,25-Jan-2023,0.0,XX,2435.5,2478.0,2435.5,2475.2,2475.2,2014,12430.12,2557250,-43000,09-JAN-2023,
FUTSTK,ACC,23-Feb-2023,0.0,XX,2465.3,2490.6,2465.3,2489.6,2489.6,60,372.1,35500,6250,09-JAN-2023,
FUTSTK,ACC,29-Mar-2023,0.0,XX,0.0,0.0,0.0,2490.0,2501.25,0,0.0,0,0,09-JAN-2023,
FUTSTK,ADANIENT,25-Jan-2023,0.0,XX,3855.1,3894.35,3820.0,3863.75,3863.75,12564,121364.64,11840500,-406750,09-JAN-2023,
FUTSTK,ADANIENT,23-Feb-2023,0.0,XX,3837.65,3888.4,3818.0,3859.6,3859.6,786,7582.15,1132000,81000,09-JAN-2023,
FUTSTK,ADANIENT,29-Mar-2023,0.0,XX,3850.0,3867.0,3821.0,3848.0,3848.0,38,365.51,39500,2750,09-JAN-2023,
FUTSTK,ADANIPORTS,25-Jan-2023,0.0,XX,813.0,823.5,811.55,819.2,819.2,6114,31272.19,61906875,-380625,09-JAN-2023,
FUTSTK,ADANIPORTS,23-Feb-2023,0.0,XX,820.9,828.4,817.0,824.0,824.0,273,1405.81,405625,-11875,09-JAN-2023,
FUTSTK,ADANIPORTS,29-Mar-2023,0.0,XX,833.0,833.0,824.15,829.45,829.45,23,119.12,30000,4375,09-JAN-2023,
FUTSTK,ALKEM,25-Jan-2023,0.0,XX,3027.05,3059.9,3021.15,3050.75,3050.75,575,3502.89,306400,4000,09-JAN-2023,
FUTSTK,ALKEM,23-Feb-2023,0.0,XX,2989.4,3024.0,2981.75,3019.25,3019.25,31,186.5,14800,1000,09-JAN-2023,
FUTSTK,ALKEM,29-Mar-2023,0.0,XX,0.0,0.0,0.0,2996.85,3095.3,0,0.0,1000,0,09-JAN-2023,
FUTSTK,AMBUJACEM,25-Jan-2023,0.0,XX,524.65,530.5,523.3,527.6,527.6,3254,30899.25,81480600,-403200,09-JAN-2023,
FUTSTK,AMBUJACEM,23-Feb-2023,0.0,XX,527.6,533.55,527.0,530.95,530.95,162,1548.71,1929600,-14400,09-JAN-2023,
FUTSTK,AMBUJACEM,29-Mar-2023,0.0,XX,533.0,535.35,529.5,533.15,533.15,46,441.54,923400,-7200,09-JAN-2023,
FUTSTK,APOLLOHOSP,25-Jan-2023,0.0,XX,4424.0,4468.2,4399.95,4433.05,4433.05,2951,16379.22,1774875,16125,09-JAN-2023,
FUTSTK,APOLLOHOSP,23-Feb-2023,0.0,XX,4458.8,4488.8,4427.15,4453.15,4453.15,131,730.47,27000,4875,09-JAN-2023,
FUTSTK,APOLLOHOSP,29-Mar-2023,0.0,XX,4496.3,4514.0,4496.3,4500.0,4473.2,5,28.14,1500,125,09-JAN-2023,
FUTSTK,APOLLOTYRE,25-Jan-2023,0.0,XX,331.75,332.85,324.55,328.6,328.6,1946,22314.41,13156500,-528500,09-JAN-2023,
FUTSTK,APOLLOTYRE,23-Feb-2023,0.0,XX,332.55,334.2,325.85,329.55,329.55,99,1136.51,434000,-10500,09-JAN-2023,
FUTSTK,APOLLOTYRE,29-Mar-2023,0.0,XX,330.25,330.3,326.75,330.3,330.3,15,172.54,87500,7000,09-JAN-2023,
FUTSTK,ASHOKLEY,25-Jan-2023,0.0,XX,150.0,152.7,148.95,152.3,152.3,4088,30919.21,69400000,3005000,09-JAN-2023,
FUTSTK,ASHOKLEY,23-Feb-2023,0.0,XX,150.55,153.55,150.0,153.1,153.1,141,1072.99,1375000,-55000,09-JAN-2023,
FUTSTK,ASHOKLEY,29-Mar-2023,0.0,XX,152.0,153.5,152.0,153.5,153.6,8,61.12,80000,0,09-JAN-2023,
FUTSTK,ASIANPAINT,25-Jan-2023,0.0,XX,2997.85,3025.05,2950.5,2991.55,2991.55,8502,51001.67,6065400,244800,09-JAN-2023,
FUTSTK,ASIANPAINT,23-Feb-2023,0.0,XX,3010.55,3042.0,2984.1,3009.25,3009.25,375,2262.66,136600,3600,09-JAN-2023,
FUTSTK,ASIANPAINT,29-Mar-2023,0.0,XX,3005.0,3060.0,3005.0,3029.5,3029.5,63,382.91,23800,3000,09-JAN-2023,
FUTSTK,ASTRAL,25-Jan-2023,0.0,XX,2089.4,2111.95,2073.25,2105.25,2105.25,2186,12576.4,1734425,55275,09-JAN-2023,
FUTSTK,ASTRAL,23-Feb-2023,0.0,XX,2100.15,2121.1,2085.0,2116.5,2116.5,72,415.7,26125,3025,09-JAN-2023,
FUTSTK,ASTRAL,29-Mar-2023,0.0,XX,2105.0,2112.0,2105.0,2112.0,2123.9,4,23.21,1925,1100,09-JAN-2023,
FUTSTK,ATUL,25-Jan-2023,0.0,XX,7820.35,7851.95,7650.0,7765.5,7765.5,964,5592.63,130350,11475,09-JAN-2023,
FUTSTK,ATUL,23-Feb-2023,0.0,XX,7879.0,7895.6,7670.0,7789.05,7789.05,52,301.97,3825,1650,09-JAN-2023,
FUTSTK,ATUL,29-Mar-2023,0.0,XX,0.0,0.0,0.0,7850.0,7885.95,0,0.0,225,0,09-JAN-2023,
FUTSTK,AUBANK,25-Jan-2023,0.0,XX,626.0,631.0,623.0,629.75,629.75,2100,13173.73,9200000,-298000,09-JAN-2023,
