TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-10-08,2024-10-08,FO,NSE,STO,113929,,LICHSGFIN,,2024-11-28,2024-11-28,540.0,PE,LICHSGFIN24NOV540PE,0.0,0.0,0.0,8.45,0.0,8.45,615.25,6.0,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125489,,LICHSGFIN,,2024-12-26,2024-12-26,520.0,PE,LICHSGFIN24DEC520PE,0.0,0.0,0.0,6.6,0.0,6.6,615.25,6.6,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,113883,,LICHSGFIN,,2024-10-31,2024-10-31,630.0,PE,LICHSGFIN24OCT630PE,28.0,30.85,22.35,23.25,22.35,29.4,615.25,23.25,384000,-16000,89,58319250.0,84,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125337,,LICHSGFIN,,2024-11-28,2024-11-28,630.0,PE,LICHSGFIN24NOV630PE,0.0,0.0,0.0,20.0,20.0,20.0,615.25,37.95,1000,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,51283,,LICHSGFIN,,2024-10-31,2024-10-31,540.0,CE,LICHSGFIN24OCT540CE,0.0,0.0,0.0,74.7,74.7,74.7,615.25,79.1,1000,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125485,,LICHSGFIN,,2024-12-26,2024-12-26,480.0,PE,LICHSGFIN24DEC480PE,0.0,0.0,0.0,2.8,0.0,2.8,615.25,2.3,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125553,,LICHSGFIN,,2024-12-26,2024-12-26,760.0,PE,LICHSGFIN24DEC760PE,0.0,0.0,0.0,108.7,0.0,108.7,615.25,140.5,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125357,,LICHSGFIN,,2024-11-28,2024-11-28,710.0,CE,LICHSGFIN24NOV710CE,0.0,0.0,0.0,33.5,0.0,33.5,615.25,7.5,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125333,,LICHSGFIN,,2024-11-28,2024-11-28,590.0,PE,LICHSGFIN24NOV590PE,0.0,0.0,0.0,9.0,9.0,9.0,615.25,19.2,2000,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,54092,,LICHSGFIN,,2024-10-31,2024-10-31,500.0,CE,LICHSGFIN24OCT500CE,0.0,0.0,0.0,258.35,0.0,258.35,615.25,117.55,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,113894,,LICHSGFIN,,2024-10-31,2024-10-31,750.0,CE,LICHSGFIN24OCT750CE,0.95,1.0,0.8,0.9,0.9,1.0,615.25,0.9,490000,-28000,58,43551250.0,48,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125331,,LICHSGFIN,,2024-11-28,2024-11-28,570.0,PE,LICHSGFIN24NOV570PE,0.0,0.0,0.0,10.25,0.0,10.25,615.25,12.65,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125550,,LICHSGFIN,,2024-12-26,2024-12-26,740.0,CE,LICHSGFIN24DEC740CE,0.0,0.0,0.0,34.45,0.0,34.45,615.25,9.15,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125335,,LICHSGFIN,,2024-11-28,2024-11-28,610.0,PE,LICHSGFIN24NOV610PE,0.0,0.0,0.0,20.3,0.0,20.3,615.25,27.65,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,85616,,LICHSGFIN,,2024-10-31,2024-10-31,720.0,CE,LICHSGFIN24OCT720CE,1.2,1.4,1.2,1.35,1.4,1.25,615.25,1.35,462000,3000,184,132715750.0,112,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125548,,LICHSGFIN,,2024-12-26,2024-12-26,720.0,CE,LICHSGFIN24DEC720CE,0.0,0.0,0.0,40.9,0.0,40.9,615.25,12.2,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125549,,LICHSGFIN,,2024-12-26,2024-12-26,720.0,PE,LICHSGFIN24DEC720PE,0.0,0.0,0.0,81.45,0.0,81.45,615.25,106.55,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,85618,,LICHSGFIN,,2024-10-31,2024-10-31,740.0,CE,LICHSGFIN24OCT740CE,0.6,1.0,0.6,0.95,0.95,0.85,615.25,0.55,166000,-3000,14,10372250.0,14,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,85619,,LICHSGFIN,,2024-10-31,2024-10-31,740.0,PE,LICHSGFIN24OCT740PE,0.0,0.0,0.0,95.75,95.75,95.75,615.25,122.15,55000,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,85613,,LICHSGFIN,,2024-10-31,2024-10-31,680.0,PE,LICHSGFIN24OCT680PE,62.15,66.2,60.8,62.15,60.8,69.55,615.25,62.15,331000,-1000,16,11903150.0,14,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,85604,,LICHSGFIN,,2024-10-31,2024-10-31,600.0,CE,LICHSGFIN24OCT600CE,26.05,31.9,24.55,30.75,31.45,27.3,615.25,30.75,145000,-19000,453,285016300.0,413,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,85605,,LICHSGFIN,,2024-10-31,2024-10-31,600.0,PE,LICHSGFIN24OCT600PE,14.05,16.2,9.8,10.3,9.85,14.6,615.25,10.3,860000,27000,647,396000600.0,573,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125532,,LICHSGFIN,,2024-12-26,2024-12-26,600.0,CE,LICHSGFIN24DEC600CE,0.0,0.0,0.0,101.1,0.0,101.1,615.25,53.5,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,113934,,LICHSGFIN,,2024-11-28,2024-11-28,600.0,CE,LICHSGFIN24NOV600CE,35.8,41.75,35.8,41.25,41.45,37.0,615.25,41.25,15000,5000,8,5118100.0,8,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125540,,LICHSGFIN,,2024-12-26,2024-12-26,680.0,CE,LICHSGFIN24DEC680CE,0.0,0.0,0.0,56.65,0.0,56.65,615.25,21.05,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,113946,,LICHSGFIN,,2024-11-28,2024-11-28,720.0,CE,LICHSGFIN24NOV720CE,0.0,0.0,0.0,45.15,0.0,45.15,615.25,6.2,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125538,,LICHSGFIN,,2024-12-26,2024-12-26,660.0,CE,LICHSGFIN24DEC660CE,0.0,0.0,0.0,66.1,0.0,66.1,615.25,27.1,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,125541,,LICHSGFIN,,2024-12-26,2024-12-26,680.0,PE,LICHSGFIN24DEC680PE,0.0,0.0,0.0,57.95,0.0,57.95,615.25,75.9,0,0,0,0.0,0,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,113942,,LICHSGFIN,,2024-11-28,2024-11-28,680.0,CE,LICHSGFIN24NOV680CE,10.0,10.25,10.0,10.25,10.25,15.0,615.25,13.0,15000,5000,6,4140600.0,4,F1,1000,,,,,
2024-10-08,2024-10-08,FO,NSE,STO,85606,,LICHSGFIN,,2024-10-31,2024-10-31,620.0,CE,LICHSGFIN24OCT620CE,15.15,19.5,14.5,17.95,18.8,16.45,615.25,17.95,462000,56000,1422,906615650.0,1258,F1,1000,,,,,
