INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,28-Oct-2021,0.0,XX,37912.0,38049.9,37768.1,37886.3,37886.3,121016,1147457.83,1721300,-177125,07-OCT-2021,
FUTIDX,BANKNIFTY,25-Nov-2021,0.0,XX,37900.0,38168.0,37896.9,38014.55,38014.55,2555,24308.79,107500,200,07-OCT-2021,
FUTIDX,BANKNIFTY,30-Dec-2021,0.0,XX,38141.2,38294.95,38042.2,38155.45,38155.45,636,6071.76,11500,-200,07-OCT-2021,
FUTIDX,FINNIFTY,07-Oct-2021,0.0,XX,18400.0,18489.95,18250.05,18349.95,18336.95,13,95.59,320,320,07-OCT-2021,
FUTIDX,FINNIFTY,14-Oct-2021,0.0,XX,0.0,0.0,0.0,17346.9,18349.85,0,0.0,0,0,07-OCT-2021,
FUTIDX,FINNIFTY,21-Oct-2021,0.0,XX,0.0,0.0,0.0,17386.7,18362.75,0,0.0,0,0,07-OCT-2021,
FUTIDX,FINNIFTY,28-Oct-2021,0.0,XX,18410.15,18491.45,18367.0,18381.0,18381.0,59,435.01,1960,-120,07-OCT-2021,
FUTIDX,FINNIFTY,03-Nov-2021,0.0,XX,0.0,0.0,0.0,18299.85,18386.7,0,0.0,0,0,07-OCT-2021,
FUTIDX,FINNIFTY,11-Nov-2021,0.0,XX,0.0,0.0,0.0,18274.65,18404.8,0,0.0,0,0,07-OCT-2021,
FUTIDX,FINNIFTY,18-Nov-2021,0.0,XX,0.0,0.0,0.0,18477.9,18418.4,0,0.0,0,0,07-OCT-2021,
FUTIDX,FINNIFTY,25-Nov-2021,0.0,XX,18430.8,18430.8,18403.8,18417.5,18417.5,3,22.1,200,40,07-OCT-2021,
FUTIDX,FINNIFTY,02-Dec-2021,0.0,XX,0.0,0.0,0.0,18702.75,18445.6,0,0.0,0,0,07-OCT-2021,
FUTIDX,FINNIFTY,30-Dec-2021,0.0,XX,0.0,0.0,0.0,18480.35,18500.15,0,0.0,0,0,07-OCT-2021,
FUTIDX,NIFTY,28-Oct-2021,0.0,XX,17772.55,17884.0,17753.15,17808.15,17808.15,160469,1429962.73,12260850,-576400,07-OCT-2021,
FUTIDX,NIFTY,25-Nov-2021,0.0,XX,17791.0,17909.9,17782.0,17841.0,17841.0,7098,63361.87,689000,31600,07-OCT-2021,
FUTIDX,NIFTY,30-Dec-2021,0.0,XX,17846.75,17947.0,17823.1,17879.7,17879.7,2550,22816.98,166000,25450,07-OCT-2021,
FUTSTK,AARTIIND,28-Oct-2021,0.0,XX,1072.05,1120.0,1069.85,1085.35,1085.35,4063,37889.35,3047250,19550,07-OCT-2021,
FUTSTK,AARTIIND,25-Nov-2021,0.0,XX,1074.75,1120.0,1074.75,1087.2,1087.2,229,2139.47,119850,-850,07-OCT-2021,
FUTSTK,AARTIIND,30-Dec-2021,0.0,XX,1110.8,1118.0,1100.5,1100.5,1090.4,9,84.88,22100,3400,07-OCT-2021,
FUTSTK,ABBOTINDIA,28-Oct-2021,0.0,XX,22554.95,22810.65,21726.05,21809.9,21809.9,753,4140.87,27525,1075,07-OCT-2021,
FUTSTK,ABBOTINDIA,25-Nov-2021,0.0,XX,22242.2,22242.2,21859.8,21900.7,21900.7,21,115.4,1450,325,07-OCT-2021,
FUTSTK,ABBOTINDIA,30-Dec-2021,0.0,XX,0.0,0.0,0.0,22500.0,21931.75,0,0.0,175,0,07-OCT-2021,
