TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-08-13,2024-08-13,FO,NSE,STO,91110,,NATIONALUM,,2024-09-26,2024-09-26,215.0,CE,NATIONALUM24SEP215CE,0.0,0.0,0.0,7.85,0.0,7.85,169.87,2.35,0,0,0,0.0,0,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,91103,,NATIONALUM,,2024-09-26,2024-09-26,175.0,PE,NATIONALUM24SEP175PE,10.0,11.0,10.0,11.0,11.0,9.95,169.87,15.4,41250,11250,3,2088750.0,3,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,91195,,NATIONALUM,,2024-10-31,2024-10-31,190.0,PE,NATIONALUM24OCT190PE,0.0,0.0,0.0,22.85,0.0,22.85,169.87,28.65,0,0,0,0.0,0,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,128627,,NATIONALUM,,2024-08-29,2024-08-29,190.0,PE,NATIONALUM24AUG190PE,17.25,21.1,16.4,20.55,20.9,16.2,169.87,20.55,1593750,-30000,41,32058750.0,33,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,91194,,NATIONALUM,,2024-10-31,2024-10-31,190.0,CE,NATIONALUM24OCT190CE,0.0,0.0,0.0,20.65,0.0,20.65,169.87,11.45,0,0,0,0.0,0,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,149067,,NATIONALUM,,2024-09-26,2024-09-26,180.0,CE,NATIONALUM24SEP180CE,6.7,7.05,5.2,5.35,5.4,6.75,169.87,5.35,288750,56250,42,29307000.0,41,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,149076,,NATIONALUM,,2024-09-26,2024-09-26,220.0,PE,NATIONALUM24SEP220PE,0.0,0.0,0.0,41.95,0.0,41.95,169.87,50.1,0,0,0,0.0,0,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,91192,,NATIONALUM,,2024-10-31,2024-10-31,180.0,CE,NATIONALUM24OCT180CE,0.0,0.0,0.0,25.2,0.0,25.2,169.87,14.85,0,0,0,0.0,0,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,128611,,NATIONALUM,,2024-08-29,2024-08-29,150.0,PE,NATIONALUM24AUG150PE,0.55,0.85,0.45,0.75,0.8,0.6,169.87,0.75,1151250,105000,280,158136187.5,228,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,149062,,NATIONALUM,,2024-09-26,2024-09-26,150.0,PE,NATIONALUM24SEP150PE,1.7,2.15,1.7,2.15,2.15,1.75,169.87,2.15,48750,3750,3,1709625.0,3,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,91187,,NATIONALUM,,2024-10-31,2024-10-31,150.0,PE,NATIONALUM24OCT150PE,0.0,0.0,0.0,6.25,0.0,6.25,169.87,7.9,0,0,0,0.0,0,F1,3750,,,,,
2024-08-13,2024-08-13,FO,NSE,STO,128656,,NATIONALUM,,2024-08-29,2024-08-29,240.0,CE,NATIONALUM24AUG240CE,0.1,0.1,0.1,0.1,0.1,0.1,169.87,0.05,438750,-3750,1,900375.0,1,F1,3750,,,,,
