INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,28-Dec-2023,0.0,XX,47904.75,48443.0,47856.05,48359.95,48359.95,144946,1046535.14,1028115,-131190,27-DEC-2023,
FUTIDX,BANKNIFTY,25-Jan-2024,0.0,XX,48225.05,48740.0,48205.0,48675.45,48675.45,92707,674159.09,1567890,427350,27-DEC-2023,
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,48457.15,49019.0,48457.15,48961.4,48961.4,8471,61970.12,128400,26505,27-DEC-2023,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,21485.05,21688.0,21433.0,21664.55,21664.55,2224,19165.17,46560,5200,27-DEC-2023,
FUTIDX,FINNIFTY,27-Feb-2024,0.0,XX,21651.0,21818.45,21504.15,21803.5,21803.5,38,329.75,2040,160,27-DEC-2023,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,0.0,0.0,0.0,21650.55,21825.95,0,0.0,0,0,27-DEC-2023,
FUTIDX,MIDCPNIFTY,29-Jan-2024,0.0,XX,10333.95,10427.95,10278.35,10370.7,10370.7,7047,54769.11,590475,-19050,27-DEC-2023,
FUTIDX,MIDCPNIFTY,26-Feb-2024,0.0,XX,10371.0,10459.95,10325.0,10385.65,10385.65,42,326.75,6450,525,27-DEC-2023,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,10355.65,10355.65,10314.85,10316.7,10316.7,3,23.24,150,75,27-DEC-2023,
FUTIDX,NIFTY,28-Dec-2023,0.0,XX,21510.0,21708.35,21507.65,21681.8,21681.8,141482,1527614.15,6224600,-1388700,27-DEC-2023,
FUTIDX,NIFTY,25-Jan-2024,0.0,XX,21690.25,21879.1,21680.2,21854.1,21854.1,132684,1444068.54,10585250,3289000,27-DEC-2023,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,21820.0,22010.25,21807.9,21986.95,21986.95,11937,130697.12,825750,146500,27-DEC-2023,
FUTSTK,AARTIIND,28-Dec-2023,0.0,XX,636.75,647.7,626.2,645.1,645.1,6725,42969.14,2043000,-1684000,27-DEC-2023,
FUTSTK,AARTIIND,25-Jan-2024,0.0,XX,642.7,653.5,632.0,650.9,650.9,11639,75071.23,9563000,1839000,27-DEC-2023,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,646.1,658.1,638.0,654.95,654.95,548,3561.32,1648000,180000,27-DEC-2023,
FUTSTK,ABB,28-Dec-2023,0.0,XX,4800.05,4828.05,4730.5,4744.1,4744.1,2380,14231.37,221000,-164875,27-DEC-2023,
FUTSTK,ABB,25-Jan-2024,0.0,XX,4846.5,4863.95,4770.75,4785.65,4785.65,2858,17212.22,770125,156125,27-DEC-2023,
FUTSTK,ABB,29-Feb-2024,0.0,XX,4879.0,4889.0,4805.65,4834.65,4834.65,29,176.29,7125,1500,27-DEC-2023,
FUTSTK,ABBOTINDIA,28-Dec-2023,0.0,XX,22521.8,22700.0,22470.55,22588.0,22588.0,2161,19520.33,45400,-43040,27-DEC-2023,
FUTSTK,ABBOTINDIA,25-Jan-2024,0.0,XX,22732.55,22932.05,22674.5,22798.7,22798.7,2431,22159.99,96480,38680,27-DEC-2023,
FUTSTK,ABBOTINDIA,29-Feb-2024,0.0,XX,0.0,0.0,0.0,22738.15,22838.75,0,0.0,720,0,27-DEC-2023,
FUTSTK,ABCAPITAL,28-Dec-2023,0.0,XX,161.85,163.85,161.2,161.7,161.7,4323,37898.03,17269200,-16864200,27-DEC-2023,
FUTSTK,ABCAPITAL,25-Jan-2024,0.0,XX,163.0,165.25,162.65,163.1,163.1,5399,47738.51,59567400,16410600,27-DEC-2023,
FUTSTK,ABCAPITAL,29-Feb-2024,0.0,XX,164.75,166.6,164.3,164.55,164.55,57,508.17,1468800,75600,27-DEC-2023,
FUTSTK,ABFRL,28-Dec-2023,0.0,XX,222.75,223.6,219.35,220.25,220.25,4604,26499.93,7982000,-6918600,27-DEC-2023,
FUTSTK,ABFRL,25-Jan-2024,0.0,XX,222.85,224.25,220.1,220.9,220.9,5384,31062.66,25932400,5712200,27-DEC-2023,
FUTSTK,ABFRL,29-Feb-2024,0.0,XX,224.9,225.4,221.8,222.1,222.1,66,383.66,546000,62400,27-DEC-2023,
FUTSTK,ACC,28-Dec-2023,0.0,XX,2137.0,2171.9,2132.85,2163.7,2163.7,6574,42488.25,822900,-1103100,27-DEC-2023,
FUTSTK,ACC,25-Jan-2024,0.0,XX,2152.15,2191.2,2152.15,2182.65,2182.65,8275,53988.78,3555600,995700,27-DEC-2023,
FUTSTK,ACC,29-Feb-2024,0.0,XX,2182.95,2209.0,2179.7,2201.65,2201.65,75,493.52,129900,0,27-DEC-2023,
FUTSTK,ADANIENT,28-Dec-2023,0.0,XX,2891.15,2896.8,2831.45,2844.6,2844.6,17305,148090.96,3232800,-3432900,27-DEC-2023,
FUTSTK,ADANIENT,25-Jan-2024,0.0,XX,2920.0,2923.05,2857.95,2870.35,2870.35,18715,161575.33,8977800,3807900,27-DEC-2023,
FUTSTK,ADANIENT,29-Feb-2024,0.0,XX,2933.05,2933.05,2889.25,2894.1,2894.1,96,836.37,94200,13500,27-DEC-2023,
FUTSTK,ADANIPORTS,28-Dec-2023,0.0,XX,1035.3,1037.0,1015.7,1022.75,1022.75,21423,175662.63,10959200,-13674400,27-DEC-2023,
FUTSTK,ADANIPORTS,25-Jan-2024,0.0,XX,1044.3,1045.95,1025.5,1032.0,1032.0,22643,187392.77,40000800,13309600,27-DEC-2023,
FUTSTK,ADANIPORTS,29-Feb-2024,0.0,XX,1048.8,1050.0,1033.95,1040.85,1040.85,84,701.14,312800,13600,27-DEC-2023,
FUTSTK,ALKEM,28-Dec-2023,0.0,XX,5049.75,5104.85,5006.0,5094.4,5094.4,1706,17258.1,209200,-98000,27-DEC-2023,
FUTSTK,ALKEM,25-Jan-2024,0.0,XX,5049.9,5129.85,5018.15,5113.0,5113.0,2551,25904.25,406800,54200,27-DEC-2023,
FUTSTK,ALKEM,29-Feb-2024,0.0,XX,5032.0,5093.35,5032.0,5092.35,5092.35,44,446.2,7800,1200,27-DEC-2023,
FUTSTK,AMBUJACEM,28-Dec-2023,0.0,XX,522.65,523.95,512.45,517.3,517.3,13934,129622.2,10963800,-17317800,27-DEC-2023,
FUTSTK,AMBUJACEM,25-Jan-2024,0.0,XX,527.0,527.8,517.1,521.9,521.9,15233,143015.48,38737800,16322400,27-DEC-2023,
FUTSTK,AMBUJACEM,29-Feb-2024,0.0,XX,527.0,531.0,522.25,526.35,526.35,134,1268.23,387000,12600,27-DEC-2023,
FUTSTK,APOLLOHOSP,28-Dec-2023,0.0,XX,5627.8,5717.95,5598.35,5685.75,5685.75,6141,43545.48,369000,-460125,27-DEC-2023,
FUTSTK,APOLLOHOSP,25-Jan-2024,0.0,XX,5683.3,5771.9,5673.75,5738.75,5738.75,6806,48712.8,1554375,445125,27-DEC-2023,
FUTSTK,APOLLOHOSP,29-Feb-2024,0.0,XX,5737.95,5802.3,5732.25,5779.2,5779.2,37,266.52,6375,750,27-DEC-2023,
FUTSTK,APOLLOTYRE,28-Dec-2023,0.0,XX,431.9,442.35,431.55,436.7,436.7,5448,40625.89,3428900,-3235100,27-DEC-2023,
FUTSTK,APOLLOTYRE,25-Jan-2024,0.0,XX,435.05,446.35,434.65,440.2,440.2,6949,52266.43,13384100,4474400,27-DEC-2023,
FUTSTK,APOLLOTYRE,29-Feb-2024,0.0,XX,438.05,448.5,438.05,442.55,442.55,49,370.31,156400,5100,27-DEC-2023,
FUTSTK,ASHOKLEY,28-Dec-2023,0.0,XX,175.0,176.15,172.7,173.95,173.95,10491,91611.4,33790000,-33355000,27-DEC-2023,
FUTSTK,ASHOKLEY,25-Jan-2024,0.0,XX,176.05,177.85,174.2,175.5,175.5,11375,100189.65,47725000,30365000,27-DEC-2023,
FUTSTK,ASHOKLEY,29-Feb-2024,0.0,XX,178.4,179.45,175.85,177.1,177.1,172,1529.77,1830000,535000,27-DEC-2023,
