INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,30-Dec-2021,0.0,XX,37452.5,37590.0,37017.25,37228.25,37228.25,141833,1320199.93,2218875,-74525,09-DEC-2021,
FUTIDX,BANKNIFTY,27-Jan-2022,0.0,XX,37899.9,37994.9,37177.95,37371.9,37371.9,4388,40997.77,113300,9425,09-DEC-2021,
FUTIDX,BANKNIFTY,24-Feb-2022,0.0,XX,37800.0,37800.0,37305.85,37505.8,37505.8,868,8143.13,34150,2675,09-DEC-2021,
FUTIDX,FINNIFTY,28-Dec-2021,0.0,XX,18251.05,18290.05,18240.0,18240.0,18238.6,8,58.42,480,-40,09-DEC-2021,
FUTIDX,FINNIFTY,25-Jan-2022,0.0,XX,0.0,0.0,0.0,19841.65,18295.75,0,0.0,0,0,09-DEC-2021,
FUTIDX,FINNIFTY,22-Feb-2022,0.0,XX,0.0,0.0,0.0,17695.3,18351.55,0,0.0,0,0,09-DEC-2021,
FUTIDX,NIFTY,30-Dec-2021,0.0,XX,17545.0,17590.9,17416.6,17561.4,17561.4,171223,1499316.75,11350000,280600,09-DEC-2021,
FUTIDX,NIFTY,27-Jan-2022,0.0,XX,17610.0,17639.8,17472.85,17624.15,17624.15,24042,211325.3,1220650,254100,09-DEC-2021,
FUTIDX,NIFTY,24-Feb-2022,0.0,XX,17640.0,17674.0,17511.0,17653.0,17653.0,1558,13719.1,115400,5150,09-DEC-2021,
FUTSTK,AARTIIND,30-Dec-2021,0.0,XX,990.0,993.25,970.7,983.7,983.7,718,6000.0,2214250,48450,09-DEC-2021,
FUTSTK,AARTIIND,27-Jan-2022,0.0,XX,990.85,992.7,978.25,986.1,986.1,66,553.47,107950,14450,09-DEC-2021,
FUTSTK,AARTIIND,24-Feb-2022,0.0,XX,993.9,993.9,983.4,983.4,983.4,5,42.05,11900,0,09-DEC-2021,
