INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,28-Oct-2021,0.0,XX,37321.0,37424.95,36950.15,37356.4,37356.4,127229,1184794.91,2024550,-70375,01-OCT-2021,
FUTIDX,BANKNIFTY,25-Nov-2021,0.0,XX,37487.0,37550.55,37109.05,37492.7,37492.7,3424,31988.07,80025,8575,01-OCT-2021,
FUTIDX,BANKNIFTY,30-Dec-2021,0.0,XX,37300.05,37665.0,37299.95,37605.9,37605.9,472,4426.35,4325,4325,01-OCT-2021,
FUTIDX,FINNIFTY,07-Oct-2021,0.0,XX,0.0,0.0,0.0,17306.15,18148.7,0,0.0,0,0,01-OCT-2021,
FUTIDX,FINNIFTY,14-Oct-2021,0.0,XX,0.0,0.0,0.0,17346.9,18161.4,0,0.0,0,0,01-OCT-2021,
FUTIDX,FINNIFTY,21-Oct-2021,0.0,XX,0.0,0.0,0.0,17386.7,18174.15,0,0.0,0,0,01-OCT-2021,
FUTIDX,FINNIFTY,28-Oct-2021,0.0,XX,18324.0,18324.0,18100.0,18186.45,18186.45,84,610.17,2800,320,01-OCT-2021,
FUTIDX,FINNIFTY,03-Nov-2021,0.0,XX,0.0,0.0,0.0,18299.85,18200.75,0,0.0,0,0,01-OCT-2021,
FUTIDX,FINNIFTY,11-Nov-2021,0.0,XX,0.0,0.0,0.0,18274.65,18216.0,0,0.0,0,0,01-OCT-2021,
FUTIDX,FINNIFTY,18-Nov-2021,0.0,XX,0.0,0.0,0.0,18477.9,18229.4,0,0.0,0,0,01-OCT-2021,
FUTIDX,FINNIFTY,25-Nov-2021,0.0,XX,0.0,0.0,0.0,18645.0,18242.8,0,0.0,120,0,01-OCT-2021,
FUTIDX,FINNIFTY,02-Dec-2021,0.0,XX,0.0,0.0,0.0,18702.75,18256.2,0,0.0,0,0,01-OCT-2021,
FUTIDX,FINNIFTY,30-Dec-2021,0.0,XX,0.0,0.0,0.0,18480.35,18309.9,0,0.0,0,0,01-OCT-2021,
FUTIDX,NIFTY,28-Oct-2021,0.0,XX,17523.7,17562.3,17433.0,17530.2,17530.2,159059,1391192.43,12018150,366150,01-OCT-2021,
FUTIDX,NIFTY,25-Nov-2021,0.0,XX,17518.0,17597.7,17470.0,17565.35,17565.35,6744,59114.28,579700,24200,01-OCT-2021,
FUTIDX,NIFTY,30-Dec-2021,0.0,XX,17546.85,17633.0,17503.4,17605.15,17605.15,2781,24438.67,70500,70500,01-OCT-2021,
FUTSTK,AARTIIND,28-Oct-2021,0.0,XX,921.0,954.3,918.35,946.7,946.7,1884,15062.93,2567850,-165750,01-OCT-2021,
FUTSTK,AARTIIND,25-Nov-2021,0.0,XX,934.0,950.0,928.65,948.35,948.35,35,280.51,90100,-2550,01-OCT-2021,
FUTSTK,AARTIIND,30-Dec-2021,0.0,XX,0.0,0.0,0.0,938.85,950.95,0,0.0,0,0,01-OCT-2021,
FUTSTK,ABBOTINDIA,28-Oct-2021,0.0,XX,20626.55,22633.25,20611.0,22214.5,22214.5,1740,9453.39,20900,20900,01-OCT-2021,
FUTSTK,ABBOTINDIA,25-Nov-2021,0.0,XX,21159.65,22263.2,21007.1,22090.25,22090.25,17,91.98,200,200,01-OCT-2021,
FUTSTK,ABBOTINDIA,30-Dec-2021,0.0,XX,21677.9,22787.0,21677.9,22787.0,22787.0,3,16.56,25,25,01-OCT-2021,
FUTSTK,ABFRL,28-Oct-2021,0.0,XX,243.0,251.7,241.5,245.35,245.35,2353,15044.26,9477000,18200,01-OCT-2021,
FUTSTK,ABFRL,25-Nov-2021,0.0,XX,247.65,250.15,243.7,246.0,246.0,34,218.3,127400,41600,01-OCT-2021,
