INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,24-Feb-2022,0.0,XX,38300.0,38475.0,37771.25,37909.55,37909.55,227734,2169817.56,2032675,19350,16-FEB-2022,
FUTIDX,BANKNIFTY,31-Mar-2022,0.0,XX,38478.0,38613.0,37929.0,38052.85,38052.85,18080,172969.14,329475,27750,16-FEB-2022,
FUTIDX,BANKNIFTY,28-Apr-2022,0.0,XX,38627.45,38765.0,38089.0,38201.5,38201.5,2242,21531.46,58275,3575,16-FEB-2022,
FUTIDX,FINNIFTY,22-Feb-2022,0.0,XX,17699.9,17770.05,17472.45,17486.85,17486.85,57,401.64,2400,120,16-FEB-2022,
FUTIDX,FINNIFTY,29-Mar-2022,0.0,XX,17728.3,17748.7,17598.8,17748.7,17627.45,8,56.56,480,0,16-FEB-2022,
FUTIDX,FINNIFTY,26-Apr-2022,0.0,XX,17711.25,17711.25,17631.15,17631.15,17684.45,2,14.13,320,0,16-FEB-2022,
FUTIDX,MIDCPNIFTY,22-Feb-2022,0.0,XX,7369.25,7399.9,7257.4,7276.25,7276.25,43,236.64,1575,-375,16-FEB-2022,
FUTIDX,MIDCPNIFTY,28-Feb-2022,0.0,XX,7363.65,7410.55,7065.0,7065.0,7065.0,7,38.44,525,-225,16-FEB-2022,
FUTIDX,MIDCPNIFTY,08-Mar-2022,0.0,XX,0.0,0.0,0.0,7588.0,7307.15,0,0.0,0,0,16-FEB-2022,
FUTIDX,MIDCPNIFTY,15-Mar-2022,0.0,XX,0.0,0.0,0.0,7594.1,7312.85,0,0.0,0,0,16-FEB-2022,
FUTIDX,MIDCPNIFTY,22-Mar-2022,0.0,XX,0.0,0.0,0.0,7600.2,7319.6,0,0.0,0,0,16-FEB-2022,
FUTIDX,MIDCPNIFTY,29-Mar-2022,0.0,XX,7392.75,7400.0,7052.05,7390.0,7325.55,7,38.53,525,75,16-FEB-2022,
FUTIDX,MIDCPNIFTY,05-Apr-2022,0.0,XX,0.0,0.0,0.0,7655.4,7331.45,0,0.0,0,0,16-FEB-2022,
FUTIDX,MIDCPNIFTY,12-Apr-2022,0.0,XX,0.0,0.0,0.0,7447.95,7337.35,0,0.0,0,0,16-FEB-2022,
FUTIDX,MIDCPNIFTY,19-Apr-2022,0.0,XX,0.0,0.0,0.0,7363.45,7343.3,0,0.0,0,0,16-FEB-2022,
FUTIDX,MIDCPNIFTY,26-Apr-2022,0.0,XX,7211.55,7211.55,7211.55,7211.55,7349.25,1,5.4,75,-75,16-FEB-2022,
FUTIDX,NIFTY,24-Feb-2022,0.0,XX,17390.0,17495.0,17240.15,17317.35,17317.35,277321,2408197.72,9889200,427400,16-FEB-2022,
FUTIDX,NIFTY,31-Mar-2022,0.0,XX,17486.45,17547.7,17301.6,17375.65,17375.65,23864,207893.54,1676300,66300,16-FEB-2022,
FUTIDX,NIFTY,28-Apr-2022,0.0,XX,17511.7,17600.0,17362.7,17435.55,17435.55,5910,51727.5,371400,34750,16-FEB-2022,
FUTSTK,AARTIIND,24-Feb-2022,0.0,XX,992.85,999.45,978.85,982.0,982.0,1144,9615.2,2425050,-115600,16-FEB-2022,
FUTSTK,AARTIIND,31-Mar-2022,0.0,XX,983.25,994.2,975.1,977.55,977.55,261,2186.57,306850,27200,16-FEB-2022,
FUTSTK,AARTIIND,28-Apr-2022,0.0,XX,984.7,985.0,976.7,976.7,976.7,7,58.38,39100,850,16-FEB-2022,
FUTSTK,ABB,24-Feb-2022,0.0,XX,2074.75,2086.9,2020.0,2041.7,2041.7,992,5063.93,422000,98750,16-FEB-2022,
FUTSTK,ABB,31-Mar-2022,0.0,XX,2093.85,2093.9,2020.8,2047.1,2047.1,177,904.68,40500,15250,16-FEB-2022,
FUTSTK,ABB,28-Apr-2022,0.0,XX,2054.7,2054.7,2054.7,2054.7,2050.05,1,5.13,1500,-250,16-FEB-2022,
FUTSTK,ABBOTINDIA,24-Feb-2022,0.0,XX,16525.15,17238.05,16525.15,16968.25,16968.25,2357,9997.4,58350,-6425,16-FEB-2022,
FUTSTK,ABBOTINDIA,31-Mar-2022,0.0,XX,16734.25,17276.65,16655.0,17025.2,17025.2,297,1264.13,7475,750,16-FEB-2022,
FUTSTK,ABBOTINDIA,28-Apr-2022,0.0,XX,16661.2,17200.0,16661.2,16992.1,17131.7,5,21.29,750,0,16-FEB-2022,
FUTSTK,ABCAPITAL,24-Feb-2022,0.0,XX,115.4,117.7,114.7,115.15,115.15,994,5079.5,15602400,-154000,16-FEB-2022,
