TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-12,2024-09-12,FO,NSE,STO,74754,,ABFRL,,2024-11-28,2024-11-28,280.0,CE,ABFRL24NOV280CE,0.0,0.0,0.0,50.2,0.0,50.2,326.4,57.8,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,64002,,ABFRL,,2024-10-31,2024-10-31,280.0,CE,ABFRL24OCT280CE,0.0,0.0,0.0,61.3,0.0,61.3,326.4,53.25,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,64003,,ABFRL,,2024-10-31,2024-10-31,280.0,PE,ABFRL24OCT280PE,0.0,0.0,0.0,10.2,0.0,10.2,326.4,4.15,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,91268,,ABFRL,,2024-09-26,2024-09-26,280.0,PE,ABFRL24SEP280PE,0.25,0.25,0.2,0.2,0.2,0.5,326.4,0.4,262600,-5200,2,1457170.0,2,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,64027,,ABFRL,,2024-10-31,2024-10-31,360.0,CE,ABFRL24OCT360CE,0.0,0.0,0.0,20.75,0.0,20.75,326.4,10.4,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,63954,,ABFRL,,2024-09-26,2024-09-26,345.0,CE,ABFRL24SEP345CE,0.0,0.0,0.0,0.5,0.5,0.5,326.4,4.95,132600,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,74833,,ABFRL,,2024-11-28,2024-11-28,360.0,PE,ABFRL24NOV360PE,0.0,0.0,0.0,54.1,0.0,54.1,326.4,44.1,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,64032,,ABFRL,,2024-10-31,2024-10-31,370.0,PE,ABFRL24OCT370PE,0.0,0.0,0.0,54.9,0.0,54.9,326.4,48.0,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,91295,,ABFRL,,2024-09-26,2024-09-26,370.0,PE,ABFRL24SEP370PE,0.0,0.0,0.0,59.65,0.0,59.65,326.4,43.7,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,64031,,ABFRL,,2024-10-31,2024-10-31,370.0,CE,ABFRL24OCT370CE,0.0,0.0,0.0,17.75,0.0,17.75,326.4,8.0,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,64001,,ABFRL,,2024-10-31,2024-10-31,270.0,PE,ABFRL24OCT270PE,0.0,0.0,0.0,7.7,0.0,7.7,326.4,2.65,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,64000,,ABFRL,,2024-10-31,2024-10-31,270.0,CE,ABFRL24OCT270CE,0.0,0.0,0.0,68.6,0.0,68.6,326.4,61.65,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,74638,,ABFRL,,2024-10-31,2024-10-31,345.0,CE,ABFRL24OCT345CE,0.0,0.0,0.0,13.35,0.0,13.35,326.4,15.0,0,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,63942,,ABFRL,,2024-09-26,2024-09-26,295.0,CE,ABFRL24SEP295CE,0.0,0.0,0.0,25.45,25.45,25.45,326.4,33.8,18200,0,0,0.0,0,F1,2600,,,,,
2024-09-12,2024-09-12,FO,NSE,STO,74579,,ABFRL,,2024-10-31,2024-10-31,295.0,PE,ABFRL24OCT295PE,0.0,0.0,0.0,13.25,0.0,13.25,326.4,7.5,0,0,0,0.0,0,F1,2600,,,,,
