INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,29-Jun-2023,0.0,XX,43313.3,43770.0,43313.3,43686.95,43686.95,66719,728173.01,1705575,-369300,26-JUN-2023,
FUTIDX,BANKNIFTY,27-Jul-2023,0.0,XX,43921.95,43939.5,43717.15,43819.7,43819.7,35868,235685.94,880365,244485,26-JUN-2023,
FUTIDX,BANKNIFTY,31-Aug-2023,0.0,XX,44139.9,44139.9,43955.85,44033.35,44033.35,2336,15429.51,136215,2490,26-JUN-2023,
FUTIDX,FINNIFTY,27-Jun-2023,0.0,XX,19537.2,19557.2,19472.6,19535.0,19535.0,1603,12514.71,33240,1720,26-JUN-2023,
FUTIDX,FINNIFTY,25-Jul-2023,0.0,XX,19590.05,19638.4,19540.1,19600.4,19600.4,502,3933.1,23840,9560,26-JUN-2023,
FUTIDX,FINNIFTY,29-Aug-2023,0.0,XX,19650.0,19788.75,19631.35,19697.15,19697.15,7,55.09,560,160,26-JUN-2023,
FUTIDX,MIDCPNIFTY,27-Jun-2023,0.0,XX,7970.0,8095.0,7970.0,8074.3,8074.3,457,2752.26,11100,75,26-JUN-2023,
FUTIDX,MIDCPNIFTY,26-Jul-2023,0.0,XX,8039.95,8142.0,8039.95,8080.0,8116.95,4,24.27,375,-150,26-JUN-2023,
FUTIDX,MIDCPNIFTY,30-Aug-2023,0.0,XX,0.0,0.0,0.0,7944.9,8173.75,0,0.0,0,0,26-JUN-2023,
FUTIDX,NIFTY,29-Jun-2023,0.0,XX,18720.0,18744.45,18665.0,18717.2,18717.2,91687,857355.81,7266600,-1265200,26-JUN-2023,
FUTIDX,NIFTY,27-Jul-2023,0.0,XX,18790.05,18830.9,18753.0,18806.3,18806.3,44541,418444.86,3527300,1426050,26-JUN-2023,
FUTIDX,NIFTY,31-Aug-2023,0.0,XX,18893.55,18924.05,18850.15,18898.45,18898.45,2566,24228.9,509150,18850,26-JUN-2023,
FUTSTK,AARTIIND,29-Jun-2023,0.0,XX,500.0,511.4,500.0,509.75,509.75,2686,11553.36,3410200,-1056550,26-JUN-2023,
