INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,29-Jun-2023,0.0,XX,43710.0,43850.0,43563.1,43671.65,43671.65,85932,938891.78,2074875,21175,23-JUN-2023,
FUTIDX,BANKNIFTY,27-Jul-2023,0.0,XX,43855.45,44035.0,43769.35,43849.15,43849.15,25950,170850.83,635880,81795,23-JUN-2023,
FUTIDX,BANKNIFTY,31-Aug-2023,0.0,XX,44100.05,44235.95,43980.0,44063.9,44063.9,3347,22140.89,133725,13500,23-JUN-2023,
FUTIDX,FINNIFTY,27-Jun-2023,0.0,XX,19625.05,19630.4,19506.6,19539.0,19539.0,2263,17705.44,31520,-14240,23-JUN-2023,
FUTIDX,FINNIFTY,25-Jul-2023,0.0,XX,19624.0,19696.0,19575.8,19620.3,19620.3,352,2763.35,14280,3560,23-JUN-2023,
FUTIDX,FINNIFTY,29-Aug-2023,0.0,XX,19700.0,19755.4,19562.35,19562.35,19562.35,13,102.33,400,-80,23-JUN-2023,
FUTIDX,MIDCPNIFTY,27-Jun-2023,0.0,XX,8059.95,8060.0,7983.9,8010.8,8010.8,291,1750.62,11025,900,23-JUN-2023,
FUTIDX,MIDCPNIFTY,26-Jul-2023,0.0,XX,8125.0,8125.0,8125.0,8125.0,8053.4,1,6.09,525,75,23-JUN-2023,
FUTIDX,MIDCPNIFTY,30-Aug-2023,0.0,XX,0.0,0.0,0.0,7944.9,8108.85,0,0.0,0,0,23-JUN-2023,
FUTIDX,NIFTY,29-Jun-2023,0.0,XX,18789.0,18808.25,18690.0,18705.9,18705.9,129582,1213469.94,8531800,-1171800,23-JUN-2023,
FUTIDX,NIFTY,27-Jul-2023,0.0,XX,18899.75,18899.75,18790.0,18797.1,18797.1,28048,263937.74,2101250,290850,23-JUN-2023,
FUTIDX,NIFTY,31-Aug-2023,0.0,XX,18995.05,18995.05,18887.0,18893.55,18893.55,4197,39695.41,490300,19600,23-JUN-2023,
FUTSTK,AARTIIND,29-Jun-2023,0.0,XX,525.25,525.25,500.35,502.1,502.1,3099,13379.51,4466750,-428400,23-JUN-2023,
FUTSTK,AARTIIND,27-Jul-2023,0.0,XX,528.9,528.9,504.05,505.6,505.6,2329,11898.5,2952000,1030000,23-JUN-2023,
