TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-05-06,2025-05-06,FO,NSE,STO,63916,,ABCAPITAL,,2025-05-29,2025-05-29,160.0,PE,ABCAPITAL25MAY160PE,0.55,0.85,0.55,0.8,0.85,0.45,191.93,0.8,232200,27000,39,16916580.0,38,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STF,56789,,ABCAPITAL,,2025-06-26,2025-06-26,,,ABCAPITAL25JUNFUT,201.04,201.04,192.95,193.34,193.0,201.28,191.93,193.34,1255500,135000,124,65426643.0,102,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,65443,,ABCAPITAL,,2025-06-26,2025-06-26,190.0,CE,ABCAPITAL25JUN190CE,0.0,0.0,0.0,14.25,0.0,14.25,191.93,13.5,0,0,0,0.0,0,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,65451,,ABCAPITAL,,2025-06-26,2025-06-26,205.0,CE,ABCAPITAL25JUN205CE,0.0,0.0,0.0,8.75,0.0,8.75,191.93,7.25,0,0,0,0.0,0,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,52332,,ABCAPITAL,,2025-05-29,2025-05-29,235.0,PE,ABCAPITAL25MAY235PE,0.0,0.0,0.0,39.5,39.5,39.5,191.93,42.35,10800,0,0,0.0,0,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,65438,,ABCAPITAL,,2025-06-26,2025-06-26,175.0,PE,ABCAPITAL25JUN175PE,0.0,0.0,0.0,8.65,0.0,8.65,191.93,4.2,0,0,0,0.0,0,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,65442,,ABCAPITAL,,2025-06-26,2025-06-26,185.0,PE,ABCAPITAL25JUN185PE,0.0,0.0,0.0,13.0,0.0,13.0,191.93,7.6,0,0,0,0.0,0,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,58310,,ABCAPITAL,,2025-06-26,2025-06-26,187.5,PE,ABCAPITAL25JUN187.5PE,0.0,0.0,0.0,6.05,0.0,6.05,191.93,8.65,0,0,0,0.0,0,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,58370,,ABCAPITAL,,2025-06-26,2025-06-26,197.5,PE,ABCAPITAL25JUN197.5PE,0.0,0.0,0.0,9.85,0.0,9.85,191.93,13.75,0,0,0,0.0,0,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,63926,,ABCAPITAL,,2025-05-29,2025-05-29,180.0,CE,ABCAPITAL25MAY180CE,18.15,18.9,16.95,16.95,16.95,22.5,191.93,15.55,29700,-5400,7,3740850.0,7,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,63942,,ABCAPITAL,,2025-05-29,2025-05-29,220.0,CE,ABCAPITAL25MAY220CE,2.0,2.15,0.95,1.05,1.1,1.9,191.93,1.05,1765800,-13500,372,222259140.0,250,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,65405,,ABCAPITAL,,2025-05-29,2025-05-29,222.5,CE,ABCAPITAL25MAY222.5CE,1.65,1.7,0.85,0.85,0.85,1.55,191.93,0.85,121500,0,20,12080205.0,19,F1,2700,,,,,
2025-05-06,2025-05-06,FO,NSE,STO,58987,,ABCAPITAL,,2025-07-31,2025-07-31,220.0,CE,ABCAPITAL25JUL220CE,0.0,0.0,0.0,11.85,0.0,11.85,191.93,6.7,0,0,0,0.0,0,F1,3100,,,,,
