INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,25-Nov-2021,0.0,XX,40075.0,40250.0,39725.0,40081.55,40081.55,134650,1347751.2,2053225,-100450,02-NOV-2021,
FUTIDX,BANKNIFTY,30-Dec-2021,0.0,XX,40364.55,40397.6,39885.25,40228.65,40228.65,2734,27467.89,85050,5625,02-NOV-2021,
FUTIDX,BANKNIFTY,27-Jan-2022,0.0,XX,40300.0,40513.45,40036.0,40346.3,40346.3,418,4213.9,11300,1425,02-NOV-2021,
FUTIDX,FINNIFTY,02-Nov-2021,0.0,XX,19099.95,19149.95,19000.15,19079.9,19074.85,10,76.29,120,40,02-NOV-2021,
FUTIDX,FINNIFTY,09-Nov-2021,0.0,XX,0.0,0.0,0.0,18274.65,19088.25,0,0.0,0,0,02-NOV-2021,
FUTIDX,FINNIFTY,16-Nov-2021,0.0,XX,0.0,0.0,0.0,18477.9,19101.6,0,0.0,0,0,02-NOV-2021,
FUTIDX,FINNIFTY,23-Nov-2021,0.0,XX,0.0,0.0,0.0,19573.85,19114.95,0,0.0,480,0,02-NOV-2021,
FUTIDX,FINNIFTY,30-Nov-2021,0.0,XX,19100.0,19240.0,18899.95,19238.5,19238.5,17,130.16,1240,40,02-NOV-2021,
FUTIDX,FINNIFTY,07-Dec-2021,0.0,XX,0.0,0.0,0.0,18459.25,19145.6,0,0.0,0,0,02-NOV-2021,
FUTIDX,FINNIFTY,28-Dec-2021,0.0,XX,0.0,0.0,0.0,18480.35,19188.15,0,0.0,0,0,02-NOV-2021,
FUTIDX,FINNIFTY,25-Jan-2022,0.0,XX,0.0,0.0,0.0,19841.65,19245.05,0,0.0,0,0,02-NOV-2021,
FUTIDX,NIFTY,25-Nov-2021,0.0,XX,18010.05,18038.0,17861.0,17916.25,17916.25,154828,1389354.64,10234500,-484000,02-NOV-2021,
FUTIDX,NIFTY,30-Dec-2021,0.0,XX,18100.0,18100.0,17930.0,17979.85,17979.85,4730,42592.73,827600,25050,02-NOV-2021,
FUTIDX,NIFTY,27-Jan-2022,0.0,XX,18100.0,18146.5,17990.1,18032.65,18032.65,763,6890.67,42550,3100,02-NOV-2021,
FUTSTK,AARTIIND,25-Nov-2021,0.0,XX,990.8,998.8,953.2,959.1,959.1,1979,16249.29,3595500,62900,02-NOV-2021,
FUTSTK,AARTIIND,30-Dec-2021,0.0,XX,989.4,989.4,958.0,964.15,964.15,53,436.06,92650,22950,02-NOV-2021,
FUTSTK,AARTIIND,27-Jan-2022,0.0,XX,997.4,997.4,960.0,965.75,965.75,10,82.59,9350,6800,02-NOV-2021,
FUTSTK,ABBOTINDIA,25-Nov-2021,0.0,XX,20283.75,20449.0,20131.4,20403.55,20403.55,256,1299.11,32475,-450,02-NOV-2021,
FUTSTK,ABBOTINDIA,30-Dec-2021,0.0,XX,20342.0,20504.4,20323.1,20482.55,20482.55,9,45.88,925,0,02-NOV-2021,
FUTSTK,ABBOTINDIA,27-Jan-2022,0.0,XX,0.0,0.0,0.0,20210.75,20493.25,0,0.0,0,0,02-NOV-2021,
FUTSTK,ABFRL,25-Nov-2021,0.0,XX,262.15,290.0,262.15,288.9,288.9,6137,45054.07,10613200,811200,02-NOV-2021,
FUTSTK,ABFRL,30-Dec-2021,0.0,XX,278.6,291.2,272.45,290.15,290.15,138,1013.66,176800,57200,02-NOV-2021,
FUTSTK,ABFRL,27-Jan-2022,0.0,XX,284.0,288.0,284.0,288.0,290.75,2,14.87,10400,5200,02-NOV-2021,
FUTSTK,ACC,25-Nov-2021,0.0,XX,2403.05,2427.55,2388.3,2405.2,2405.2,3876,23315.51,2344250,65500,02-NOV-2021,
FUTSTK,ACC,30-Dec-2021,0.0,XX,2405.5,2432.65,2401.75,2412.9,2412.9,94,567.25,47500,2750,02-NOV-2021,
FUTSTK,ACC,27-Jan-2022,0.0,XX,2422.0,2422.0,2412.65,2415.65,2415.65,7,42.31,1750,1250,02-NOV-2021,
FUTSTK,ADANIENT,25-Nov-2021,0.0,XX,1463.0,1496.6,1463.0,1477.9,1477.9,7674,56837.15,26794500,-341000,02-NOV-2021,
FUTSTK,ADANIENT,30-Dec-2021,0.0,XX,1469.9,1499.75,1469.9,1483.95,1483.95,268,1995.66,249500,13000,02-NOV-2021,
FUTSTK,ADANIENT,27-Jan-2022,0.0,XX,1485.0,1505.0,1484.75,1489.3,1489.3,20,149.31,9000,5000,02-NOV-2021,
FUTSTK,ADANIPORTS,25-Nov-2021,0.0,XX,711.75,718.8,703.55,705.45,705.45,6151,54652.84,95070000,51250,02-NOV-2021,
FUTSTK,ADANIPORTS,30-Dec-2021,0.0,XX,713.2,722.35,707.75,708.85,708.85,213,1907.23,783750,10000,02-NOV-2021,
FUTSTK,ADANIPORTS,27-Jan-2022,0.0,XX,715.05,723.45,712.0,713.0,713.0,23,206.37,47500,12500,02-NOV-2021,
FUTSTK,ALKEM,25-Nov-2021,0.0,XX,3760.05,3788.0,3701.35,3720.6,3720.6,452,3373.02,533600,6800,02-NOV-2021,
FUTSTK,ALKEM,30-Dec-2021,0.0,XX,3784.0,3784.0,3735.6,3739.9,3739.9,4,30.09,6000,400,02-NOV-2021,
FUTSTK,ALKEM,27-Jan-2022,0.0,XX,3775.85,3775.85,3743.0,3743.0,3733.45,2,15.03,800,200,02-NOV-2021,
FUTSTK,AMARAJABAT,25-Nov-2021,0.0,XX,706.55,711.6,701.25,707.55,707.55,1568,11086.87,8543000,-23000,02-NOV-2021,
FUTSTK,AMARAJABAT,30-Dec-2021,0.0,XX,710.0,715.0,705.0,711.3,711.3,131,932.4,372000,14000,02-NOV-2021,
FUTSTK,AMARAJABAT,27-Jan-2022,0.0,XX,711.0,716.55,710.0,713.8,713.8,12,85.56,17000,4000,02-NOV-2021,
FUTSTK,AMBUJACEM,25-Nov-2021,0.0,XX,415.0,415.5,407.4,409.3,409.3,1988,12278.27,13929000,-274500,02-NOV-2021,
FUTSTK,AMBUJACEM,30-Dec-2021,0.0,XX,415.0,416.9,410.25,410.75,410.75,46,285.37,276000,-1500,02-NOV-2021,
FUTSTK,AMBUJACEM,27-Jan-2022,0.0,XX,411.0,411.0,411.0,411.0,411.0,1,6.16,1500,1500,02-NOV-2021,
FUTSTK,APLLTD,25-Nov-2021,0.0,XX,778.8,786.3,777.2,782.4,782.4,283,1217.46,2121350,-28050,02-NOV-2021,
FUTSTK,APLLTD,30-Dec-2021,0.0,XX,789.5,789.5,784.0,785.0,785.0,8,34.57,66550,1100,02-NOV-2021,
FUTSTK,APLLTD,27-Jan-2022,0.0,XX,0.0,0.0,0.0,751.9,786.05,0,0.0,0,0,02-NOV-2021,
FUTSTK,APOLLOHOSP,25-Nov-2021,0.0,XX,4360.0,4400.05,4290.0,4304.25,4304.25,2439,13193.7,2468125,-7875,02-NOV-2021,
FUTSTK,APOLLOHOSP,30-Dec-2021,0.0,XX,4547.4,4547.4,4307.0,4320.3,4320.3,107,581.33,35375,3125,02-NOV-2021,
FUTSTK,APOLLOHOSP,27-Jan-2022,0.0,XX,4368.7,4368.7,4347.05,4347.05,4329.0,3,16.32,1125,125,02-NOV-2021,
FUTSTK,APOLLOTYRE,25-Nov-2021,0.0,XX,222.3,226.4,221.1,224.45,224.45,1974,11071.21,13687500,-387500,02-NOV-2021,
FUTSTK,APOLLOTYRE,30-Dec-2021,0.0,XX,223.5,227.4,223.5,225.5,225.5,104,587.04,490000,-15000,02-NOV-2021,
FUTSTK,APOLLOTYRE,27-Jan-2022,0.0,XX,226.05,226.65,225.7,225.7,225.5,4,22.6,22500,0,02-NOV-2021,
