INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,28-Apr-2022,0.0,XX,36573.2,36628.95,36287.3,36455.15,36455.15,149196,1360644.68,1459125,-465800,26-APR-2022,
FUTIDX,BANKNIFTY,26-May-2022,0.0,XX,36650.05,36650.05,36320.0,36465.75,36465.75,50422,460166.68,1653300,201450,26-APR-2022,
FUTIDX,BANKNIFTY,30-Jun-2022,0.0,XX,36661.75,36749.95,36460.0,36582.1,36582.1,3414,31259.94,111475,-4700,26-APR-2022,
FUTIDX,FINNIFTY,26-Apr-2022,0.0,XX,16834.4,16863.1,16725.95,16796.75,16804.8,186,1250.33,1960,240,26-APR-2022,
FUTIDX,FINNIFTY,31-May-2022,0.0,XX,16824.7,16878.85,16760.0,16832.05,16832.05,23,154.75,1360,40,26-APR-2022,
FUTIDX,FINNIFTY,28-Jun-2022,0.0,XX,16799.05,16850.05,16799.05,16850.05,16850.05,2,13.45,0,0,26-APR-2022,
FUTIDX,MIDCPNIFTY,26-Apr-2022,0.0,XX,7349.95,7349.95,7267.45,7329.8,7323.85,19,104.27,525,-225,26-APR-2022,
FUTIDX,MIDCPNIFTY,02-May-2022,0.0,XX,7115.05,7575.0,7115.05,7530.0,7530.0,3,16.66,75,75,26-APR-2022,
FUTIDX,MIDCPNIFTY,10-May-2022,0.0,XX,0.0,0.0,0.0,6721.4,7335.4,0,0.0,0,0,26-APR-2022,
FUTIDX,MIDCPNIFTY,17-May-2022,0.0,XX,0.0,0.0,0.0,6981.6,7341.15,0,0.0,0,0,26-APR-2022,
FUTIDX,MIDCPNIFTY,24-May-2022,0.0,XX,0.0,0.0,0.0,7209.4,7346.95,0,0.0,0,0,26-APR-2022,
FUTIDX,MIDCPNIFTY,31-May-2022,0.0,XX,7300.1,7340.05,7300.05,7340.05,7340.05,18,98.84,825,-225,26-APR-2022,
FUTIDX,MIDCPNIFTY,07-Jun-2022,0.0,XX,0.0,0.0,0.0,7654.85,7359.75,0,0.0,0,0,26-APR-2022,
FUTIDX,MIDCPNIFTY,14-Jun-2022,0.0,XX,0.0,0.0,0.0,7566.2,7365.8,0,0.0,0,0,26-APR-2022,
FUTIDX,MIDCPNIFTY,21-Jun-2022,0.0,XX,0.0,0.0,0.0,7355.5,7371.8,0,0.0,0,0,26-APR-2022,
FUTIDX,MIDCPNIFTY,28-Jun-2022,0.0,XX,7328.0,7351.9,7328.0,7341.15,7377.8,4,22.01,150,-75,26-APR-2022,
FUTIDX,NIFTY,28-Apr-2022,0.0,XX,17125.0,17228.8,17068.2,17204.0,17204.0,190949,1637831.88,6116850,-1207850,26-APR-2022,
FUTIDX,NIFTY,26-May-2022,0.0,XX,17125.0,17258.65,17100.05,17234.3,17234.3,75125,645613.96,4803300,1251950,26-APR-2022,
FUTIDX,NIFTY,30-Jun-2022,0.0,XX,17159.0,17288.35,17114.15,17266.3,17266.3,6620,56999.27,1486050,500,26-APR-2022,
FUTSTK,AARTIIND,28-Apr-2022,0.0,XX,907.9,911.5,892.45,898.2,898.2,1091,8375.4,910350,-248200,26-APR-2022,
FUTSTK,AARTIIND,26-May-2022,0.0,XX,962.45,962.45,891.5,896.95,896.95,1325,10164.91,1469650,374850,26-APR-2022,
FUTSTK,AARTIIND,30-Jun-2022,0.0,XX,903.65,909.4,893.0,898.8,898.8,51,391.51,48450,14450,26-APR-2022,
FUTSTK,ABB,28-Apr-2022,0.0,XX,2100.65,2115.35,2065.0,2087.65,2087.65,562,2936.32,163750,-23000,26-APR-2022,
FUTSTK,ABB,26-May-2022,0.0,XX,2114.2,2120.5,2075.0,2092.0,2092.0,492,2577.08,166000,34500,26-APR-2022,
FUTSTK,ABB,30-Jun-2022,0.0,XX,0.0,0.0,0.0,2180.9,2103.8,0,0.0,0,0,26-APR-2022,
FUTSTK,ABBOTINDIA,28-Apr-2022,0.0,XX,17671.35,17788.1,17426.25,17576.65,17576.65,524,2300.48,16825,-6375,26-APR-2022,
FUTSTK,ABBOTINDIA,26-May-2022,0.0,XX,17687.2,17758.75,17422.6,17584.0,17584.0,517,2272.08,16125,4625,26-APR-2022,
FUTSTK,ABBOTINDIA,30-Jun-2022,0.0,XX,17739.05,17767.95,17550.0,17615.0,17615.0,6,26.46,625,50,26-APR-2022,
FUTSTK,ABCAPITAL,28-Apr-2022,0.0,XX,117.15,118.4,115.15,116.9,116.9,1478,7582.37,10010000,-2521200,26-APR-2022,
FUTSTK,ABCAPITAL,26-May-2022,0.0,XX,117.6,118.7,115.55,117.25,117.25,1548,7960.11,11880000,1931600,26-APR-2022,
FUTSTK,ABCAPITAL,30-Jun-2022,0.0,XX,118.75,118.9,116.1,117.75,117.75,26,134.11,272800,26400,26-APR-2022,
FUTSTK,ABFRL,28-Apr-2022,0.0,XX,281.2,284.0,279.05,283.45,283.45,1182,8656.36,5332600,-1700400,26-APR-2022,
FUTSTK,ABFRL,26-May-2022,0.0,XX,282.75,284.95,280.1,284.4,284.4,899,6603.49,6175000,1276600,26-APR-2022,
FUTSTK,ABFRL,30-Jun-2022,0.0,XX,284.0,285.85,281.9,285.6,285.6,11,81.27,78000,15600,26-APR-2022,
FUTSTK,ACC,28-Apr-2022,0.0,XX,2290.3,2335.0,2272.05,2308.9,2308.9,6703,38461.14,1380500,-728250,26-APR-2022,
FUTSTK,ACC,26-May-2022,0.0,XX,2301.5,2343.0,2280.15,2316.55,2316.55,5492,31606.5,1834500,724000,26-APR-2022,
FUTSTK,ACC,30-Jun-2022,0.0,XX,2310.0,2346.0,2290.0,2318.3,2318.3,28,161.77,16750,-750,26-APR-2022,
FUTSTK,ADANIENT,28-Apr-2022,0.0,XX,2298.9,2412.55,2294.15,2393.05,2393.05,21050,248387.34,6638500,-4088500,26-APR-2022,
FUTSTK,ADANIENT,26-May-2022,0.0,XX,2301.8,2420.0,2301.75,2400.75,2400.75,16105,190591.91,13561500,4152000,26-APR-2022,
FUTSTK,ADANIENT,30-Jun-2022,0.0,XX,2319.05,2421.0,2319.05,2404.55,2404.55,185,2197.2,102000,18500,26-APR-2022,
FUTSTK,ADANIPORTS,28-Apr-2022,0.0,XX,865.0,912.7,864.7,908.85,908.85,26699,297534.6,18502500,-8665000,26-APR-2022,
FUTSTK,ADANIPORTS,26-May-2022,0.0,XX,869.45,916.0,869.45,911.8,911.8,17828,199515.72,61182500,7412500,26-APR-2022,
FUTSTK,ADANIPORTS,30-Jun-2022,0.0,XX,875.4,915.6,872.25,911.85,911.85,295,3290.33,277500,56250,26-APR-2022,
FUTSTK,ALKEM,28-Apr-2022,0.0,XX,3325.9,3354.3,3296.45,3314.45,3314.45,449,2981.59,103000,-29400,26-APR-2022,
FUTSTK,ALKEM,26-May-2022,0.0,XX,3349.5,3363.85,3307.55,3325.8,3325.8,454,3024.17,136000,42600,26-APR-2022,
FUTSTK,ALKEM,30-Jun-2022,0.0,XX,3334.1,3335.0,3333.65,3333.65,3333.65,3,20.0,2600,400,26-APR-2022,
FUTSTK,AMARAJABAT,28-Apr-2022,0.0,XX,564.55,569.0,559.95,564.5,564.5,1949,11000.83,2135000,-1079000,26-APR-2022,
FUTSTK,AMARAJABAT,26-May-2022,0.0,XX,565.7,570.75,561.65,565.95,565.95,2149,12165.03,4287000,829000,26-APR-2022,
FUTSTK,AMARAJABAT,30-Jun-2022,0.0,XX,568.5,572.9,561.25,567.8,567.8,64,363.75,165000,43000,26-APR-2022,
FUTSTK,AMBUJACEM,28-Apr-2022,0.0,XX,381.45,391.7,381.35,385.85,385.85,10819,62524.94,14421000,-6712500,26-APR-2022,
FUTSTK,AMBUJACEM,26-May-2022,0.0,XX,381.0,392.9,381.0,387.0,387.0,11778,68262.26,20043000,8149500,26-APR-2022,
FUTSTK,AMBUJACEM,30-Jun-2022,0.0,XX,386.95,393.95,385.25,388.45,388.45,161,936.48,873000,46500,26-APR-2022,
FUTSTK,APLLTD,28-Apr-2022,0.0,XX,765.45,786.75,765.45,781.3,781.3,716,3912.91,706300,-187600,26-APR-2022,
FUTSTK,APLLTD,26-May-2022,0.0,XX,767.75,789.8,767.75,783.2,783.2,503,2759.08,1181600,55300,26-APR-2022,
FUTSTK,APLLTD,30-Jun-2022,0.0,XX,786.0,786.0,785.8,785.8,788.1,3,16.5,9800,700,26-APR-2022,
FUTSTK,APOLLOHOSP,28-Apr-2022,0.0,XX,4719.95,4746.9,4595.45,4622.95,4622.95,7391,43027.65,529375,-609875,26-APR-2022,
FUTSTK,APOLLOHOSP,26-May-2022,0.0,XX,4798.2,4798.2,4608.45,4633.75,4633.75,7203,42048.59,1393125,646625,26-APR-2022,
FUTSTK,APOLLOHOSP,30-Jun-2022,0.0,XX,4725.0,4726.35,4630.0,4647.45,4647.45,32,186.43,8125,2750,26-APR-2022,
FUTSTK,APOLLOTYRE,28-Apr-2022,0.0,XX,195.0,205.6,194.3,204.2,204.2,3451,17377.82,5482500,-2075000,26-APR-2022,
FUTSTK,APOLLOTYRE,26-May-2022,0.0,XX,194.7,206.15,194.7,205.0,205.0,3177,16050.8,8372500,2155000,26-APR-2022,
FUTSTK,APOLLOTYRE,30-Jun-2022,0.0,XX,196.75,206.45,196.75,205.55,205.55,69,348.98,150000,5000,26-APR-2022,
FUTSTK,ASHOKLEY,28-Apr-2022,0.0,XX,128.1,132.3,127.7,130.3,130.3,5838,34381.39,13585500,-6381000,26-APR-2022,
FUTSTK,ASHOKLEY,26-May-2022,0.0,XX,128.85,132.65,128.0,130.65,130.65,5025,29669.2,22905000,8712000,26-APR-2022,
FUTSTK,ASHOKLEY,30-Jun-2022,0.0,XX,128.45,132.8,128.45,130.95,130.95,49,289.7,324000,40500,26-APR-2022,
FUTSTK,ASIANPAINT,28-Apr-2022,0.0,XX,3144.0,3157.95,3110.0,3127.4,3127.4,13892,65204.3,1823250,-1405950,26-APR-2022,
FUTSTK,ASIANPAINT,26-May-2022,0.0,XX,3162.55,3165.1,3119.65,3136.75,3136.75,13388,63016.24,3319950,1388850,26-APR-2022,
FUTSTK,ASIANPAINT,30-Jun-2022,0.0,XX,3152.0,3156.75,3123.0,3142.4,3142.4,99,466.36,40500,7650,26-APR-2022,
FUTSTK,ASTRAL,28-Apr-2022,0.0,XX,2182.95,2212.15,2137.5,2141.7,2141.7,981,5868.34,264000,-100925,26-APR-2022,
FUTSTK,ASTRAL,26-May-2022,0.0,XX,2202.35,2215.8,2143.0,2147.05,2147.05,695,4170.32,348425,60500,26-APR-2022,
FUTSTK,ASTRAL,30-Jun-2022,0.0,XX,2200.0,2200.0,2195.0,2195.0,2161.35,2,12.08,5500,0,26-APR-2022,
FUTSTK,ATUL,28-Apr-2022,0.0,XX,9889.95,10096.25,9215.15,9325.0,9325.0,3791,27164.79,57825,-31800,26-APR-2022,
