TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-14,2026-08-14,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14900.0,14900.0,14900.0,14900.0,14900.0,15120.0,,14882.5,,,1,14900.0,1,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14985.0,15065.0,14912.14,15054.18,15065.0,15035.83,,15045.15,,,96,1437577.97,23,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15000.0,15040.0,14920.01,15035.26,15030.0,15044.28,,15035.26,,,255,3823027.09,39,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15045.0,15045.0,15000.0,15033.0,15033.0,15043.26,,14950.0,,,7,105201.0,5,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14997.0,15000.0,14912.01,14995.27,15000.0,15074.8,,14995.27,,,83,1242123.44,22,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15052.11,15184.0,15050.0,15135.18,15149.1,15191.97,,15144.45,,,257,3876631.16,25,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14999.0,15044.0,14912.0,15023.84,15044.0,15054.15,,15025.66,,,188,2819266.9,28,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15100.0,15100.0,15100.0,15100.0,15100.0,15100.0,,15100.0,,,1,15100.0,1,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15000.0,15000.0,15000.0,15000.0,15000.0,15039.39,,15000.0,,,11,165000.0,3,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15035.71,15035.71,15035.71,15035.71,15035.71,15035.71,,15035.71,,,2,30071.42,2,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15006.0,15099.99,14901.0,14979.16,15099.99,15006.0,,14979.16,,,23,344159.58,11,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14961.02,14961.02,14961.02,14961.02,14961.02,14961.02,,14961.02,,,1,14961.02,1,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14982.0,15200.0,14900.0,15132.19,15200.0,14982.0,,15040.72,,,43,644493.56,21,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15100.0,15150.0,15100.0,15150.0,15150.0,15199.99,,15150.0,,,901,13605150.0,2,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15070.0,15075.0,15070.0,15074.5,15075.0,15100.0,,15074.5,,,21,316560.0,3,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,14900.0,15038.0,14900.0,15038.0,15038.0,15100.0,,15038.0,,,4,59842.01,4,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,14812.11,14999.0,14812.11,14999.0,14999.0,15030.0,,14999.0,,,7,104561.12,4,F1,1,,,,,
2026-08-14,2026-08-14,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,14910.0,15076.01,14901.0,15015.07,15001.0,15088.31,,15015.07,,,223,3337753.26,81,F1,1,,,,,
