INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,31-Aug-2023,0.0,XX,44299.0,44614.95,44217.2,44486.65,44486.65,134868,899048.83,1445355,-67695,28-AUG-2023,
FUTIDX,BANKNIFTY,28-Sep-2023,0.0,XX,44599.65,44842.25,44487.0,44723.05,44723.05,31189,209028.32,714990,138885,28-AUG-2023,
FUTIDX,BANKNIFTY,26-Oct-2023,0.0,XX,44569.05,45090.0,44533.9,44970.05,44970.05,2322,15649.71,119430,10425,28-AUG-2023,
FUTIDX,FINNIFTY,29-Aug-2023,0.0,XX,19660.15,19790.2,19650.0,19756.95,19756.95,2092,16508.38,55200,-12200,28-AUG-2023,
FUTIDX,FINNIFTY,26-Sep-2023,0.0,XX,19760.0,19889.15,19640.1,19859.15,19859.15,833,6607.03,32400,13600,28-AUG-2023,
FUTIDX,FINNIFTY,31-Oct-2023,0.0,XX,19832.2,19895.3,19832.2,19895.1,19895.1,9,71.53,800,40,28-AUG-2023,
FUTIDX,MIDCPNIFTY,28-Aug-2023,0.0,XX,8740.25,8771.5,8736.0,8751.95,8752.7,3704,24323.66,50550,-28950,28-AUG-2023,
FUTIDX,MIDCPNIFTY,25-Sep-2023,0.0,XX,8769.95,8798.25,8740.05,8791.0,8791.0,1279,8423.64,70500,62700,28-AUG-2023,
FUTIDX,MIDCPNIFTY,30-Oct-2023,0.0,XX,8782.85,8806.65,8782.85,8806.65,8806.65,6,39.59,225,0,28-AUG-2023,
FUTIDX,NIFTY,31-Aug-2023,0.0,XX,19278.3,19361.2,19247.1,19321.3,19321.3,106263,1025989.87,8736250,-1072400,28-AUG-2023,
FUTIDX,NIFTY,28-Sep-2023,0.0,XX,19363.4,19464.4,19362.2,19421.25,19421.25,47410,460184.51,4514700,1263400,28-AUG-2023,
FUTIDX,NIFTY,26-Oct-2023,0.0,XX,19478.95,19548.0,19457.05,19511.9,19511.9,2690,26236.7,411400,43800,28-AUG-2023,
FUTSTK,AARTIIND,31-Aug-2023,0.0,XX,459.5,463.1,458.1,460.1,460.1,3915,18046.77,6933000,-2629000,28-AUG-2023,
FUTSTK,AARTIIND,28-Sep-2023,0.0,XX,462.3,466.3,461.0,462.55,462.55,3941,18276.92,5016000,2199000,28-AUG-2023,
FUTSTK,AARTIIND,26-Oct-2023,0.0,XX,466.35,469.0,465.0,466.0,466.0,75,350.68,254000,33000,28-AUG-2023,
FUTSTK,ABB,31-Aug-2023,0.0,XX,4258.9,4306.0,4239.95,4273.95,4273.95,2424,25934.3,1093500,-315000,28-AUG-2023,
FUTSTK,ABB,28-Sep-2023,0.0,XX,4271.15,4330.0,4271.1,4299.15,4299.15,2160,23236.28,510000,340500,28-AUG-2023,
FUTSTK,ABB,26-Oct-2023,0.0,XX,4325.0,4340.0,4307.7,4316.35,4316.35,13,140.61,8250,2000,28-AUG-2023,
FUTSTK,ABBOTINDIA,31-Aug-2023,0.0,XX,23118.3,23420.0,23055.6,23352.9,23352.9,593,5516.7,55920,-12840,28-AUG-2023,
FUTSTK,ABBOTINDIA,28-Sep-2023,0.0,XX,23369.0,23579.6,23235.9,23530.15,23530.15,440,4123.0,19360,13160,28-AUG-2023,
FUTSTK,ABBOTINDIA,26-Oct-2023,0.0,XX,0.0,0.0,0.0,23494.0,23660.0,0,0.0,560,0,28-AUG-2023,
FUTSTK,ABCAPITAL,31-Aug-2023,0.0,XX,179.05,182.75,179.05,181.55,181.55,3896,38090.3,13613400,-8748000,28-AUG-2023,
FUTSTK,ABCAPITAL,28-Sep-2023,0.0,XX,180.55,183.5,179.25,182.45,182.45,3516,34477.7,18252000,11016000,28-AUG-2023,
FUTSTK,ABCAPITAL,26-Oct-2023,0.0,XX,182.05,184.55,182.05,184.55,183.1,6,59.51,237600,16200,28-AUG-2023,
FUTSTK,ABFRL,31-Aug-2023,0.0,XX,213.3,218.0,212.65,216.9,216.9,4400,24560.06,14575600,-4778800,28-AUG-2023,
FUTSTK,ABFRL,28-Sep-2023,0.0,XX,214.5,219.2,214.15,218.1,218.1,4129,23172.1,10691200,5176600,28-AUG-2023,
FUTSTK,ABFRL,26-Oct-2023,0.0,XX,217.05,220.2,215.55,219.65,219.65,39,220.71,309400,0,28-AUG-2023,
FUTSTK,ACC,31-Aug-2023,0.0,XX,1979.4,2003.45,1957.45,1990.75,1990.75,9000,53401.15,4289700,-1521600,28-AUG-2023,
FUTSTK,ACC,28-Sep-2023,0.0,XX,1986.65,2012.0,1970.35,2001.7,2001.7,8852,52788.72,2403300,1868100,28-AUG-2023,
FUTSTK,ACC,26-Oct-2023,0.0,XX,2000.0,2020.0,2000.0,2015.95,2008.55,8,48.33,11100,900,28-AUG-2023,
FUTSTK,ADANIENT,31-Aug-2023,0.0,XX,2555.0,2585.6,2457.0,2478.25,2478.25,14698,110446.76,8140500,-799200,28-AUG-2023,
