INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,31-Aug-2023,0.0,XX,44319.95,44398.95,43982.4,44234.05,44234.05,177425,1175226.02,1904655,-128190,14-AUG-2023,
FUTIDX,BANKNIFTY,28-Sep-2023,0.0,XX,44645.7,44645.7,44250.0,44474.3,44474.3,8924,59398.61,274335,5490,14-AUG-2023,
FUTIDX,BANKNIFTY,26-Oct-2023,0.0,XX,44800.0,44859.65,44481.55,44706.25,44706.25,3718,24886.91,61110,6435,14-AUG-2023,
FUTIDX,FINNIFTY,29-Aug-2023,0.0,XX,19800.05,19800.05,19610.0,19728.7,19728.7,5794,45655.61,88360,-4600,14-AUG-2023,
FUTIDX,FINNIFTY,26-Sep-2023,0.0,XX,19775.05,20094.55,19542.1,19792.85,19792.85,33,261.29,2200,160,14-AUG-2023,
FUTIDX,FINNIFTY,31-Oct-2023,0.0,XX,0.0,0.0,0.0,20712.55,19955.95,0,0.0,40,0,14-AUG-2023,
FUTIDX,MIDCPNIFTY,30-Aug-2023,0.0,XX,8536.3,8605.0,8446.05,8582.95,8582.95,848,5428.59,96225,17250,14-AUG-2023,
FUTIDX,MIDCPNIFTY,27-Sep-2023,0.0,XX,8550.0,8550.0,8550.0,8550.0,8656.45,1,6.41,525,-75,14-AUG-2023,
FUTIDX,MIDCPNIFTY,25-Oct-2023,0.0,XX,0.0,0.0,0.0,8610.95,8704.2,0,0.0,75,0,14-AUG-2023,
FUTIDX,NIFTY,31-Aug-2023,0.0,XX,19449.8,19506.25,19316.85,19478.35,19478.35,115640,1122268.35,10656900,-190750,14-AUG-2023,
FUTIDX,NIFTY,28-Sep-2023,0.0,XX,19570.05,19617.1,19441.45,19595.95,19595.95,9191,89703.16,1873650,31250,14-AUG-2023,
FUTIDX,NIFTY,26-Oct-2023,0.0,XX,19681.0,19710.5,19546.05,19688.3,19688.3,3056,29978.35,220850,16950,14-AUG-2023,
FUTSTK,AARTIIND,31-Aug-2023,0.0,XX,454.5,467.95,450.05,465.95,465.95,2590,11937.57,10538000,-157000,14-AUG-2023,
FUTSTK,AARTIIND,28-Sep-2023,0.0,XX,457.0,470.2,453.0,468.1,468.1,318,1473.9,926000,43000,14-AUG-2023,
FUTSTK,AARTIIND,26-Oct-2023,0.0,XX,458.0,473.0,457.2,469.25,469.25,60,279.23,132000,-6000,14-AUG-2023,
FUTSTK,ABB,31-Aug-2023,0.0,XX,4499.0,4499.0,4257.9,4361.05,4361.05,6185,67357.51,1709500,-108500,14-AUG-2023,
FUTSTK,ABB,28-Sep-2023,0.0,XX,4553.0,4553.0,4285.0,4384.0,4384.0,269,2933.68,49250,2500,14-AUG-2023,
FUTSTK,ABB,26-Oct-2023,0.0,XX,4425.0,4434.0,4425.0,4434.0,4417.5,3,33.22,1000,0,14-AUG-2023,
FUTSTK,ABBOTINDIA,31-Aug-2023,0.0,XX,23601.15,23788.0,23229.2,23680.35,23680.35,586,5508.46,76640,-2560,14-AUG-2023,
FUTSTK,ABBOTINDIA,28-Sep-2023,0.0,XX,23967.5,23967.5,23500.0,23827.9,23827.9,26,246.09,1160,0,14-AUG-2023,
FUTSTK,ABBOTINDIA,26-Oct-2023,0.0,XX,23638.0,23638.0,23638.0,23638.0,23978.9,1,9.45,480,0,14-AUG-2023,
FUTSTK,ABCAPITAL,31-Aug-2023,0.0,XX,183.7,184.25,180.2,183.5,183.5,1749,17221.11,25925400,-442800,14-AUG-2023,
FUTSTK,ABCAPITAL,28-Sep-2023,0.0,XX,183.95,184.55,181.0,184.0,184.0,121,1195.73,1620000,21600,14-AUG-2023,
FUTSTK,ABCAPITAL,26-Oct-2023,0.0,XX,182.15,184.6,182.15,184.6,185.3,5,49.53,108000,21600,14-AUG-2023,
FUTSTK,ABFRL,31-Aug-2023,0.0,XX,211.0,213.8,208.55,212.9,212.9,1897,10428.34,24377600,-465400,14-AUG-2023,
FUTSTK,ABFRL,28-Sep-2023,0.0,XX,213.05,214.85,209.9,214.1,214.1,188,1041.05,1978600,70200,14-AUG-2023,
FUTSTK,ABFRL,26-Oct-2023,0.0,XX,212.45,216.1,212.0,215.5,215.5,34,189.13,192400,-5200,14-AUG-2023,
FUTSTK,ACC,31-Aug-2023,0.0,XX,1950.0,1951.0,1903.1,1914.45,1914.45,4088,23618.91,6299100,41100,14-AUG-2023,
