INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,NIFTY,25-Jun-2026,14000.0,CE,0.0,0.0,0.0,5657.55,6965.1,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,18000.0,CE,4000.0,4000.0,4000.0,4000.0,4493.6,2.0,22.0,350.0,100.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,13000.0,CE,0.0,0.0,0.0,6127.95,7672.35,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,21000.0,CE,0.0,0.0,0.0,3881.9,3086.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,20000.0,CE,0.0,0.0,0.0,3829.5,3511.35,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,15000.0,CE,0.0,0.0,0.0,5184.4,6289.35,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,19000.0,CE,0.0,0.0,0.0,4908.35,3980.45,0.0,0.0,100.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,12000.0,CE,0.0,0.0,0.0,7938.05,8405.5,0.0,0.0,50.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,14000.0,PE,0.0,0.0,0.0,750.0,197.2,0.0,0.0,50.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,20000.0,PE,0.0,0.0,0.0,3159.75,1459.0,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,21000.0,PE,0.0,0.0,0.0,3065.6,1820.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,17000.0,CE,0.0,0.0,0.0,4348.25,5050.85,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,23000.0,PE,0.0,0.0,0.0,4171.75,2667.3,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,12000.0,PE,0.0,0.0,0.0,365.75,65.75,0.0,0.0,400.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,19000.0,PE,0.0,0.0,0.0,3216.7,1142.2,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,16000.0,CE,0.0,0.0,0.0,4748.3,5649.85,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,17000.0,PE,0.0,0.0,0.0,2627.25,640.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,23000.0,CE,0.0,0.0,0.0,2645.65,2361.85,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,13000.0,PE,0.0,0.0,0.0,300.0,118.5,0.0,0.0,200.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,22000.0,CE,0.0,0.0,0.0,2722.55,2704.15,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,16000.0,PE,0.0,0.0,0.0,1400.0,453.8,0.0,0.0,100.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,22000.0,PE,0.0,0.0,0.0,3829.5,2223.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,15000.0,PE,0.0,0.0,0.0,360.0,307.4,0.0,0.0,900.0,0.0,13-Feb-2023
OPTIDX,NIFTY,25-Jun-2026,18000.0,PE,0.0,0.0,0.0,3088.05,869.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,17000.0,CE,0.0,0.0,0.0,3000.0,3533.15,0.0,0.0,8000.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,21000.0,PE,0.0,0.0,0.0,3060.8,2206.15,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,15000.0,PE,320.0,320.0,320.0,320.0,247.6,2.0,15.32,17300.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,18500.0,CE,0.0,0.0,0.0,1895.5,2681.3,0.0,0.0,550.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,20000.0,CE,0.0,0.0,0.0,1110.0,1986.6,0.0,0.0,1550.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,22000.0,CE,400.0,400.0,400.0,400.0,1287.8,1.0,11.2,50.0,50.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,17000.0,PE,701.0,701.0,701.0,701.0,633.5,1.0,8.85,250.0,50.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,13000.0,CE,0.0,0.0,0.0,5329.9,6467.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,19000.0,PE,0.0,0.0,0.0,3195.85,1282.45,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,15000.0,CE,0.0,0.0,0.0,2836.7,4896.85,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,18000.0,PE,1089.0,1100.0,1063.55,1070.05,1070.05,11.0,105.0,4650.0,250.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,22000.0,PE,0.0,0.0,0.0,2500.0,2762.0,0.0,0.0,150.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,23000.0,PE,0.0,0.0,0.0,4406.3,3372.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,16000.0,PE,0.0,0.0,0.0,460.0,409.95,0.0,0.0,1150.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,21000.0,CE,850.0,850.0,850.0,850.0,850.0,1.0,10.92,300.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,14000.0,CE,0.0,0.0,0.0,3189.4,5661.5,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,20000.0,PE,1700.0,1900.0,1700.0,1900.0,1711.3,3.0,32.65,350.0,150.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,18000.0,CE,2100.0,2159.45,2100.0,2140.0,2140.0,6.0,60.38,12150.0,100.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,19000.0,CE,0.0,0.0,0.0,1460.0,2432.55,0.0,0.0,350.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,14000.0,PE,0.0,0.0,0.0,192.05,137.5,0.0,0.0,2050.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,23000.0,CE,150.0,400.0,150.0,400.0,1023.7,2.0,23.27,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,13000.0,PE,0.0,0.0,0.0,960.3,68.9,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Dec-2024,16000.0,CE,0.0,0.0,0.0,4600.0,4184.35,0.0,0.0,19700.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,15000.0,PE,0.0,0.0,0.0,348.7,310.0,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,16000.0,PE,0.0,0.0,0.0,479.35,434.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,17000.0,CE,0.0,0.0,0.0,6805.5,6370.95,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,22000.0,PE,0.0,0.0,0.0,1867.9,1812.55,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,21000.0,CE,0.0,0.0,0.0,4902.4,4468.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,23000.0,PE,0.0,0.0,0.0,2201.3,2149.85,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,18000.0,CE,0.0,0.0,0.0,6285.7,5849.15,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,21000.0,PE,0.0,0.0,0.0,1563.55,1505.15,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,19000.0,CE,0.0,0.0,0.0,5794.9,5357.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,22000.0,CE,0.0,0.0,0.0,4499.55,4070.55,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,13000.0,PE,0.0,0.0,0.0,163.0,137.9,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,20000.0,PE,0.0,0.0,0.0,1287.75,1229.45,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,15000.0,CE,0.0,0.0,0.0,7931.05,7503.9,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,14000.0,CE,0.0,0.0,0.0,8533.55,8111.1,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,23000.0,CE,0.0,0.0,0.0,4125.7,3702.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,16000.0,CE,0.0,0.0,0.0,7354.45,6923.2,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,14000.0,PE,0.0,0.0,0.0,244.0,212.05,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,13000.0,CE,0.0,0.0,0.0,9159.8,8742.1,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,20000.0,CE,0.0,0.0,0.0,5333.85,4897.65,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,18000.0,PE,0.0,0.0,0.0,1620.0,770.65,0.0,0.0,150.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,19000.0,PE,0.0,0.0,0.0,1876.2,984.35,0.0,0.0,750.0,0.0,13-Feb-2023
OPTIDX,NIFTY,30-Dec-2027,17000.0,PE,0.0,0.0,0.0,637.65,587.35,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,16000.0,CE,0.0,0.0,0.0,5450.25,6105.0,0.0,0.0,50.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,23000.0,PE,0.0,0.0,0.0,3156.7,2473.85,0.0,0.0,500.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,14000.0,PE,0.0,0.0,0.0,400.05,205.8,0.0,0.0,800.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,20000.0,PE,0.0,0.0,0.0,2100.0,1376.75,0.0,0.0,500.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,17000.0,CE,0.0,0.0,0.0,4955.1,5522.5,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,13000.0,CE,0.0,0.0,0.0,7158.45,8053.5,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,18000.0,PE,1720.0,1730.0,1720.0,1730.0,837.6,7.0,69.03,2950.0,200.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,19000.0,CE,0.0,0.0,0.0,3830.0,4469.65,0.0,0.0,50.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,22000.0,PE,0.0,0.0,0.0,3762.25,2071.45,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,11000.0,PE,0.0,0.0,0.0,431.0,39.1,0.0,0.0,200.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,20000.0,CE,0.0,0.0,0.0,3704.3,4001.2,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,12000.0,PE,0.0,0.0,0.0,250.1,73.9,0.0,0.0,600.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,16000.0,PE,0.0,0.0,0.0,850.0,451.25,0.0,0.0,2350.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,15000.0,CE,0.0,0.0,0.0,5977.65,6723.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,17000.0,PE,0.0,0.0,0.0,1110.05,626.1,0.0,0.0,2550.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,18000.0,CE,0.0,0.0,0.0,4501.45,4976.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,21000.0,PE,0.0,0.0,0.0,3264.6,1705.3,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,19000.0,PE,0.0,0.0,0.0,2364.0,1087.9,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,15000.0,PE,0.0,0.0,0.0,850.0,312.35,0.0,0.0,1750.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,14000.0,CE,0.0,0.0,0.0,6548.5,7374.2,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,22000.0,CE,0.0,0.0,0.0,3039.0,3181.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,21000.0,CE,0.0,0.0,0.0,3356.25,3572.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,23000.0,CE,0.0,0.0,0.0,1200.0,2826.3,0.0,0.0,450.0,0.0,13-Feb-2023
OPTIDX,NIFTY,31-Dec-2026,13000.0,PE,0.0,0.0,0.0,450.0,127.85,0.0,0.0,200.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,22000.0,CE,0.0,0.0,0.0,2783.5,3613.9,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,20000.0,CE,0.0,0.0,0.0,3367.05,4440.1,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,13000.0,CE,0.0,0.0,0.0,6419.3,8391.75,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,20000.0,PE,0.0,0.0,0.0,3034.2,1304.5,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,16000.0,CE,0.0,0.0,0.0,4898.4,6507.3,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,17000.0,PE,0.0,0.0,0.0,1814.75,608.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,15000.0,PE,0.0,0.0,0.0,1173.2,312.8,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,19000.0,CE,0.0,0.0,0.0,3701.25,4905.05,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,18000.0,PE,0.0,0.0,0.0,2188.9,805.95,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,18000.0,CE,0.0,0.0,0.0,4066.45,5405.05,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,22000.0,PE,0.0,0.0,0.0,3995.4,1941.85,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,17000.0,CE,0.0,0.0,0.0,4464.7,5939.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,14000.0,CE,0.0,0.0,0.0,5874.65,7736.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,13000.0,PE,0.0,0.0,0.0,679.9,133.8,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,23000.0,CE,0.0,0.0,0.0,2530.05,3251.15,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,21000.0,PE,0.0,0.0,0.0,3501.35,1605.75,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,14000.0,PE,0.0,0.0,0.0,907.6,210.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,23000.0,PE,0.0,0.0,0.0,4514.3,2310.85,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,19000.0,PE,0.0,0.0,0.0,2596.05,1037.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,16000.0,PE,0.0,0.0,0.0,1476.1,444.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,15000.0,CE,0.0,0.0,0.0,5367.85,7107.2,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,24-Jun-2027,21000.0,CE,0.0,0.0,0.0,3061.8,4009.55,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,13000.0,CE,0.0,0.0,0.0,5609.35,6887.35,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,16000.0,CE,0.0,0.0,0.0,3227.55,4702.05,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,22000.0,CE,0.0,0.0,0.0,2088.15,1762.9,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,21000.0,CE,0.0,0.0,0.0,3199.45,2111.95,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,14000.0,CE,0.0,0.0,0.0,3450.5,6118.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,15000.0,PE,0.0,0.0,0.0,403.95,277.8,0.0,0.0,1500.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,17000.0,PE,0.0,0.0,0.0,3497.35,648.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,18000.0,CE,0.0,0.0,0.0,3934.0,3492.55,0.0,0.0,2200.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,22000.0,PE,0.0,0.0,0.0,3957.4,2562.15,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,15000.0,CE,0.0,0.0,0.0,3095.8,5387.2,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,20000.0,CE,0.0,0.0,0.0,3180.85,2514.6,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,17000.0,CE,0.0,0.0,0.0,3499.95,4069.45,0.0,0.0,2950.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,13000.0,PE,0.0,0.0,0.0,1025.6,89.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,19000.0,CE,0.0,0.0,0.0,3077.9,2973.9,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,14000.0,PE,0.0,0.0,0.0,645.0,164.75,0.0,0.0,625.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,20000.0,PE,0.0,0.0,0.0,3156.05,1625.7,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,16000.0,PE,0.0,0.0,0.0,3530.0,436.75,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,23000.0,PE,0.0,0.0,0.0,4327.05,3106.6,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,19000.0,PE,0.0,0.0,0.0,3210.95,1240.9,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,21000.0,PE,0.0,0.0,0.0,3070.85,2067.1,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,18000.0,PE,0.0,0.0,0.0,3586.15,915.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,26-Jun-2025,23000.0,CE,0.0,0.0,0.0,2003.65,1463.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,19000.0,CE,0.0,0.0,0.0,2405.4,1857.45,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,21000.0,PE,0.0,0.0,0.0,3039.2,2360.5,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,14000.0,CE,0.0,0.0,0.0,2914.15,5179.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,15000.0,CE,0.0,0.0,0.0,2564.05,4373.65,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,20000.0,PE,0.0,0.0,0.0,2269.9,1796.75,0.0,0.0,100.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,23000.0,CE,0.0,0.0,0.0,1333.75,608.95,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,16000.0,CE,0.0,0.0,0.0,2666.1,3627.55,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,18000.0,PE,1189.95,1189.95,1189.95,1189.95,910.25,3.0,28.78,450.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,21000.0,CE,0.0,0.0,0.0,2453.15,1093.35,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,16000.0,PE,0.0,0.0,0.0,300.0,361.85,0.0,0.0,200.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,22000.0,CE,0.0,0.0,0.0,1419.95,820.45,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,14000.0,PE,0.0,0.0,0.0,167.4,100.55,0.0,0.0,9175.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,18500.0,CE,0.0,0.0,0.0,1400.0,2099.4,0.0,0.0,1275.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,18000.0,CE,0.0,0.0,0.0,1700.0,2362.8,0.0,0.0,3350.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,23000.0,PE,0.0,0.0,0.0,4487.65,3689.25,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,17000.0,PE,0.0,0.0,0.0,3432.4,595.6,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,22000.0,PE,0.0,0.0,0.0,4083.25,2994.2,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,13000.0,CE,0.0,0.0,0.0,5034.25,6029.4,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,13000.0,PE,0.0,0.0,0.0,882.9,43.95,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,17000.0,CE,0.0,0.0,0.0,2803.35,2954.75,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,19000.0,PE,1250.0,1250.0,1250.0,1250.0,1311.5,1.0,10.12,250.0,50.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,15000.0,PE,200.05,200.05,200.05,200.05,201.35,1.0,7.6,7025.0,50.0,13-Feb-2023
OPTIDX,NIFTY,27-Jun-2024,20000.0,CE,0.0,0.0,0.0,1001.3,1436.15,0.0,0.0,300.0,0.0,13-Feb-2023
OPTIDX,BANKNIFTY,29-Jun-2023,45000.0,PE,0.0,0.0,0.0,10669.0,4061.85,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,BANKNIFTY,29-Jun-2023,49500.0,PE,0.0,0.0,0.0,13935.2,7475.45,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,14000.0,CE,0.0,0.0,0.0,3100.0,4147.1,0.0,0.0,50.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,11000.0,CE,0.0,0.0,0.0,6970.0,7060.5,0.0,0.0,14925.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,15500.0,CE,0.0,0.0,0.0,2638.8,2751.2,0.0,0.0,875.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,10500.0,PE,0.0,0.0,0.0,10.1,0.0,0.0,0.0,150225.0,0.0,13-Feb-2023
OPTIDX,BANKNIFTY,29-Jun-2023,36000.0,PE,250.0,255.0,230.45,240.6,240.6,25.0,226.54,6500.0,150.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,23000.0,CE,13.0,13.0,9.9,10.05,10.05,14.0,161.07,3700.0,300.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,17000.0,CE,1250.0,1252.35,1185.0,1220.8,1220.8,278.0,2532.52,92200.0,3500.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,22000.0,PE,0.0,0.0,0.0,4048.95,3704.7,0.0,0.0,50.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,16000.0,CE,2050.0,2050.0,2050.0,2050.0,2321.25,1.0,9.02,2450.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,18000.0,CE,617.95,628.0,570.0,586.8,586.8,1100.0,10223.97,268400.0,13250.0,13-Feb-2023
OPTIDX,BANKNIFTY,29-Jun-2023,37500.0,CE,0.0,0.0,0.0,3171.5,5485.6,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,11900.0,PE,0.0,0.0,0.0,15.0,0.1,0.0,0.0,700.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,21000.0,PE,0.0,0.0,0.0,2703.15,2803.8,0.0,0.0,9700.0,0.0,13-Feb-2023
OPTIDX,BANKNIFTY,29-Jun-2023,39000.0,CE,0.0,0.0,0.0,2693.65,4427.8,0.0,0.0,0.0,0.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,16000.0,PE,90.4,101.0,88.8,95.15,95.15,833.0,6704.28,580500.0,4500.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,15000.0,PE,39.35,47.95,39.35,41.6,41.6,501.0,3768.12,274700.0,3800.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,21000.0,CE,25.35,25.35,23.05,23.5,23.5,76.0,798.92,87000.0,600.0,13-Feb-2023
OPTIDX,NIFTY,29-Jun-2023,11500.0,PE,0.0,0.0,0.0,11.85,0.05,0.0,0.0,200.0,0.0,13-Feb-2023
