INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,27-Jan-2022,0.0,XX,38349.0,38566.3,38109.95,38491.1,38491.1,137749,1319767.75,2200900,-1775,14-JAN-2022,
FUTIDX,BANKNIFTY,24-Feb-2022,0.0,XX,38628.35,38699.95,38259.0,38621.9,38621.9,5237,50349.23,156050,-625,14-JAN-2022,
FUTIDX,BANKNIFTY,31-Mar-2022,0.0,XX,38585.6,38850.0,38409.15,38784.6,38784.6,1172,11315.37,42300,5175,14-JAN-2022,
FUTIDX,FINNIFTY,25-Jan-2022,0.0,XX,18460.0,18637.45,18430.15,18614.65,18614.65,57,422.72,2600,-120,14-JAN-2022,
FUTIDX,FINNIFTY,22-Feb-2022,0.0,XX,18632.05,18632.05,18374.75,18374.75,18374.75,5,37.09,720,-40,14-JAN-2022,
FUTIDX,FINNIFTY,29-Mar-2022,0.0,XX,0.0,0.0,0.0,18686.8,18721.1,0,0.0,0,0,14-JAN-2022,
FUTIDX,NIFTY,27-Jan-2022,0.0,XX,18220.6,18320.0,18146.2,18295.0,18295.0,128148,1168137.59,10084900,-194250,14-JAN-2022,
FUTIDX,NIFTY,24-Feb-2022,0.0,XX,18308.0,18365.95,18200.0,18341.85,18341.85,7715,70519.84,1158850,59350,14-JAN-2022,
FUTIDX,NIFTY,31-Mar-2022,0.0,XX,18305.95,18415.0,18251.15,18393.75,18393.75,2208,20240.32,281650,7250,14-JAN-2022,
FUTSTK,AARTIIND,27-Jan-2022,0.0,XX,1095.05,1118.0,1092.85,1102.95,1102.95,942,8849.96,1882750,-14450,14-JAN-2022,
FUTSTK,AARTIIND,24-Feb-2022,0.0,XX,1114.9,1116.8,1105.0,1105.6,1105.6,16,150.78,99450,850,14-JAN-2022,
FUTSTK,AARTIIND,31-Mar-2022,0.0,XX,1100.0,1106.35,1100.0,1106.35,1107.6,3,28.13,14450,850,14-JAN-2022,
