INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,28-Apr-2022,0.0,XX,36011.0,36194.25,35761.05,36090.65,36090.65,137819,1241504.19,1125425,-333700,27-APR-2022,
FUTIDX,BANKNIFTY,26-May-2022,0.0,XX,36099.9,36218.95,35786.65,36110.9,36110.9,70520,635576.47,2077550,424250,27-APR-2022,
FUTIDX,BANKNIFTY,30-Jun-2022,0.0,XX,36200.0,36341.2,35932.7,36224.6,36224.6,4217,38132.83,128600,17125,27-APR-2022,
FUTIDX,FINNIFTY,31-May-2022,0.0,XX,16699.0,16699.0,16500.0,16610.0,16610.0,22,146.27,1720,360,27-APR-2022,
FUTIDX,FINNIFTY,28-Jun-2022,0.0,XX,0.0,0.0,0.0,16850.05,16677.7,0,0.0,0,0,27-APR-2022,
FUTIDX,FINNIFTY,26-Jul-2022,0.0,XX,0.0,0.0,0.0,16983.85,16732.15,0,0.0,0,0,27-APR-2022,
FUTIDX,MIDCPNIFTY,02-May-2022,0.0,XX,0.0,0.0,0.0,7530.0,7251.25,0,0.0,75,0,27-APR-2022,
FUTIDX,MIDCPNIFTY,10-May-2022,0.0,XX,0.0,0.0,0.0,6721.4,7257.8,0,0.0,0,0,27-APR-2022,
FUTIDX,MIDCPNIFTY,17-May-2022,0.0,XX,0.0,0.0,0.0,6981.6,7263.55,0,0.0,0,0,27-APR-2022,
FUTIDX,MIDCPNIFTY,24-May-2022,0.0,XX,0.0,0.0,0.0,7209.4,7269.3,0,0.0,0,0,27-APR-2022,
FUTIDX,MIDCPNIFTY,31-May-2022,0.0,XX,7270.05,7272.05,7080.45,7200.0,7275.9,7,37.91,1050,225,27-APR-2022,
FUTIDX,MIDCPNIFTY,07-Jun-2022,0.0,XX,0.0,0.0,0.0,7654.85,7281.85,0,0.0,0,0,27-APR-2022,
FUTIDX,MIDCPNIFTY,14-Jun-2022,0.0,XX,0.0,0.0,0.0,7566.2,7287.8,0,0.0,0,0,27-APR-2022,
FUTIDX,MIDCPNIFTY,21-Jun-2022,0.0,XX,0.0,0.0,0.0,7355.5,7293.75,0,0.0,0,0,27-APR-2022,
FUTIDX,MIDCPNIFTY,28-Jun-2022,0.0,XX,7232.1,7353.8,7232.1,7353.8,7299.7,2,10.93,75,-75,27-APR-2022,
FUTIDX,MIDCPNIFTY,26-Jul-2022,0.0,XX,0.0,0.0,0.0,7401.9,7323.5,0,0.0,0,0,27-APR-2022,
FUTIDX,NIFTY,28-Apr-2022,0.0,XX,17078.0,17114.5,16957.85,17053.8,17053.8,214333,1826867.09,4206600,-1910250,27-APR-2022,
FUTIDX,NIFTY,26-May-2022,0.0,XX,17130.0,17135.0,16982.25,17080.95,17080.95,129110,1102249.34,6328550,1525250,27-APR-2022,
FUTIDX,NIFTY,30-Jun-2022,0.0,XX,17021.7,17163.7,17020.0,17111.4,17111.4,8014,68541.11,1531900,45850,27-APR-2022,
FUTSTK,AARTIIND,28-Apr-2022,0.0,XX,889.9,893.45,869.25,878.6,878.6,1114,8312.64,595850,-314500,27-APR-2022,
FUTSTK,AARTIIND,26-May-2022,0.0,XX,849.3,892.15,849.3,881.2,881.2,1758,13138.29,2004300,534650,27-APR-2022,
FUTSTK,AARTIIND,30-Jun-2022,0.0,XX,880.25,883.4,875.0,882.2,882.2,27,201.84,57800,9350,27-APR-2022,
FUTSTK,ABB,28-Apr-2022,0.0,XX,2074.0,2100.1,2040.0,2088.45,2088.45,642,3322.01,90250,-73500,27-APR-2022,
FUTSTK,ABB,26-May-2022,0.0,XX,2092.3,2107.05,2045.55,2093.95,2093.95,730,3789.53,223250,57250,27-APR-2022,
FUTSTK,ABB,30-Jun-2022,0.0,XX,0.0,0.0,0.0,2180.9,2100.25,0,0.0,0,0,27-APR-2022,
FUTSTK,ABBOTINDIA,28-Apr-2022,0.0,XX,17561.6,17561.6,17378.05,17447.6,17447.6,498,2172.06,10200,-6625,27-APR-2022,
FUTSTK,ABBOTINDIA,26-May-2022,0.0,XX,17612.9,17632.05,17434.0,17505.55,17505.55,584,2554.96,23650,7525,27-APR-2022,
FUTSTK,ABBOTINDIA,30-Jun-2022,0.0,XX,17550.0,17550.0,17550.0,17550.0,17543.05,1,4.38,625,0,27-APR-2022,
FUTSTK,ABCAPITAL,28-Apr-2022,0.0,XX,114.0,122.15,114.0,120.7,120.7,2724,14296.61,5007200,-5002800,27-APR-2022,
FUTSTK,ABCAPITAL,26-May-2022,0.0,XX,114.45,122.5,114.45,121.1,121.1,4206,22163.16,19012400,7132400,27-APR-2022,
FUTSTK,ABCAPITAL,30-Jun-2022,0.0,XX,117.05,122.7,116.0,121.65,121.65,73,384.61,198000,-74800,27-APR-2022,
FUTSTK,ABFRL,28-Apr-2022,0.0,XX,285.0,285.0,278.2,282.55,282.55,1571,11468.34,2891200,-2441400,27-APR-2022,
FUTSTK,ABFRL,26-May-2022,0.0,XX,282.4,285.1,279.1,283.3,283.3,1383,10123.32,7870200,1695200,27-APR-2022,
FUTSTK,ABFRL,30-Jun-2022,0.0,XX,285.85,285.85,281.45,284.0,284.0,10,73.67,83200,5200,27-APR-2022,
FUTSTK,ACC,28-Apr-2022,0.0,XX,2266.6,2358.5,2264.1,2348.3,2348.3,6229,36069.08,538750,-841750,27-APR-2022,
FUTSTK,ACC,26-May-2022,0.0,XX,2298.2,2365.0,2272.0,2355.7,2355.7,7098,41229.95,2518250,683750,27-APR-2022,
FUTSTK,ACC,30-Jun-2022,0.0,XX,2309.8,2366.0,2284.0,2361.8,2361.8,85,495.53,17750,1000,27-APR-2022,
FUTSTK,ADANIENT,28-Apr-2022,0.0,XX,2395.1,2417.1,2325.65,2332.45,2332.45,16943,200198.12,2020000,-4618500,27-APR-2022,
FUTSTK,ADANIENT,26-May-2022,0.0,XX,2405.3,2424.6,2333.8,2340.65,2340.65,18080,214178.71,17466000,3904500,27-APR-2022,
FUTSTK,ADANIENT,30-Jun-2022,0.0,XX,2402.0,2428.0,2340.0,2345.45,2345.45,202,2399.64,119000,17000,27-APR-2022,
FUTSTK,ADANIPORTS,28-Apr-2022,0.0,XX,908.85,923.25,879.3,888.0,888.0,18990,214346.0,11360000,-7142500,27-APR-2022,
FUTSTK,ADANIPORTS,26-May-2022,0.0,XX,912.1,926.0,882.0,891.6,891.6,18697,211324.69,67415000,6232500,27-APR-2022,
FUTSTK,ADANIPORTS,30-Jun-2022,0.0,XX,915.45,924.65,884.0,892.15,892.15,252,2849.33,378750,101250,27-APR-2022,
FUTSTK,ALKEM,28-Apr-2022,0.0,XX,3298.45,3319.1,3291.85,3300.8,3300.8,371,2452.2,69000,-34000,27-APR-2022,
FUTSTK,ALKEM,26-May-2022,0.0,XX,3292.35,3327.55,3292.35,3311.3,3311.3,346,2293.78,167200,31200,27-APR-2022,
FUTSTK,ALKEM,30-Jun-2022,0.0,XX,3340.0,3340.0,3317.25,3317.25,3317.25,2,13.31,3000,400,27-APR-2022,
FUTSTK,AMARAJABAT,28-Apr-2022,0.0,XX,559.7,565.0,553.2,557.1,557.1,1923,10706.0,1227000,-908000,27-APR-2022,
FUTSTK,AMARAJABAT,26-May-2022,0.0,XX,562.7,565.75,555.1,558.75,558.75,2647,14787.0,5367000,1080000,27-APR-2022,
FUTSTK,AMARAJABAT,30-Jun-2022,0.0,XX,565.8,567.3,558.0,561.15,561.15,83,465.51,218000,53000,27-APR-2022,
FUTSTK,AMBUJACEM,28-Apr-2022,0.0,XX,385.65,388.0,376.85,384.9,384.9,9055,51906.68,6027000,-8394000,27-APR-2022,
FUTSTK,AMBUJACEM,26-May-2022,0.0,XX,387.6,389.25,378.15,386.25,386.25,11741,67552.26,30238500,10195500,27-APR-2022,
FUTSTK,AMBUJACEM,30-Jun-2022,0.0,XX,386.35,390.0,380.0,387.9,387.9,98,567.07,901500,28500,27-APR-2022,
FUTSTK,APLLTD,28-Apr-2022,0.0,XX,783.05,787.7,780.0,784.0,784.0,1007,5531.37,275800,-430500,27-APR-2022,
FUTSTK,APLLTD,26-May-2022,0.0,XX,783.15,790.25,782.9,786.2,786.2,876,4827.66,1348200,166600,27-APR-2022,
FUTSTK,APLLTD,30-Jun-2022,0.0,XX,787.5,787.5,787.5,787.5,790.25,1,5.51,10500,700,27-APR-2022,
FUTSTK,APOLLOHOSP,28-Apr-2022,0.0,XX,4595.15,4653.6,4500.8,4524.35,4524.35,3965,22480.41,298000,-231375,27-APR-2022,
