INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,28-Apr-2022,0.0,XX,37855.0,38744.35,37565.05,38650.05,38650.05,297644,2853416.46,2240300,-625425,04-APR-2022,
FUTIDX,BANKNIFTY,26-May-2022,0.0,XX,37881.7,38840.0,37658.5,38754.75,38754.75,46907,452049.0,502350,-545525,04-APR-2022,
FUTIDX,BANKNIFTY,30-Jun-2022,0.0,XX,38077.55,38936.85,37800.0,38876.2,38876.2,3686,35572.46,32500,15150,04-APR-2022,
FUTIDX,FINNIFTY,26-Apr-2022,0.0,XX,17850.0,18482.0,17610.0,18270.7,18270.7,445,3242.41,2800,1240,04-APR-2022,
FUTIDX,FINNIFTY,31-May-2022,0.0,XX,18134.05,18300.0,18134.05,18300.0,18397.2,4,29.21,280,0,04-APR-2022,
FUTIDX,FINNIFTY,28-Jun-2022,0.0,XX,0.0,0.0,0.0,17013.9,18456.45,0,0.0,0,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,05-Apr-2022,0.0,XX,0.0,0.0,0.0,7655.4,7492.35,0,0.0,0,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,12-Apr-2022,0.0,XX,0.0,0.0,0.0,7447.95,7498.2,0,0.0,0,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,19-Apr-2022,0.0,XX,0.0,0.0,0.0,7363.45,7504.05,0,0.0,0,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,26-Apr-2022,0.0,XX,7589.9,7589.9,7589.9,7589.9,7589.9,1,5.69,825,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,02-May-2022,0.0,XX,0.0,0.0,0.0,7060.05,7514.9,0,0.0,0,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,10-May-2022,0.0,XX,0.0,0.0,0.0,6721.4,7522.55,0,0.0,0,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,17-May-2022,0.0,XX,0.0,0.0,0.0,6981.6,7528.6,0,0.0,0,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,24-May-2022,0.0,XX,0.0,0.0,0.0,7209.4,7534.65,0,0.0,0,0,04-APR-2022,
FUTIDX,MIDCPNIFTY,31-May-2022,0.0,XX,7819.4,7819.4,7600.0,7600.0,7600.0,2,11.56,675,-75,04-APR-2022,
FUTIDX,MIDCPNIFTY,28-Jun-2022,0.0,XX,7621.85,7628.75,7621.85,7625.3,7625.3,2,11.43,0,0,04-APR-2022,
FUTIDX,NIFTY,28-Apr-2022,0.0,XX,17810.0,18121.25,17765.1,18098.2,18098.2,246584,2220718.95,11198200,-705000,04-APR-2022,
FUTIDX,NIFTY,26-May-2022,0.0,XX,17825.75,18153.45,17814.2,18131.65,18131.65,25705,231924.81,1820350,-395000,04-APR-2022,
FUTIDX,NIFTY,30-Jun-2022,0.0,XX,17858.0,18184.95,17858.0,18167.2,18167.2,5227,47240.71,160250,45600,04-APR-2022,
FUTSTK,AARTIIND,28-Apr-2022,0.0,XX,960.0,978.8,959.0,976.0,976.0,1057,8731.06,1854700,-38250,04-APR-2022,
FUTSTK,AARTIIND,26-May-2022,0.0,XX,967.15,978.8,964.65,976.8,976.8,67,552.63,56950,-4250,04-APR-2022,
FUTSTK,AARTIIND,30-Jun-2022,0.0,XX,969.5,980.9,968.2,980.9,982.1,8,66.06,6800,2550,04-APR-2022,
FUTSTK,ABB,28-Apr-2022,0.0,XX,2110.0,2147.4,2110.0,2130.25,2130.25,368,1958.34,193500,500,04-APR-2022,
FUTSTK,ABB,26-May-2022,0.0,XX,2120.0,2124.1,2116.1,2124.1,2143.4,3,15.9,4500,-250,04-APR-2022,
FUTSTK,ABB,30-Jun-2022,0.0,XX,0.0,0.0,0.0,2180.9,2152.0,0,0.0,0,0,04-APR-2022,
FUTSTK,ABBOTINDIA,28-Apr-2022,0.0,XX,17501.05,17740.4,17483.25,17664.15,17664.15,587,2586.74,27275,3350,04-APR-2022,
FUTSTK,ABBOTINDIA,26-May-2022,0.0,XX,17686.9,17773.55,17547.95,17685.0,17685.0,5,22.1,1325,50,04-APR-2022,
FUTSTK,ABBOTINDIA,30-Jun-2022,0.0,XX,0.0,0.0,0.0,17675.0,17724.2,0,0.0,125,0,04-APR-2022,
FUTSTK,ABCAPITAL,28-Apr-2022,0.0,XX,112.8,114.9,112.8,114.5,114.5,1040,5221.71,17375600,316800,04-APR-2022,
